SNOMEDCTCodes,Description
79291003,Discoid lupus erythematosus of eyelid (disorder)
700269001,Discoid lupus erythematosus of lower eyelid (disorder)
342631000119104,Discoid lupus erythematosus of left lower eyelid (disorder)
342601000119106,Discoid lupus erythematosus of right lower eyelid (disorder)
342641000119108,Discoid lupus erythematosus of skin of left eyelid (disorder)
342611000119109,Discoid lupus erythematosus of skin of right eyelid (disorder)
700334001,Discoid lupus erythematosus of upper eyelid (disorder)
342621000119102,Discoid lupus erythematosus of left upper eyelid (disorder)
342591000119104,Discoid lupus erythematosus of right upper eyelid (disorder)
200938002,Discoid lupus erythematosus (disorder)
238927000,Chronic discoid lupus erythematosus (disorder)
403498005,Discoid lupus erythematosus of face (disorder)
403501005,Discoid lupus erythematosus of foot (disorder)
403496009,Discoid lupus erythematosus of genital mucous membranes (disorder)
403500006,Discoid lupus erythematosus of hands (disorder)
403499002,Discoid lupus erythematosus of lip (disorder)
403494007,Discoid lupus erythematosus of mucous membranes (disorder)
403495008,Discoid lupus erythematosus of oral mucosa (disorder)
403497000,Discoid lupus erythematosus of scalp (disorder)
403502003,Disseminated discoid lupus erythematosus (disorder)
403492006,Hypertrophic type discoid lupus erythematosus (disorder)
403493001,Rosaceous type discoid lupus erythematosus (disorder)
