MedCodeID,Description
12623951000006119,IGF-1 (insulin-like growth factor 1) substance concentration in serum
12623961000006117,IGF-1 (insulin-like growth factor 1) molar concentration in serum
4278671000006119,Insulin-like growth factor binding protein 1
4278681000006116,IGF-BP 1 - Insulin-like growth factor binding protein BP 1
6035841000006119,Serum insulin-like growth factor 1 measurement
6035861000006115,Serum IGF 1 level
6035851000006117,Serum insulin-like growth factor 1 level
6040351000006119,Plasma IGF 1 measurement
6040361000006117,Plasma IGF 1 level
6040371000006112,Plasma insulin-like growth factor 1 measurement
936021000033119,Mecasermin
6916931000006112,Recombinant human insulin-like growth factor 1
6916941000006119,Recombinant human insulin-like growth factor I
6916921000006114,Mecasermin
6916951000006117,Recombinant human somatomedin c
6987151000006115,Binary complex of recombinant human insulin-like growth factor I and insulin-like growth factor binding protein 3
6987141000006117,Mecasermin rinfabate
2590431000006111,IGF-I
2590401000006115,Somatomedin C
2590451000006116,IGF 1 - Insulin like growth factor 1
2590441000006118,SmC - Somatomedin C
2590461000006119,Insulin-like growth factor 1
2590411000006117,Insulin-like growth factor I
2590421000006113,SM-C
458209015,Plasma IGF 1 (insulin-like growth factor 1) level
457874019,Serum insulin-like growth factor 1 level
1488815010,IGF-1 binding protein-3 level
