MedCodeID,Description
2515421000006118,Xeroderma pigmentosum group B
2515411000006114,"Xeroderma pigmentosum, group B"
2912511000006111,Xeroderma pigmentosum group C
2912501000006113,"Xeroderma pigmentosum, group C"
3087551000006114,"Xeroderma pigmentosum, group G"
3087561000006111,Xeroderma pigmentosum group G
3185751000006119,"Xeroderma pigmentosum, group F"
3185761000006117,Xeroderma pigmentosum group F
3200261000006118,Xeroderma pigmentosum group A
3200251000006115,"Xeroderma pigmentosum, group A"
3219001000006119,Melanosis lenticularis progressiva
755681000006111,Kaposi's xeroderma pigmentosum
3219011000006116,Kaposi dermatosis
3219051000006115,XP - Xeroderma pigmentosum
3219021000006112,Pigmented epitheliomatosis
74400012,Xeroderma pigmentosum
3218991000006119,Xeroderma of Kaposi
3219041000006117,Angioma pigmentosum atrophicum
3219031000006110,Atrophoderma pigmentosum
3410731000006118,"Xeroderma pigmentosum, group E"
3410741000006111,Xeroderma pigmentosum group E
3616861000006116,"Xeroderma pigmentosum, group D"
3616871000006111,Xeroderma pigmentosum group D
7791421000006115,Xeroderma pigmentosum and Cockayne syndrome complex
3697621000006114,Disorder of central nervous system due to xeroderma pigmentosum
3697631000006112,Neurologic xeroderma pigmentosum
2624341000006118,Non-neurologic xeroderma pigmentosum
3944441000006116,Xeroderma pigmentosum XP variant
3944431000006114,"Xeroderma pigmentosum, variant form"
