SNOMEDCTCodes,Description
39708211000001102,Chlorphenamine 4mg tablets
320697002,Chlorphenamine 4mg tablets
942911000001100,Chlorphenamine 4mg tablets 28 tablet
961111000001100,Chlorphenamine 4mg tablets 30 tablet
13202311000001103,Chlorphenamine 4mg tablets 60 tablet
21030011000001109,Chlorphenamine 4mg tablets 100 tablet
1300811000001107,Chlorphenamine 4mg tablets 500 tablet
1133011000001109,Chlorphenamine 4mg tablets 1000 tablet
37083111000001107,Chlorphenamine 2mg/5ml oral solution sugar free
320704007,Chlorphenamine 2mg/5ml oral solution sugar free
1296211000001100,Chlorphenamine 2mg/5ml oral solution sugar free 150 ml
3462211000001109,Pseudoephedrine 30mg/5ml / Chlorphenamine 2mg/5ml oral solution sugar free
1036411000001100,Pseudoephedrine 30mg/5ml / Chlorphenamine 2mg/5ml oral solution sugar free 500 ml
4939411000001108,Phenylpropanolamine 50mg / Chlorphenamine 4mg modified-release capsules
4935811000001107,Phenylpropanolamine 50mg / Chlorphenamine 4mg modified-release capsules 6 capsule
4935911000001102,Phenylpropanolamine 50mg / Chlorphenamine 4mg modified-release capsules 12 capsule
4936011000001105,Phenylpropanolamine 50mg / Chlorphenamine 4mg modified-release capsules 24 capsule
37083011000001106,Chlorphenamine 2mg/5ml oral solution
320706009,Chlorphenamine 2mg/5ml oral solution
1240211000001107,Chlorphenamine 2mg/5ml oral solution 150 ml
36137711000001100,Chlorphenamine 10mg/1ml solution for injection ampoules
320707000,Chlorphenamine 10mg/1ml solution for injection ampoules
1153711000001105,Chlorphenamine 10mg/1ml solution for injection ampoules 5 ampoule
12018311000001104,Chlorphenamine 50mg/5ml oral solution
11984211000001109,Chlorphenamine 50mg/5ml oral solution 1 ml
3766111000001109,Ephedrine hydrochloride 15mg / Chlorphenamine 10mg tablets
3759611000001102,Ephedrine hydrochloride 15mg / Chlorphenamine 10mg tablets 10 tablet
3759711000001106,Ephedrine hydrochloride 15mg / Chlorphenamine 10mg tablets 30 tablet
574211000001109,Chlorphenamine 4mg tablets (A A H Pharmaceuticals Ltd)
1572811000001104,Chlorphenamine 4mg tablets (A A H Pharmaceuticals Ltd) 28 tablet
1572911000001109,Chlorphenamine 4mg tablets (A A H Pharmaceuticals Ltd) 30 tablet 2 x 15 tablets
850011000001108,Chlorphenamine 4mg tablets (Alliance Healthcare (Distribution) Ltd)
1584811000001104,Chlorphenamine 4mg tablets (Alliance Healthcare (Distribution) Ltd) 28 tablet 2 x 14 tablets
1585011000001109,Chlorphenamine 4mg tablets (Alliance Healthcare (Distribution) Ltd) 1000 tablet
9795311000001101,Chlorphenamine 4mg tablets (Almus Pharmaceuticals Ltd)
13576611000001108,Chlorphenamine 4mg tablets (DE Pharmaceuticals)
23818411000001102,Chlorphenamine 4mg tablets (DE Pharmaceuticals) 28 tablet
13576711000001104,Chlorphenamine 4mg tablets (DE Pharmaceuticals) 1000 tablet
30013711000001103,Chlorphenamine 4mg tablets (Mawdsley-Brooks & Company Ltd)
30013811000001106,Chlorphenamine 4mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet
40692511000001108,Chlorphenamine 4mg tablets (RX Farma)
40692611000001107,Chlorphenamine 4mg tablets (RX Farma) 28 tablet 2 x 14 tablets
520211000001100,Chlorphenamine 4mg tablets (Vantage)
1614911000001104,Chlorphenamine 4mg tablets (Vantage) 30 tablet 2 x 15 tablets
35062911000001101,Chlorphenamine 2mg/5ml oral solution sugar free (Dalkeith Laboratories Ltd)
35063011000001109,Chlorphenamine 2mg/5ml oral solution sugar free (Dalkeith Laboratories Ltd) 150 ml
126611000001106,Chlorphenamine 4mg tablets (Actavis UK Ltd)
2796611000001108,Chlorphenamine 4mg tablets (Actavis UK Ltd) 28 tablet 2 x 14 tablets
28984211000001103,Chlorphenamine 4mg tablets (Crescent Pharma Ltd)
28984311000001106,Chlorphenamine 4mg tablets (Crescent Pharma Ltd) 28 tablet 2 x 14 tablets
36586611000001106,Chlorphenamine 10mg/1ml solution for injection ampoules (Martindale Pharmaceuticals Ltd)
36586711000001102,Chlorphenamine 10mg/1ml solution for injection ampoules (Martindale Pharmaceuticals Ltd) 5 ampoule
583611000001101,Galpseud Plus linctus (Thornton & Ross Ltd)
2411611000001106,Galpseud Plus linctus (Thornton & Ross Ltd) 500 ml
4936111000001106,Contac 400 modified-release capsules (Haleon UK Ltd)
4936211000001100,Contac 400 modified-release capsules (Haleon UK Ltd) 6 capsule
4936311000001108,Contac 400 modified-release capsules (Haleon UK Ltd) 12 capsule
4936411000001101,Contac 400 modified-release capsules (Haleon UK Ltd) 24 capsule
7958511000001105,Allerief 2mg/5ml oral solution (Crescent Pharma Ltd)
7958611000001109,Allerief 2mg/5ml oral solution (Crescent Pharma Ltd) 150 ml
29311000001104,Piriton 2mg/5ml syrup (Haleon UK Ltd)
2353711000001100,Piriton 2mg/5ml syrup (Haleon UK Ltd) 150 ml
139511000001104,Calimal 4mg tablets (Sussex Pharmaceutical Ltd)
1579011000001103,Calimal 4mg tablets (Sussex Pharmaceutical Ltd) 30 tablet 2 x 15 tablets
806411000001109,Boots Allergy Relief 4mg tablets (The Boots Company Plc)
1573111000001100,Boots Allergy Relief 4mg tablets (The Boots Company Plc) 30 tablet
13574711000001108,ALLERcalm Allergy Relief 4mg tablets (Actavis UK Ltd)
13574811000001100,ALLERcalm Allergy Relief 4mg tablets (Actavis UK Ltd) 28 tablet 2 x 14 tablets
50811000001103,Pollenase Antihistamine 4mg tablets (East Midlands Pharma Ltd)
3333911000001105,Pollenase Antihistamine 4mg tablets (East Midlands Pharma Ltd) 30 tablet
10074911000001108,Lloydspharmacy Allergy Relief Antihistamine 4mg tablets (Lloyds Pharmacy Ltd)
10075011000001108,Lloydspharmacy Allergy Relief Antihistamine 4mg tablets (Lloyds Pharmacy Ltd) 30 tablet 3 x 10 tablets
7960911000001107,Hayleve 4mg tablets (Genesis Pharmaceuticals Ltd)
7961011000001104,Hayleve 4mg tablets (Genesis Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets
20534211000001104,Boots Allergy Relief Antihistamine 4mg tablets (The Boots Company Plc)
20534311000001107,Boots Allergy Relief Antihistamine 4mg tablets (The Boots Company Plc) 60 tablet
4735511000001103,Pollenase Allergy 2mg/5ml syrup (E M Pharma)
4735611000001104,Pollenase Allergy 2mg/5ml syrup (E M Pharma) 150 ml
13667311000001100,Numark Antihistamine 2mg/5ml oral solution (Numark Ltd)
13667411000001107,Numark Antihistamine 2mg/5ml oral solution (Numark Ltd) 150 ml
746811000001100,Piriton Allergy 4mg tablets (Haleon UK Ltd)
1576011000001109,Piriton Allergy 4mg tablets (Haleon UK Ltd) 30 tablet 3 x 10 tablets
13202611000001108,Piriton Allergy 4mg tablets (Haleon UK Ltd) 60 tablet 6 x 10 tablets
372011000001107,Piriton 4mg tablets (Haleon UK Ltd)
1574211000001109,Piriton 4mg tablets (Haleon UK Ltd) 500 tablet
36016811000001106,Allerief 4mg tablets (Crescent Pharma Ltd)
36017311000001104,Allerief 4mg tablets (Crescent Pharma Ltd) 28 tablet 2 x 14 tablets
4735311000001109,Rhino-Syrup Allergy 2mg/5ml (AHA Sales Services Ltd)
4735411000001102,Rhino-Syrup Allergy 2mg/5ml (AHA Sales Services Ltd) 150 ml
20533811000001101,Boots Allergy Relief 1 Year Plus Antihistamine 2mg/5ml syrup (The Boots Company Plc)
20533911000001106,Boots Allergy Relief 1 Year Plus Antihistamine 2mg/5ml syrup (The Boots Company Plc) 150 ml
7986011000001108,Lloydspharmacy Allergy Relief 2mg/5ml syrup (Lloyds Pharmacy Ltd)
7986211000001103,Lloydspharmacy Allergy Relief 2mg/5ml syrup (Lloyds Pharmacy Ltd) 150 ml
3759911000001108,Haymine tablets (Chemidex Pharma Ltd)
3760111000001106,Haymine tablets (Chemidex Pharma Ltd) 10 tablet
3760411000001101,Haymine tablets (Chemidex Pharma Ltd) 30 tablet 3 x 10 tablets
15246411000001106,Numark Antihistamine 4mg tablets (Numark Ltd)
39328711000001104,Numark Antihistamine 4mg tablets (Numark Ltd) 28 tablet
15246511000001105,Numark Antihistamine 4mg tablets (Numark Ltd) 30 tablet 3 x 10 tablets
32166011000001108,Chlorphenamine 10mg/1ml solution for injection ampoules (Wockhardt UK Ltd)
32166211000001103,Chlorphenamine 10mg/1ml solution for injection ampoules (Wockhardt UK Ltd) 5 ampoule
37659211000001100,Chlorphenamine 10mg/1ml solution for injection ampoules (Synchrony Pharma Ltd) 5 ampoule
37659011000001105,Chlorphenamine 10mg/1ml solution for injection ampoules (Synchrony Pharma Ltd)
431711000001106,Chlorphenamine 10mg/1ml solution for injection ampoules (Alliance Healthcare (Distribution) Ltd)
2761611000001104,Chlorphenamine 10mg/1ml solution for injection ampoules (Alliance Healthcare (Distribution) Ltd) 5 ampoule
856611000001104,Chlorphenamine 4mg tablets (Teva UK Ltd)
3336111000001102,Chlorphenamine 4mg tablets (Teva UK Ltd) 30 tablet 2 x 15 tablets
9101811000001103,Chlorphenamine 4mg tablets (Teva UK Ltd) 28 tablet
17337911000001107,Chlorphenamine 4mg tablets (Strides Pharma UK Ltd)
17338011000001109,Chlorphenamine 4mg tablets (Strides Pharma UK Ltd) 28 tablet
17338111000001105,Chlorphenamine 4mg tablets (Strides Pharma UK Ltd) 1000 tablet
4329511000001102,Chlorphenamine 4mg tablets (Sandoz Ltd)
4329611000001103,Chlorphenamine 4mg tablets (Sandoz Ltd) 30 tablet
15075611000001108,Chlorphenamine 4mg tablets (Sigma Pharmaceuticals Plc)
15075811000001107,Chlorphenamine 4mg tablets (Sigma Pharmaceuticals Plc) 28 tablet
