MedCodeID,Description
8032121000006118,Hypothyroidism due to thyroiditis
2670421000006111,Juvenile myxoedema
2670431000006114,Juvenile myxedema
988831000006119,Acquired hypothyroidism NOS
988821000006117,Subclinical hypothyroidism
4197341000006114,Primary hypothyroidism
178809013,Acquired hypothyroidism
881381000006114,Hypothyroidism-congen.+ acqui.
292408011,Other acquired hypothyroidism
355961012,"Hypothyroid goitre, acquired"
5108341000006118,"Hypothyroid goiter, acquired"
5108441000006114,Compensated hypothyroidism
493538010,Myxoedema
3195471000006116,Myxedema
3200861000006119,Adult myxoedema
3200871000006114,Adult myxedema
2573021000006116,Myxedema heart disease
2573011000006112,Myxoedema heart disease
3548761000006113,Congenital myxoedema
3548751000006111,Congenital myxedema
88781000006119,TSH deficiency
3843671000006116,Secondary hypothyroidism
3843681000006118,TSH - Thyroid stimulating hormone deficiency
3843711000006117,Hypothyrotropic hypothyroidism
3843691000006115,Pituitary hypothyroidism
3861261000006115,Idiopathic atrophic hypothyroidism
3861281000006113,Idiopathic atrophic myxedema
3861291000006111,Gull disease
3861301000006112,Idiopathic atrophic myxoedema
3861271000006110,Atrophic thyroiditis
3866301000006116,Severe hypothyroidism
251589012,H/O: hypothyroidism
988831000006119,Acquired hypothyroidism NOS
292417011,Premature puberty due to hypothyroidism
292435019,Other and unspecified chronic thyroiditis
292448015,Thyroid atrophy
542671000006117,Cerebral degeneration due to myxoedema
542301000006117,Cerebellar ataxia due to myxoedema
682701000006117,Myopathy due to myxoedema
68268011,Hypothyroidism
101171000006116,Thyroid deficiency
356012016,Acquired atrophy of thyroid
355964016,Autoimmune myxoedema
398784019,Hypothyroidism NOS
208391000006113,Pretibial myxoedema - hypothyroid
988821000006117,Subclinical hypothyroidism
101581000006112,Thyroid insufficiency
35727012,Myxoedema coma
297588017,Myasthenic syndrome due to hypothyroidism
