MedCodeID,Description
7964791000006116,Numbness and tingling sensation of skin
7964801000006115,Numbness and tingling of skin
4077551000006116,Perioral numbness
4077561000006119,Numbness of skin
4077571000006114,Loss of sensation of skin
2516531000006111,Circumoral paraesthesia
2516541000006118,Circumoral paresthesia
216639013,Transient paraesthesia
4511091000006116,Transient paresthesia
317164017,Formication
3510872018,Meralgia paresthetica of bilateral lower limbs
3510873011,Bilateral meralgia paresthetica
4547421000006111,Prickling sensation
317155010,Prickling sensation of skin
253007014,Has prickling sensation
4568251000006112,On examination - paresthesia present
254992017,O/E - paraesthesia present
4568241000006110,O/E - paresthesia present
254993010,O/E - paraesthesia in hands
4568281000006116,On examination - paresthesia in hands
4568271000006119,O/E - paresthesia in hands
5242701000006112,Altered sensation of skin
5242721000006119,Changed sensation
5242741000006114,Different sensation
5242731000006116,Disturbed sensation
5242751000006111,Disturbance of skin sensation
5242711000006110,Altered sensation
5359221000006113,Prickling
5359211000006117,Prickling sensation quality
253008016,Has tingling sensation
317156011,Tingling of skin
5605011000006110,Notalgia paraesthetica
5605021000006119,Notalgia paresthetica
5621261000006112,Dysesthesia
5621271000006117,Dysesthesia (abnormal sensation)
5621281000006119,Dysaesthesia (abnormal sensation)
5621251000006110,Dysaesthesia
5748071000006111,Burning sensation of vulva
1805201000006111,Numbness of upper limb
5875001000006110,Numbness of pinna
5899251000006114,Burning sensation of ear
5984691000006114,Paresthesia of hand
5984681000006111,Paraesthesia of hand
5984711000006112,Paresthesia of foot
5984701000006114,Paraesthesia of foot
452966011,Numbness of hand
5990031000006111,Numbness of finger
1805211000006114,Numbness of lower limb
5990051000006116,Numbness of foot
5990061000006119,Numbness of toe
5990221000006116,Numbness of face
6000411000006118,C/O paresthesia
454065012,C/O paraesthesia
6000421000006114,Complaining of paresthesia
454088013,Numbness of limbs
60126016,Burning feet
3085791000006119,Hot pain
60664018,Burning pain
6683571000006110,Psychogenic formication
6683591000006111,Cutaneous hyperalgesia
6683601000006115,Cutaneous allodynia
6683621000006113,Painful skin
6683611000006117,Skin-ache syndrome
6683651000006116,Formication of skin
7108601000006113,Paraesthesia of (numbness/tingling) of lower limb
7108591000006117,Paresthesia of lower extremity
7108581000006115,Paresthesia of lower limb
7108561000006113,Paraesthesia of lower extremity
7108571000006118,Paraesthesia of lower limb
7108611000006111,Paresthesia (numbness/tingling) of lower limb
7303991000006111,Burning sensation of vagina
454901000006118,Acroparaesthesia - Schultze's type
3428051000006119,Schultze's type acroparaesthesia
3428071000006112,Schultze's simple acroparesthesia
3428021000006111,Simple acroparaesthesia
3428031000006114,Simple acroparesthesia
1216757012,Schultze's simple acroparaesthesia
3428041000006116,Schultze's type acroparesthesia
3516271000006116,Tingling
817031000006115,Pins and needles
3516281000006118,Pins and needles sensation
3536801000006119,Glove anesthesia
3536811000006116,Glove sensory loss
3536791000006115,Glove anaesthesia
3574661000006113,Stocking anesthesia
3574671000006118,Stocking sensory loss
3574651000006111,Stocking anaesthesia
7512681000006112,Dysaesthesia of face
7512691000006110,Dysesthesia of face
7853261000006118,Burning sensation of nose
7853271000006113,Nasal burning sensation
3514947011,Dysesthesia of scalp
3514948018,Dysaesthesia of scalp
3637372018,Paresthesia of finger
3637373011,Paraesthesia of finger
3636558016,Burning sensation of skin
3637389014,Penoscrotodynia
300512014,Acroparaesthesia - unspecified
3788921000006114,Acroparesthesia
3788911000006118,Acroparaesthesia
317165016,[D]Skin sensation disturbance NOS
317150017,Skin sensation disturbance
8259401000006119,Scalp dysaesthesia
140945016,Meralgia paraesthetica
3882631000006117,Bernhardt's paresthesia
3882591000006117,Meralgia paresthetica
3882621000006115,Bernhardt-Rot syndrome
3882641000006110,Bernhardt's paraesthesia
317154014,Burning sensation
3979201000006117,Paraesthesia (numbness/tingling)
317163011,Paraesthesia
11905631000006110,Paresthesia
3979181000006118,Paraesthesia
3979211000006119,Paresthesia (numbness/tingling)
4055531000006116,Paresthesia of mucous membrane
4055521000006119,Paraesthesia of mucous membrane
4055541000006114,Mucosal paresthesia
4055551000006111,Mucosal paraesthesia
4055571000006118,Burning sensation of mucous membrane
4055591000006117,Mucosal burning sensation
4055581000006115,Burning sensation of mucosa
4055961000006119,Injection site burning
4056081000006119,Injection site paraesthesia
4056091000006116,Injection site paresthesia
4057971000006115,Paresthesia of oral soft tissues
4057961000006110,Oral paresthesia
4057951000006113,Oral paraesthesia
4057981000006117,Paraesthesia of oral soft tissues
4058041000006114,Paraesthesia of tongue
4058051000006111,Paresthesia of tongue
4060551000006114,Facial paresthesia
4060541000006112,Facial paraesthesia
4060771000006110,Paresthesia of upper limb
4060741000006119,Paraesthesia of upper limb
4060761000006115,Paraesthesia of upper extremity
4060781000006113,Paraesthesia of arm
4060791000006111,Paresthesia of arm
4060801000006112,Paresthesia (numbness/tingling) of arm
4060751000006117,Paresthesia of upper extremity
4060841000006114,Berger's paraesthesia
4060851000006111,Berger's paresthesia
4060861000006113,Berger paresthesia
253009012,Numbness
317161013,Absence of sensation
318008018,[X]Other and unspecified disturbances of skin sensation
1173331000000118,On examination - allodynia
401883012,Dissociative anaesthesia
1550061000000111,[D]Allodynia
1667571000000112,Cheiro-oral syndrome
