SNOMEDCTCodes,Description
41527911000001106,Promethazine 5mg/5ml oral solution (Special Order)
41528011000001108,Promethazine 5mg/5ml oral solution (Special Order) 1 ml
30079911000001107,Promethazine hydrochloride 10mg tablets (DE Pharmaceuticals)
30080011000001108,Promethazine hydrochloride 10mg tablets (DE Pharmaceuticals) 56 tablet
32808511000001107,Promethazine hydrochloride 10mg tablets (Genesis Pharmaceuticals Ltd)
32808611000001106,Promethazine hydrochloride 10mg tablets (Genesis Pharmaceuticals Ltd) 56 tablet 7 x 8 tablets
41528211000001103,Promethazine 5mg/5ml oral suspension (Special Order)
41528311000001106,Promethazine 5mg/5ml oral suspension (Special Order) 1 ml
21697311000001106,Promethazine hydrochloride 10mg tablets (Alliance Healthcare (Distribution) Ltd)
21697411000001104,Promethazine hydrochloride 10mg tablets (Alliance Healthcare (Distribution) Ltd) 16 tablet
28463611000001103,Promethazine hydrochloride 10mg tablets (Alliance Healthcare (Distribution) Ltd) 56 tablet
35427811000001109,Promethazine hydrochloride 25mg tablets (A A H Pharmaceuticals Ltd)
35427911000001104,Promethazine hydrochloride 25mg tablets (A A H Pharmaceuticals Ltd) 56 tablet 7 x 8 tablets
41503111000001106,Promethazine hydrochloride 25mg tablets (Noumed Life Sciences Ltd)
41503211000001100,Promethazine hydrochloride 25mg tablets (Noumed Life Sciences Ltd) 56 tablet 4 x 14 tablets
16281311000001100,Promethazine 25mg/1ml solution for injection ampoules (Mercury Pharma Group Ltd)
16281411000001107,Promethazine 25mg/1ml solution for injection ampoules (Mercury Pharma Group Ltd) 10 ampoule
28379011000001108,Promethazine hydrochloride 10mg tablets (A A H Pharmaceuticals Ltd)
28379111000001109,Promethazine hydrochloride 10mg tablets (A A H Pharmaceuticals Ltd) 56 tablet
36468711000001106,Promethazine hydrochloride 25mg tablets (Alliance Healthcare (Distribution) Ltd)
36468811000001103,Promethazine hydrochloride 25mg tablets (Alliance Healthcare (Distribution) Ltd) 56 tablet 7 x 8 tablets
40556511000001109,Promethazine hydrochloride 25mg tablets (Genesis Pharmaceuticals Ltd)
40556611000001108,Promethazine hydrochloride 25mg tablets (Genesis Pharmaceuticals Ltd) 56 tablet 4 x 14 tablets
