MedCodeID,Description
251679016,H/O: angina pectoris
264492012,Angina control
264493019,Angina control - good
264494013,Angina control - poor
264495014,Angina control - improving
264496010,Angina control - worsening
1731551000000112,Angina self management plan commenced
1731571000000115,Angina self management plan completed
264497018,Angina control NOS
494260016,Impending infarction
482811000006113,Angina at rest
7844010,Preinfarction syndrome
72571000006115,Unstable angina
7847015,Crescendo angina
7845011,Unstable angina
498328016,Angina at rest
459487012,Refractory angina
494261017,Worsening angina
299741012,Preinfarction syndrome
299745015,Acute coronary insufficiency
931961000006117,Acute coronary syndrome
299757012,Angina pectoris
98087016,Angina decubitus
59952018,Nocturnal angina
299763015,Angina decubitus NOS
1235225010,Prinzmetal's angina
144819018,Variant angina pectoris
39773018,Coronary artery spasm
482941000006119,Angina pectoris NOS
32122016,Status anginosus
299758019,Stenocardia
36036010,Syncope anginosa
442204010,Angina on effort
338974012,Ischaemic chest pain
458410010,Post infarct angina
350350014,New onset angina
350348018,Stable angina
299765010,Angina pectoris NOS
300874013,[X]Other forms of angina pectoris
