MedCodeID,Description
4094981000006118,Subcutaneous panniculitic T-cell lymphoma
4094971000006116,Subcutaneous panniculitis-like T-cell lymphoma
4094991000006115,Hepatosplenic gamma-delta cell lymphoma
2734791000000113,Cutaneous follicle centre lymphoma
1815221000006115,"Follicular lymphoma, cutaneous follicle centre"
2734841000000110,B-cell Hodgkin's lymphoma
82041000006113,B-cell non-Hodgkin's lymphoma
292193016,[X]Unspecified B-cell non-Hodgkin's lymphoma
4172191000006111,Diffuse non-Hodgkin lymphoma
292173012,[X]Other types of diffuse non-Hodgkin's lymphoma
292191019,Diffuse non-Hodgkin's lymphoma
1815451000006113,Nonfollicular lymphoma
621091000006113,"Diffuse non-Hodgkin's lymphoma, unspecified"
4172211000006112,"Diffuse non-Hodgkin's lymphoma, undifferentiated"
4172221000006116,"Diffuse non-Hodgkin lymphoma, undifferentiated"
4172341000006116,Immunoblastic malignant lymphoma - large cell
1219545019,Diffuse non-Hodgkin's immunoblastic (diffuse) lymphoma
4172371000006112,"Lymphoma, immunoblastic, high grade"
4172311000006115,"Diffuse non-Hodgkin's lymphoma, immunoblastic (clinical)"
4172361000006117,"Diffuse non-Hodgkin lymphoma, immunoblastic"
4172351000006119,"Diffuse non-Hodgkin's lymphoma, immunoblastic"
4172321000006111,Malignant lymphoma - immunoblastic
4172381000006110,"Diffuse non-Hodgkin's lymphoma, small cleaved cell (clinical)"
4172401000006110,"Diffuse non-Hodgkin lymphoma, small cleaved cell"
4172391000006113,"Diffuse non-Hodgkin's lymphoma, small cleaved cell"
4172411000006113,"Diffuse non-Hodgkin's lymphoma, small cell (clinical)"
4172421000006117,"Diffuse non-Hodgkin's lymphoma, small cell"
4172431000006119,"Diffuse non-Hodgkin lymphoma, small cell"
4172441000006112,"Diffuse non-Hodgkin's lymphoma, large cell (clinical)"
1668101000000112,Diffuse non-Hodgkin's large cell lymphoma
4172501000006111,"Lymphoma, diffuse large B cell, non Hodgkins"
4172451000006114,Diffuse malignant lymphoma - histiocytic
4172491000006115,"Diffuse non-Hodgkin lymphoma, large cell"
4172461000006111,Diffuse malignant lymphoma - large cell
4172471000006116,Malignant lymphoma - large cell cleaved and non-cleaved
4172481000006118,"Diffuse non-Hodgkin's lymphoma, large cell"
4172551000006110,"Follicular lymphoma, grade 1"
4172521000006118,"Follicular non-Hodgkin's lymphoma, small cleaved cell (clinical)"
4172531000006115,"Follicular non-Hodgkin's lymphoma, small cleaved cell"
4172541000006113,"Follicular non-Hodgkin lymphoma, small cleaved cell"
4172581000006119,"Follicular non-Hodgkin lymphoma, mixed small cleaved cell and large cell"
4172571000006117,"Follicular non-Hodgkin's lymphoma, mixed small cleaved cell and large cell"
4172561000006112,"Follicular non-Hodgkin's lymphoma, mixed small cleaved cell and large cell (clinical)"
4172591000006116,Follicular lymphoma grade 2
4172631000006116,Follicular lymphoma grade 3
4172621000006119,"Follicular non-Hodgkin lymphoma, large cell"
4172601000006112,"Follicular non-Hodgkin's lymphoma, large cell (clinical)"
4172611000006110,"Follicular non-Hodgkin's lymphoma, large cell"
292175017,Malignant immunoproliferative disease (clinical)
4172751000006118,Malignant immunoproliferative disease (clinical)
4172761000006116,Malignant immunoproliferative disease
2659763011,Alpha heavy chain disease
4172771000006111,Alpha heavy chain disease (clinical)
4172811000006111,Gamma heavy chain disease (clinical)
2659693012,Gamma heavy chain disease
4172841000006110,Mediterranean lymphoma (clinical)
4172831000006117,Immunoproliferative small intestinal disease (clinical)
4172851000006112,Immunoproliferative small intestinal disease
202801000006110,Prolymphocytic leukaemia
4173701000006113,Prolymphocytic leukaemia (clinical)
4173711000006111,Prolymphocytic leukemia (clinical)
4173721000006115,PLL - Prolymphocytic leukaemia
4173751000006112,Prolymphocytic leukemia
4173731000006117,PLL - Prolymphocytic leukemia
4179991000006118,"Lymphoma, metastatic"
4179981000006116,"Malignant lymphoma, metastatic"
4213451000006113,"Classical Hodgkin lymphoma, lymphocyte depletion"
4213431000006118,"Hodgkin lymphoma, lymphocyte depletion"
215913019,"Hodgkin lymphoma, lymphocyte depletion"
4213441000006111,"Hodgkin's disease, lymphocytic depletion"
311461000006111,"Malignant lymphoma, follicular AND/OR nodular"
1815091000006114,Other classical Hodgkin lymphoma
