MedCodeID,Description
4417421000006111,Aggressive NK-cell leukemia
4417441000006116,Aggressive NK cell leukemia
4417461000006117,Aggressive natural killer-cell leukaemia
4417451000006119,Aggressive natural killer-cell leukemia
4417411000006115,Aggressive NK-cell leukaemia
4417431000006114,Aggressive NK cell leukaemia
2853591000006110,Burkitt's cell leukaemia
2853551000006116,"Acute lymphoblastic leukemia, mature B-cell type"
2853561000006119,Burkitt cell leukemia
2853581000006112,"Acute lymphoblastic leukaemia, mature B-cell type"
2853511000006117,Burkitt cell leukaemia
306171000006115,[M]Burkitt's cell leukaemia
2853541000006118,FAB L3 [obs]
2853571000006114,"Acute lymphoblastic leukaemia, Burkitt's type"
2853531000006111,"Acute lymphoblastic leukemia, Burkitt's type"
2853521000006113,Burkitt's cell leukemia
5601301000006111,Burkitt's leukemia
5601341000006113,Mature B-cell leukemia Burkitt type
5601311000006114,Burkitt's leukaemia
5601351000006110,Mature B-cell leukaemia Burkitt type
5601331000006115,Mature B-cell leukemia Burkitt-type
5601291000006110,B-cell acute lymphoblastic leukemia
2872860018,Mature B-cell leukaemia Burkitt-type
414160018,B-cell acute lymphoblastic leukaemia
6693271000006113,Aggressive NK-cell leukaemia involving skin
6693291000006114,Aggressive natural killer-cell leukemia involving skin
6693281000006111,Aggressive NK-cell leukemia involving skin
6693301000006110,Aggressive natural killer-cell leukaemia involving skin
