ProdCodeId,Description
12633241000033111,hydrocortisone 500microgram granules in capsules for opening
12633341000033118,hydrocortisone 1mg granules in capsules for opening
12633441000033112,hydrocortisone 2mg granules in capsules for opening
12633541000033113,hydrocortisone 5mg granules in capsules for opening
12633641000033114,alkindi 0.5mg granules in capsules for opening (diurnal ltd)
12633741000033117,alkindi 1mg granules in capsules for opening (diurnal ltd)
12633841000033110,alkindi 2mg granules in capsules for opening (diurnal ltd)
12633941000033119,alkindi 5mg granules in capsules for opening (diurnal ltd)
12890041000033114,hydrocortisone 10mg soluble tablets sugar free
13010241000033114,hydventia 10mg tablets (ocxia)
13010341000033116,hydventia 20mg tablets (ocxia)
1830141000033115,hydrocortisone 5mg/5ml oral suspension
2149441000033113,hydrocortisone 25mg/5ml oral suspension
2372141000033116,*cortisone acetate tablets
2372241000033111,*cortisone acetate granules
2372341000033118,*cortisone acetate liquid
2372441000033112,*cortisone acetate powder
2372541000033113,*cortisone acetate pills (sucrose)
2623741000033116,hydrocortisone 5mg/5ml oral suspension sugar free
738041000033118,hydrocortisone 2.5mg muco-adhesive buccal tablets sugar free
740241000033111,hydrocortisone 10mg/5ml oral suspension
742241000033110,hydrocortisone 20mg tablets
744541000033116,hydrocortisone 10mg tablets
744641000033115,hydrocortone 10mg tablets (auden mckenzie (pharma division) ltd)
744741000033112,hydrocortone 20mg tablets (auden mckenzie (pharma division) ltd)
8141941000033110,hydrocortisone 5mg modified-release tablets
8142041000033116,hydrocortisone 20mg modified-release tablets
8142141000033117,plenadren 5mg modified-release tablets (shire pharmaceuticals ltd)
8142241000033112,plenadren 20mg modified-release tablets (shire pharmaceuticals ltd)
