SNOMEDCTCodes,Description
18580411000001102,Hydrocortisone 10mg tablets (DE Pharmaceuticals)
18580511000001103,Hydrocortisone 10mg tablets (DE Pharmaceuticals) 25 tablet
16504111000001108,Hydrocortisone 10mg tablets (Mawdsley-Brooks & Company Ltd)
16504411000001103,Hydrocortisone 10mg tablets (Mawdsley-Brooks & Company Ltd) 25 tablet
37089311000001107,Hydrocortisone 10mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet
37494211000001109,Hydrocortisone 10mg tablets (NorthStar Healthcare Unlimited Company)
37494311000001101,Hydrocortisone 10mg tablets (NorthStar Healthcare Unlimited Company) 30 tablet
40509611000001108,Hydrocortisone 2.5mg tablets (A A H Pharmaceuticals Ltd)
40509911000001102,Hydrocortisone 2.5mg tablets (A A H Pharmaceuticals Ltd) 30 tablet 3 x 10 tablets
17974111000001109,Hydrocortisone 20mg tablets (Almus Pharmaceuticals Ltd)
17974211000001103,Hydrocortisone 20mg tablets (Almus Pharmaceuticals Ltd) 30 tablet
38946311000001105,Hydrocortisone 20mg tablets (Medihealth (Northern) Ltd)
38946411000001103,Hydrocortisone 20mg tablets (Medihealth (Northern) Ltd) 30 tablet
29837011000001103,Hydrocortisone 20mg tablets (Sovereign Medical Ltd)
29837111000001102,Hydrocortisone 20mg tablets (Sovereign Medical Ltd) 30 tablet
15427611000001107,Hydrocortisone 2mg capsules (Special Order)
15427811000001106,Hydrocortisone 2mg capsules (Special Order) 1 capsule
43147311000001106,Hydrocortisone 5mg tablets (Medihealth (Northern) Ltd)
43147411000001104,Hydrocortisone 5mg tablets (Medihealth (Northern) Ltd) 30 tablet
8533511000001104,Hydrocortisone 12.5mg/5ml oral suspension (Special Order)
8533811000001101,Hydrocortisone 12.5mg/5ml oral suspension (Special Order) 1 ml
12551611000001107,Hydrocortisone 3.75mg/5ml oral suspension (Special Order)
12551711000001103,Hydrocortisone 3.75mg/5ml oral suspension (Special Order) 1 ml
42547811000001104,Hydrocortisone 10mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
42547911000001109,Hydrocortisone 10mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd) 100 ml
37492011000001105,Hydrocortisone 10mg soluble tablets sugar free (Alliance Healthcare (Distribution) Ltd)
37492111000001106,Hydrocortisone 10mg soluble tablets sugar free (Alliance Healthcare (Distribution) Ltd) 30 tablet 3 x 10 tablets
37087211000001105,Hydrocortisone 2.5mg muco-adhesive buccal tablets sugar free (Mawdsley-Brooks & Company Ltd)
37087411000001109,Hydrocortisone 2.5mg muco-adhesive buccal tablets sugar free (Mawdsley-Brooks & Company Ltd) 20 tablet
24154111000001101,Hydrocortisone 10mg tablets (DE Pharmaceuticals)
24154211000001107,Hydrocortisone 10mg tablets (DE Pharmaceuticals) 30 tablet
37126311000001101,Hydrocortisone 10mg tablets (Mawdsley-Brooks & Company Ltd)
37126411000001108,Hydrocortisone 10mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet
17930211000001109,Hydrocortisone 10mg tablets (Phoenix Healthcare Distribution Ltd)
17930311000001101,Hydrocortisone 10mg tablets (Phoenix Healthcare Distribution Ltd) 30 tablet
40090211000001103,Hydrocortisone 2.5mg tablets (Alliance Healthcare (Distribution) Ltd)
40090311000001106,Hydrocortisone 2.5mg tablets (Alliance Healthcare (Distribution) Ltd) 30 tablet 3 x 10 tablets
38063711000001102,Hydrocortisone 20mg tablets (NorthStar Healthcare Unlimited Company)
38063811000001105,Hydrocortisone 20mg tablets (NorthStar Healthcare Unlimited Company) 30 tablet 3 x 10 tablets
36508611000001108,Hydrocortisone 20mg tablets (Resolution Chemicals Ltd)
36508711000001104,Hydrocortisone 20mg tablets (Resolution Chemicals Ltd) 30 tablet 3 x 10 tablets
18394311000001100,Hydrocortisone 20mg tablets (Teva UK Ltd)
18394411000001107,Hydrocortisone 20mg tablets (Teva UK Ltd) 30 tablet 3 x 10 tablets
12528511000001104,Hydrocortisone 1.5mg/5ml oral suspension (Special Order)
12528611000001100,Hydrocortisone 1.5mg/5ml oral suspension (Special Order) 1 ml
12530211000001103,Hydrocortisone 2.6mg/5ml oral suspension (Special Order)
12530311000001106,Hydrocortisone 2.6mg/5ml oral suspension (Special Order) 1 ml
12531011000001104,Hydrocortisone 2mg/5ml oral suspension (Special Order)
12531111000001103,Hydrocortisone 2mg/5ml oral suspension (Special Order) 1 ml
12551911000001101,Hydrocortisone 30mg/5ml oral suspension (Special Order)
12552011000001108,Hydrocortisone 30mg/5ml oral suspension (Special Order) 1 ml
12552211000001103,Hydrocortisone 3mg/5ml oral suspension (Special Order)
12552311000001106,Hydrocortisone 3mg/5ml oral suspension (Special Order) 1 ml
12553111000001103,Hydrocortisone 50micrograms/5ml oral suspension (Special Order)
12553211000001109,Hydrocortisone 50micrograms/5ml oral suspension (Special Order) 1 ml
12555711000001101,Hydrocortisone 7.5mg/5ml oral suspension (Special Order)
12555811000001109,Hydrocortisone 7.5mg/5ml oral suspension (Special Order) 1 ml
42469411000001106,Hydrocortisone 10mg/5ml oral solution sugar free (Colonis Pharma Ltd)
42469511000001105,Hydrocortisone 10mg/5ml oral solution sugar free (Colonis Pharma Ltd) 100 ml
18111811000001101,Hydrocortisone 2.5mg muco-adhesive buccal tablets sugar free (A A H Pharmaceuticals Ltd)
18111911000001106,Hydrocortisone 2.5mg muco-adhesive buccal tablets sugar free (A A H Pharmaceuticals Ltd) 20 tablet
17973911000001105,Hydrocortisone 10mg tablets (Almus Pharmaceuticals Ltd)
17974011000001108,Hydrocortisone 10mg tablets (Almus Pharmaceuticals Ltd) 30 tablet
35108911000001105,Hydrocortisone 10mg tablets (Flynn Pharma Ltd)
35109011000001101,Hydrocortisone 10mg tablets (Flynn Pharma Ltd) 30 tablet 2 x 15 tablets
34957811000001100,Hydrocortisone 10mg tablets (Genesis Pharmaceuticals Ltd)
34957911000001105,Hydrocortisone 10mg tablets (Genesis Pharmaceuticals Ltd) 30 tablet 3 x 10 tablets
38946111000001108,Hydrocortisone 10mg tablets (Medihealth (Northern) Ltd)
38946211000001102,Hydrocortisone 10mg tablets (Medihealth (Northern) Ltd) 30 tablet
22044411000001106,Hydrocortisone 10mg tablets (Waymade Healthcare Plc)
22044511000001105,Hydrocortisone 10mg tablets (Waymade Healthcare Plc) 30 tablet
40510711000001109,Hydrocortisone 15mg tablets (A A H Pharmaceuticals Ltd)
40510811000001101,Hydrocortisone 15mg tablets (A A H Pharmaceuticals Ltd) 30 tablet 3 x 10 tablets
40089511000001107,Hydrocortisone 15mg tablets (Alliance Healthcare (Distribution) Ltd)
40089611000001106,Hydrocortisone 15mg tablets (Alliance Healthcare (Distribution) Ltd) 30 tablet 3 x 10 tablets
13661911000001107,Hydrocortisone 20mg tablets (Accord-UK Ltd)
13662011000001100,Hydrocortisone 20mg tablets (Accord-UK Ltd) 30 tablet 3 x 10 tablets
13807011000001108,Hydrocortisone 20mg tablets (Alliance Healthcare (Distribution) Ltd)
13807111000001109,Hydrocortisone 20mg tablets (Alliance Healthcare (Distribution) Ltd) 30 tablet
35109111000001100,Hydrocortisone 20mg tablets (Flynn Pharma Ltd)
35109711000001104,Hydrocortisone 20mg tablets (Flynn Pharma Ltd) 30 tablet 2 x 15 tablets
15092911000001100,Hydrocortisone 20mg tablets (Sigma Pharmaceuticals Plc)
15093011000001108,Hydrocortisone 20mg tablets (Sigma Pharmaceuticals Plc) 30 tablet
22044611000001109,Hydrocortisone 20mg tablets (Waymade Healthcare Plc)
