SNOMEDCTCodes,Description
7716111000001101,Melatonin 10mg capsules (Imported (United States))
7716211000001107,Melatonin 10mg capsules (Imported (United States)) 60 capsule
7717911000001100,Melatonin 1mg capsules (Imported (United States))
7718011000001103,Melatonin 1mg capsules (Imported (United States)) 60 capsule
35833611000001105,Melatonin 2.5mg tablets (Special Order)
35833711000001101,Melatonin 2.5mg tablets (Special Order) 1 tablet
15882411000001105,Melatonin 2mg tablets (Special Order)
15882511000001109,Melatonin 2mg tablets (Special Order) 1 tablet
37011911000001107,Melatonin 3mg tablets (Colonis Pharma Ltd)
37012011000001100,Melatonin 3mg tablets (Colonis Pharma Ltd) 30 tablet 3 x 10 tablets
14533711000001107,Melatonin 4mg capsules (Special Order)
14533811000001104,Melatonin 4mg capsules (Special Order) 1 capsule
29666311000001104,Melatonin 8mg capsules (Special Order)
29666411000001106,Melatonin 8mg capsules (Special Order) 1 capsule
28413211000001101,Icenia Melatonin 3mg capsules (Imported (Bulgaria))
28413311000001109,Icenia Melatonin 3mg capsules (Imported (Bulgaria)) 60 capsule
42595711000001107,Melatonin 2mg modified-release tablets (Medice UK Ltd)
42595811000001104,Melatonin 2mg modified-release tablets (Medice UK Ltd) 30 tablet
12688111000001106,Melatonin 2mg/5ml oral suspension (Drug Tariff Special Order)
12688211000001100,Melatonin 2mg/5ml oral suspension (Drug Tariff Special Order) 1 ml
23393511000001108,Melatonin 2mg/5ml oral suspension (Drug Tariff Special Order) 100 ml
12689911000001101,Melatonin 4mg/5ml oral solution (Special Order)
12690011000001109,Melatonin 4mg/5ml oral solution (Special Order) 1 ml
36891911000001108,Melatonin 6mg modified-release capsules (Special Order)
36892011000001101,Melatonin 6mg modified-release capsules (Special Order) 1 capsule
32864311000001107,Melatonin 7mg/5ml oral suspension (Special Order)
32864411000001100,Melatonin 7mg/5ml oral suspension (Special Order) 1 ml
36454211000001100,Melatonin 8mg/5ml oral solution (Special Order)
36454311000001108,Melatonin 8mg/5ml oral solution (Special Order) 1 ml
14239411000001108,Melatonin 10mg capsules (Special Order)
14239511000001107,Melatonin 10mg capsules (Special Order) 1 capsule
40534911000001106,Melatonin 10mg capsules (Special Order) 30 capsule
40535011000001106,Melatonin 10mg capsules (Special Order) 60 capsule
34803911000001104,Melatonin 2.5mg capsules (Part VIIID Drug Tariff Special Order)
34804011000001101,Melatonin 2.5mg capsules (Part VIIID Drug Tariff Special Order) 1 capsule
40535211000001101,Melatonin 2.5mg capsules (Part VIIID Drug Tariff Special Order) 60 capsule
7723411000001108,Melatonin 2.5mg capsules (Imported (United States))
7723511000001107,Melatonin 2.5mg capsules (Imported (United States)) 60 capsule
24015911000001103,Melatonin 3mg capsules (Imported (Denmark))
24016011000001106,Melatonin 3mg capsules (Imported (Denmark)) 60 capsule
7884811000001101,Melatonin 3mg capsules (Imported (United States))
11935311000001105,Melatonin 3mg capsules (Imported (United States)) 60 capsule
7884911000001106,Melatonin 3mg capsules (Imported (United States)) 100 capsule
34805111000001101,Melatonin 500microgram capsules (Special Order)
34805211000001107,Melatonin 500microgram capsules (Special Order) 1 capsule
39364311000001103,Melatonin 2mg capsules (A A H Pharmaceuticals Ltd)
39364411000001105,Melatonin 2mg capsules (A A H Pharmaceuticals Ltd) 30 capsule
39080211000001104,Melatonin 2mg capsules (Alliance Healthcare (Distribution) Ltd)
39080411000001100,Melatonin 2mg capsules (Alliance Healthcare (Distribution) Ltd) 30 capsule 3 x 10 capsules
35569311000001107,Melatonin 6mg tablets (Special Order)
35569411000001100,Melatonin 6mg tablets (Special Order) 1 tablet
36891511000001101,Melatonin 9mg capsules (Special Order)
36891611000001102,Melatonin 9mg capsules (Special Order) 1 capsule
23611211000001103,Melatonin 3mg capsules (Special Order)
23611311000001106,Melatonin 3mg capsules (Special Order) 1 capsule
34848011000001103,Icenia Melatonin 5mg capsules (Imported (Bulgaria))
34848211000001108,Icenia Melatonin 5mg capsules (Imported (Bulgaria)) 60 capsule
7724011000001102,Melatonin 500microgram capsules (Imported (United States))
7724111000001101,Melatonin 500microgram capsules (Imported (United States)) 200 capsule
15875111000001101,Melatonin 500microgram tablets (Special Order)
15875211000001107,Melatonin 500microgram tablets (Special Order) 1 tablet
36454511000001102,Melatonin 1mg/ml oral drops (Special Order)
36454611000001103,Melatonin 1mg/ml oral drops (Special Order) 1 ml
28702811000001101,Melatonin 2mg modified-release capsules (Special Order)
28702911000001106,Melatonin 2mg modified-release capsules (Special Order) 1 capsule
39319911000001100,Melatonin 5mg capsules (A A H Pharmaceuticals Ltd)
39320011000001103,Melatonin 5mg capsules (A A H Pharmaceuticals Ltd) 30 capsule
34805411000001106,Melatonin 5mg capsules (Special Order)
34805511000001105,Melatonin 5mg capsules (Special Order) 1 capsule
41169711000001103,Melatonin 2mg modified-release tablets (Accord-UK Ltd)
41169811000001106,Melatonin 2mg modified-release tablets (Accord-UK Ltd) 30 tablet 3 x 10 tablets
41203711000001104,Melatonin 2mg modified-release tablets (Flynn Pharma Ltd)
41203811000001107,Melatonin 2mg modified-release tablets (Flynn Pharma Ltd) 30 tablet 2 x 15 tablets
10792311000001105,Melatonin 3mg lozenges sugar free (Imported (United States))
10792411000001103,Melatonin 3mg lozenges sugar free (Imported (United States)) 60 lozenge
34804211000001106,Melatonin 3mg lozenges sugar free (Special Order)
34804311000001103,Melatonin 3mg lozenges sugar free (Special Order) 1 lozenge
15641311000001109,Melatonin 6mg capsules (Special Order)
15641411000001102,Melatonin 6mg capsules (Special Order) 1 capsule
32726111000001108,Melatonin 7.5mg capsules (Special Order)
32726211000001102,Melatonin 7.5mg capsules (Special Order) 1 capsule
34348511000001108,Melatonin 7mg capsules (Special Order)
34348611000001107,Melatonin 7mg capsules (Special Order) 1 capsule
7722811000001102,Melatonin 3mg modified-release capsules (Imported (United States))
7722911000001107,Melatonin 3mg modified-release capsules (Imported (United States)) 60 capsule
34804511000001109,Melatonin 3mg modified-release capsules (Part VIIID Drug Tariff Special Order)
34804611000001108,Melatonin 3mg modified-release capsules (Part VIIID Drug Tariff Special Order) 1 capsule
40527711000001100,Melatonin 3mg modified-release capsules (Part VIIID Drug Tariff Special Order) 60 capsule
34847811000001105,Icenia Melatonin 2mg capsules (Imported (Bulgaria))
34847911000001100,Icenia Melatonin 2mg capsules (Imported (Bulgaria)) 60 capsule
8027811000001107,VesPro Melatonin 500microgram tablets (Imported (United States))
8027911000001102,VesPro Melatonin 500microgram tablets (Imported (United States)) 1000 tablet
30050711000001100,Melatonin Extra Strength 5mg tablets (Imported (United States))
30051011000001106,Melatonin Extra Strength 5mg tablets (Imported (United States)) 60 tablet
12689311000001102,Melatonin 3mg/5ml oral solution (Drug Tariff Special Order)
12689411000001109,Melatonin 3mg/5ml oral solution (Drug Tariff Special Order) 1 ml
23393711000001103,Melatonin 3mg/5ml oral solution (Drug Tariff Special Order) 100 ml
15856411000001100,Melatonin 6mg/5ml oral solution (Special Order)
15856511000001101,Melatonin 6mg/5ml oral solution (Special Order) 1 ml
15241711000001106,Melatonin 10mg/5ml oral solution (Drug Tariff Special Order)
15241811000001103,Melatonin 10mg/5ml oral solution (Drug Tariff Special Order) 1 ml
24438511000001101,Melatonin 10mg/5ml oral solution (Drug Tariff Special Order) 100 ml
15242011000001101,Melatonin 10mg/5ml oral suspension (Drug Tariff Special Order)
15242111000001100,Melatonin 10mg/5ml oral suspension (Drug Tariff Special Order) 1 ml
24438711000001106,Melatonin 10mg/5ml oral suspension (Drug Tariff Special Order) 100 ml
8026311000001101,Twinlab Melatonin 2mg modified-release tablets (Tree of Life UK Ltd)
8026411000001108,Twinlab Melatonin 2mg modified-release tablets (Tree of Life UK Ltd) 120 tablet
8609211000001101,Melatonin 2.5mg/5ml oral suspension (Drug Tariff Special Order)
8610011000001100,Melatonin 2.5mg/5ml oral suspension (Drug Tariff Special Order) 1 ml
27878711000001105,Melatonin 2.5mg/5ml oral suspension (Drug Tariff Special Order) 100 ml
40635311000001101,Melatonin 1mg/ml oral solution sugar free (Consilient Health Ltd)
40635411000001108,Melatonin 1mg/ml oral solution sugar free (Consilient Health Ltd) 100 ml
40962711000001102,Melatonin 1mg/ml oral solution sugar free (Consilient Health Ltd) 150 ml
