MedCodeID,Description
4807781000006114,Leukoderma estivale
309228010,Leucoderma aestivale
5128961000006113,Drug-induced hypomelanosis
5645771000006113,Chemical leukoderma
5645761000006118,Chemically-induced hypomelanosis
6667981000006113,Hypomelanosis due to scarring
6685341000006110,Hypomelanosis due to cryotherapy
6685351000006112,Depigmentation due to cryotherapy
6685431000006112,Laser-induced hypopigmentation
6685441000006119,Hypomelanosis due to laser
6686481000006119,Arsenic-induced 'rain-drop' hypomelanosis
6686491000006116,Hypomelanosis due to chronic arsenic poisoning
6687511000006113,Phylloid hypomelanosis
