SNOMEDCTCodes,Description
56717001,Tuberculosis (disorder)
427099000,Active tuberculosis (disorder)
194908003,Acute tuberculous pericarditis (disorder)
240380008,Acute tuberculous ulcer (disorder)
213580002,Caseating tuberculoid granuloma (disorder)
1177015003,Cerebral arteritis caused by Mycobacterium tuberculosis complex (disorder)
22990009,Chronic tuberculosis (disorder)
71943007,Chronic granulomatous tuberculosis (disorder)
447006007,Relapse pulmonary tuberculosis (disorder)
186266008,Tuberculous chronic iridocyclitis (disorder)
62494007,Chronic miliary tuberculosis (disorder)
72807002,Tuberculous polyserositis (disorder)
37260006,Congenital tuberculosis (disorder)
182159002,Disseminated tuberculosis (disorder)
47604008,Miliary tuberculosis (disorder)
186276006,Acute miliary tuberculosis (disorder)
240381007,Acute miliary cutaneous tuberculosis (disorder)
186278007,Acute miliary tuberculosis of multiple sites (disorder)
724541008,Acute miliary tuberculosis of single site (disorder)
423092005,Multidrug resistant tuberculosis (disorder)
710106005,Extensively drug resistant tuberculosis (disorder)
422481005,Extreme drug resistant tuberculosis (disorder)
423709000,Drug resistant tuberculosis (disorder)
413556004,Antibiotic resistant tuberculosis (disorder)
413852006,Ciprofloxacin resistant tuberculosis (disorder)
414146004,Ethambutol resistant tuberculosis (disorder)
414149006,Ethionamide resistant tuberculosis (disorder)
414546009,Isoniazid resistant tuberculosis (disorder)
415222009,Pyrazinamide resistant tuberculosis (disorder)
415345001,Rifampicin resistant tuberculosis (disorder)
415622003,Streptomycin resistant tuberculosis (disorder)
198241002,Female tuberculous pelvic inflammatory disease (disorder)
735521001,Human immunodeficiency virus World Health Organization 2007 stage 1 co-occurrent with tuberculosis (disorder)
735523003,Human immunodeficiency virus World Health Organization 2007 stage 2 co-occurrent with tuberculosis (disorder)
735525005,Human immunodeficiency virus World Health Organization 2007 stage 3 co-occurrent with tuberculosis (disorder)
735527002,Human immunodeficiency virus World Health Organization 2007 stage 4 co-occurrent with tuberculosis (disorder)
373085003,Infection caused by Mycobacterium africanum (disorder)
373437006,Infection caused by Mycobacterium bovis (disorder)
373043002,Infection caused by Mycobacterium microti (disorder)
373576009,Infection caused by Mycobacterium tuberculosis (disorder)
15991471000119106,Chorioretinitis of left eye caused by Mycobacterium tuberculosis (disorder)
15991431000119108,Chorioretinitis of bilateral eyes caused by Mycobacterium tuberculosis (disorder)
15991511000119102,Chorioretinitis of right eye caused by Mycobacterium tuberculosis (disorder)
840446000,Dacryoadenitis caused by Mycobacterium tuberculosis (disorder)
1286780009,Episcleritis caused by Mycobacterium tuberculosis (disorder)
15992751000119103,Episcleritis of left eye caused by Mycobacterium tuberculosis (disorder)
15992791000119108,Episcleritis of bilateral eyes caused by Mycobacterium tuberculosis (disorder)
15992831000119102,Episcleritis of right eye caused by Mycobacterium tuberculosis (disorder)
1162404007,Infection of cervicothoracic region of spine caused by Mycobacterium tuberculosis (disorder)
735518003,Infection of digestive system caused by Mycobacterium tuberculosis (disorder)
735519006,Infection of endocrine gland caused by Mycobacterium tuberculosis (disorder)
866083008,Infection of eyelid caused by Mycobacterium tuberculosis (disorder)
721732001,Infection of musculoskeletal system caused by Mycobacterium tuberculosis (disorder)
1162297009,Infection of multiple sites of spine caused by Mycobacterium tuberculosis (disorder)
1162356000,Inflammation of joint of hand caused by Mycobacterium tuberculosis (disorder)
1162879007,Inflammation of joint of shoulder region caused by Mycobacterium tuberculosis (disorder)
735517008,Myositis caused by Mycobacterium tuberculosis (disorder)
1231669001,Infection of orbit caused by Mycobacterium tuberculosis (disorder)
1286779006,Conjunctivitis caused by Mycobacterium tuberculosis (disorder)
15988511000119107,Conjunctivitis of left eye caused by Mycobacterium tuberculosis (disorder)
15988431000119101,Conjunctivitis of bilateral eyes caused by Mycobacterium tuberculosis (disorder)
15988471000119103,Conjunctivitis of right eye caused by Mycobacterium tuberculosis (disorder)
870333003,Panuveitis caused by Mycobacterium tuberculosis (disorder)
15991591000119106,Iridocyclitis of left eye caused by Mycobacterium tuberculosis (disorder)
15991631000119106,Iridocyclitis of right eye caused by Mycobacterium tuberculosis (disorder)
1092761000119105,Iridocyclitis caused by tuberculosis (disorder)
373086002,Infection caused by mycobacterium tuberculosis hominis (disorder)
1177013005,Infection of lumbosacral spine caused by Mycobacterium tuberculosis complex (disorder)
443378001,Lady Windermere syndrome (disorder)
199175001,"Maternal tuberculosis during pregnancy, childbirth and the puerperium (disorder)"
788960009,Infection of placenta caused by Mycobacterium tuberculosis complex (disorder)
10759881000119100,Tuberculosis in mother complicating childbirth (disorder)
267317007,Tuberculosis in pregnancy (disorder)
707149004,Mycobacterial lymphadenitis (disorder)
10893003,Tuberculous adenitis (disorder)
54084005,Cervical tuberculous lymphadenitis (disorder)
186259007,Scrofulous tuberculous abscess (disorder)
78436002,Tuberculosis of intrathoracic lymph nodes (disorder)
74387008,Tuberculosis of hilar lymph nodes (disorder)
82495004,Tuberculosis of mediastinal lymph nodes (disorder)
85692003,Tuberculosis of tracheobronchial lymph nodes (disorder)
77038006,Tuberculosis of peripheral lymph nodes (disorder)
16409009,Tuberculosis of retroperitoneal lymph nodes (disorder)
234090004,Tuberculous mesenteric adenitis (disorder)
16060551000119103,Neonatal tuberculosis (disorder)
1197013001,Infection of gingiva caused by Mycobacterium tuberculosis complex (disorder)
235067001,Oral tuberculosis (disorder)
63309002,Primary tuberculosis (disorder)
25629007,Acute tuberculosis (disorder)
58374007,Acute diffuse tuberculosis (disorder)
111832004,Primary progressive tuberculosis (disorder)
186172004,Tuberculous pleurisy in primary progressive tuberculosis (disorder)
186182003,Tuberculosis of pleura (disorder)
186200004,"Tuberculous pleurisy, confirmed bacteriologically and histologically (disorder)"
700272008,Tuberculosis of respiratory system (disorder)
51014003,Reinfection tuberculosis (disorder)
446946005,Reinfection pulmonary tuberculosis (disorder)
233763009,Silicotuberculosis (disorder)
770674007,Tubercular lesion of lung (disorder)
15202009,Tuberculoma (disorder)
416265003,Tuberculoma of brain (disorder)
35786001,Tuberculoma of meninges (disorder)
416903004,Tuberculoma of spinal cord (disorder)
473429002,Tuberculoma of spinal cord confirmed (disorder)
1177021004,Infection of bile duct caused by Mycobacterium tuberculosis complex (disorder)
185113005,Tuberculosis of adrenal glands (disorder)
186270000,Tuberculous Addison's disease (disorder)
60136008,Tuberculosis of intestine (disorder)
38420005,Tuberculosis of large intestine (disorder)
301836007,Tuberculosis of colon (disorder)
7444001,Tuberculosis of rectum (disorder)
35117008,Tuberculosis of small intestine (disorder)
1177041009,Enterocolitis caused by Mycobacterium tuberculosis complex (disorder)
447371008,Tuberculosis of ileum (disorder)
235694001,Tuberculous duodenitis (disorder)
44323002,Tuberculosis of kidney (disorder)
37133005,Tuberculous pyelitis (disorder)
186273003,Tuberculosis of liver (disorder)
20372007,Tuberculosis of prostate (disorder)
12985005,Tuberculosis of seminal vesicle (disorder)
186272008,Tuberculosis of stomach (disorder)
81359005,Tuberculosis of ureter (disorder)
32268008,Tuberculosis of urinary bladder (disorder)
62819009,Tuberculous cervicitis (disorder)
35585004,Tuberculous endometritis (disorder)
84194006,Tuberculous oophoritis (disorder)
44572005,Tuberculous peritonitis (disorder)
186225008,"Tuberculosis of intestines, peritoneum, and mesenteric glands (disorder)"
49558004,Tuberculous salpingitis (disorder)
17653001,Tuberculosis of bones and/or joints (disorder)
44182001,Avascular necrosis of bone caused by Mycobacterium tuberculosis complex (disorder)
1162401004,Infection of thoracolumbar region of spine caused by Mycobacterium tuberculosis (disorder)
441770001,Tuberculosis of external body orifice (disorder)
49107007,Tuberculosis of eye (disorder)
38279006,Tuberculosis of bone (disorder)
449925002,Tuberculosis of bone of upper limb (disorder)
81133003,Tuberculosis of bones of lower extremity (disorder)
203278004,Tuberculosis of bones of shoulder region (disorder)
203282002,Tuberculosis of bones of multiple sites (disorder)
203263006,Tuberculosis of cervical spine (disorder)
203270006,Tuberculosis of forearm bone (disorder)
14188007,Tuberculosis of hip (disorder)
17136009,Tuberculosis of knee (disorder)
203267007,Tuberculosis of limb bones (disorder)
203272003,Tuberculosis of lower leg bone (disorder)
203265004,Tuberculosis of lumbar spine (disorder)
71375000,Tuberculosis of mastoid process (disorder)
203274002,Tuberculosis of multiple limb bones (disorder)
1144499001,Tuberculosis of pelvis and femur (disorder)
203280005,Tuberculosis of the ankle and/or foot bones (disorder)
203279007,Tuberculosis of the bones of the hand (disorder)
203269005,Tuberculosis of the upper arm bone (disorder)
203264000,Tuberculosis of thoracic spine (disorder)
35984006,Tuberculosis of vertebral column (disorder)
190710003,Tuberculous arthritis (disorder)
49807009,Tuberculous dactylitis (disorder)
58764007,Tuberculous osteomyelitis (disorder)
25738004,Tuberculous synovitis (disorder)
237445009,Tuberculosis of breast (disorder)
10706006,Tuberculosis of central nervous system (disorder)
91483004,Tuberculous encephalitis (disorder)
860803004,Hydrocephalus due to tuberculosis of brain (disorder)
12677003,Tuberculosis of brain (disorder)
447253004,Tuberculous arachnoiditis (disorder)
11676005,Tuberculous leptomeningitis (disorder)
58437007,Tuberculosis of meninges (disorder)
38115001,Tuberculosis of spinal meninges (disorder)
90302003,Tuberculosis of cerebral meninges (disorder)
447012002,Tuberculosis of spinal cord (disorder)
186269001,Tuberculosis of ear (disorder)
15984271000119108,Tuberculosis of bilateral ears (disorder)
789056000,Tuberculosis of inner ear (disorder)
15984231000119105,Tuberculosis of left ear (disorder)
789057009,Tuberculosis of middle ear (disorder)
15984191000119101,Tuberculosis of right ear (disorder)
1177018001,Anterior uveitis caused by Mycobacterium tuberculosis complex (disorder)
1177031006,Intermediate uveitis caused by Mycobacterium tuberculosis complex (disorder)
193787009,Keratitis due to tuberculosis (disorder)
1176981005,Posterior uveitis caused by Mycobacterium tuberculosis complex (disorder)
