SNOMEDCTCodes,Description
15530311000001109,Captopril 1.5mg capsules (Special Order)
15530411000001102,Captopril 1.5mg capsules (Special Order) 1 capsule
226411000001105,Captopril 12.5mg tablets (A A H Pharmaceuticals Ltd)
1345011000001103,Captopril 12.5mg tablets (A A H Pharmaceuticals Ltd) 56 tablet 4 x 14 tablets
23478811000001103,Captopril 12.5mg tablets (Accord Healthcare Ltd)
23479011000001104,Captopril 12.5mg tablets (Accord Healthcare Ltd) 56 tablet 4 x 14 tablets
605411000001105,Captopril 12.5mg tablets (Actavis UK Ltd)
1345211000001108,Captopril 12.5mg tablets (Actavis UK Ltd) 56 tablet 4 x 14 tablets
653311000001105,Captopril 12.5mg tablets (Alliance Healthcare (Distribution) Ltd)
1347511000001102,Captopril 12.5mg tablets (Alliance Healthcare (Distribution) Ltd) 56 tablet
1347811000001104,Captopril 12.5mg tablets (Alliance Healthcare (Distribution) Ltd) 100 tablet
15987811000001100,Captopril 12.5mg tablets (Bristol Laboratories Ltd)
15987911000001105,Captopril 12.5mg tablets (Bristol Laboratories Ltd) 56 tablet 4 x 14 tablets
40699911000001106,Captopril 12.5mg tablets (Crescent Pharma Ltd)
40700011000001108,Captopril 12.5mg tablets (Crescent Pharma Ltd) 56 tablet 4 x 14 tablets
22627311000001101,Captopril 12.5mg tablets (DE Pharmaceuticals)
22627411000001108,Captopril 12.5mg tablets (DE Pharmaceuticals) 56 tablet
13196211000001107,Captopril 12.5mg tablets (Dowelhurst Ltd)
13196311000001104,Captopril 12.5mg tablets (Dowelhurst Ltd) 56 tablet
665411000001109,Captopril 12.5mg tablets (Kent Pharma (UK) Ltd)
1346611000001100,Captopril 12.5mg tablets (Kent Pharma (UK) Ltd) 56 tablet 4 x 14 tablets
1346711000001109,Captopril 12.5mg tablets (Kent Pharma (UK) Ltd) 100 tablet
38818611000001102,Captopril 12.5mg tablets (Medihealth (Northern) Ltd)
38818711000001106,Captopril 12.5mg tablets (Medihealth (Northern) Ltd) 56 tablet
17819311000001108,Captopril 12.5mg tablets (Phoenix Healthcare Distribution Ltd)
17819411000001101,Captopril 12.5mg tablets (Phoenix Healthcare Distribution Ltd) 56 tablet
654711000001106,Captopril 12.5mg tablets (Sandoz Ltd)
1346811000001101,Captopril 12.5mg tablets (Sandoz Ltd) 56 tablet 4 x 14 tablets
29778211000001107,Captopril 12.5mg tablets (Sigma Pharmaceuticals Plc)
29778311000001104,Captopril 12.5mg tablets (Sigma Pharmaceuticals Plc) 56 tablet
762711000001100,Captopril 12.5mg tablets (Sterwin Medicines)
1347011000001105,Captopril 12.5mg tablets (Sterwin Medicines) 56 tablet 4 x 14 tablets
19311000001107,Captopril 12.5mg tablets (Teva UK Ltd)
1345311000001100,Captopril 12.5mg tablets (Teva UK Ltd) 56 tablet 4 x 14 tablets
13741311000001109,Captopril 12.5mg tablets (Tillomed Laboratories Ltd)
13741411000001102,Captopril 12.5mg tablets (Tillomed Laboratories Ltd) 56 tablet
13741511000001103,Captopril 12.5mg tablets (Tillomed Laboratories Ltd) 100 tablet
332211000001104,Captopril 12.5mg tablets (Viatris UK Healthcare Ltd)
1346311000001105,Captopril 12.5mg tablets (Viatris UK Healthcare Ltd) 56 tablet
21814111000001106,Captopril 12.5mg tablets (Waymade Healthcare Plc)
21814211000001100,Captopril 12.5mg tablets (Waymade Healthcare Plc) 56 tablet
