MedCodeID,Description
2713081000006113,Meniere's disease
11925131000006110,Unspecified Meniere's disease
2713161000006116,Meniere disorder
2713121000006110,Meniere's vertigo
299159019,Menieres disease
2713111000006119,Meniere's syndrome
710871000006110,Meniere disease
2713141000006115,Meniere syndrome
299164015,Meniere's disease
4774921000006114,Active cochleovestibular Meniere's disease
4774941000006119,Active cochleovestibular Meniere disease
299160012,Active cochleovestibular Meniere's disease
299161011,Active cochlear Meniere's disease
4774971000006110,Active cochlear Meniere disease
4774951000006117,Active cochlear Meniere's disease
299162016,Active vestibular Meniere's disease
4775001000006116,Active vestibular Meniere disease
4774981000006113,Active vestibular Meniere's disease
5034221000006114,Cochlear Meniere syndrome
5034211000006118,Cochlear Meniere syndrome
5034231000006112,Vestibular Meniere syndrome
5034241000006119,Vestibular Meniere syndrome
5574261000006115,H/O: Meniere's disease
810651000006116,H/O: Meniere's disease
12489071000006115,H/O: Meniere's disease
5574291000006111,History of Meniere's disease
5574281000006113,History of Meniere's disease
7838541000006113,Familial Meniere disease
3978981000006113,Active Meniere's disease
3978991000006111,Active Meniere disease
3978971000006110,Active Meniere's disease
299163014,Inactive Meniere's disease
812181000006115,History of - vertigo/Meniere's disease
50047017,Lermoyez's syndrome
17117015,Endolymphatic hydrops
