MedCodeID,Description
376751000006117,Depressive personality disorder
8460861000006115,Depressive personality disorder
424331000006112,[X]Querulant personality disorder
23211011,Paranoid personality disorder
418201000006111,[X]Paranoid personality disorder
386711000006110,[X]Fanatic paranoid personality disorder
425911000006118,[X]Sensitive paranoid personality disorder
380231000006114,[X]Expansive paranoid personality disorder
371341000006110,[X]Compulsive personality disorder
2520371000006111,Obsessive compulsive personality disorder
481481000006110,Anankastic personality
2520381000006114,Anancastic personality disorder
475487017,Obsessional personality
363221000006116,Anankastic personality disorder
400351000006116,[X]Obsessive-compulsive personality disorder
481471000006112,Anancastic personality
2766751000006113,Cluster A personality disorder
294691019,Drug-induced personality disorder
640481000006113,Emotionally unstable personality
379701000006110,Emotionally unstable personality disorder
362851000006118,[X]Aggressive personality disorder
380611000006117,[X]Explosive personality disorder
295066011,Psychoinfantile personality
295079019,Eccentric personality disorder
295080016,Immature personality disorder
295081017,Masochistic personality disorder
295568017,Isolated explosive disorder
367941000006111,[X]Borderline personality disorder
33677019,Borderline personality disorder
5024321000006116,Manipulative personality disorder
5024351000006113,Impulsive personality disorder
347011014,Explosive personality disorder
363691000006117,Anxious personality disorder
2927081000006115,Psychopathic personality disorder
363921000006112,[X]Asocial personality disorder
427091000006119,[X]Sociopathic personality disorder
424211000006110,[X]Psychopathic personality disorder
363081000006112,[X]Amoral personality disorder
363561000006112,Antisocial personality disorder
487991000006113,Antisocial or sociopathic personality disorder
378071000006112,Dissocial personality disorder
2927101000006111,Sociopathic personality disorder
199821000006114,Psychopathic personality
5506461000006116,Introverted personality disorder
401785014,Psychoneurotic personality disorder
424201000006112,[X]Psychoneurotic personality disorder
423741000006116,[X]Pseudopsychopathic schizophrenia
423731000006114,[X]Pseudoneurotic schizophrenia
425731000006110,[X]Schizotypal personality disorder
401856011,Schizotypal personality disorder
155281000006119,Schizotypal personality
3009221000006112,Multiple personality disorder
379511000006118,[X]Eccentric personality disorder
675911000006115,Neurotic personality disorder
389491000006116,[X]Immature personality disorder
296488011,"[X]Personality disorder, unspecified"
401786010,Other personality disorder NOS
296489015,[X]Mixed and other personality disorders
418541000006110,[X]Passive-aggressive personality disorder
401787018,Personality disorder NOS
1222259010,[X]Character neurosis NOS
295077017,Other personality disorders
401898014,[X]Other specific personality disorders
296460017,[X]Specific personality disorders
388391000006117,[X]Haltlose type personality disorder
230091000006118,Personality disorder
418571000006119,[X]Pathological personality NOS
42241000006110,Organic personality syndrome
423121000006110,[X]Postleucotomy syndrome
404021000006116,Organic personality disorder
62962010,Avoidant personality disorder
2567501000006116,Cluster B personality disorder
7259021000006112,Chronic depressive personality disorder
1230168015,Passive-aggressive personality disorder
3225431000006114,Passive aggressive personality disorder
3254811000006115,Psychoactive substance-induced organic personality disorder
577931000006110,Compulsive personality disorder
295063015,Compulsive personality disorder NOS
400311000006117,[X]Obsessional personality disorder
7488401000006113,Obsessional personality disorder
88108012,Schizoid personality disorder
425591000006118,[X]Schizoid personality disorder
295049014,Unspecified schizoid personality disorder
295052018,Schizoid personality disorder NOS
3398571000006119,Hysterical personality disorder
388871000006111,[X]Histrionic personality disorder
787571000006113,Hysterical personality disorders
824751000006111,Histrionic personality disorder
389441000006113,[X]Hysterical personality disorder
424161000006118,[X]Psychoinfantile personality disorder
295067019,Histrionic personality disorder NOS
295064014,Unspecified histrionic personality disorder
399451000006114,[X]Narcissistic personality disorder
133885012,Narcissistic personality disorder
3864881000006111,Cluster C personality disorder
366421000006114,[X]Asthenic personality disorder
418531000006117,[X]Passive personality disorder
425841000006112,[X]Self defeating personality disorder
376671000006117,Dependent personality disorder
389581000006115,[X]Inadequate personality disorder
782871000006113,Inadequate personality disorder
3943851000006118,Explosive type organic personality disorder
295045015,Hypomanic personality disorder
295048018,Affective personality disorder NOS
1495439012,Affective personality disorder
295044016,Affective personality disorder
376751000006117,Depressive personality disorder
605901000006114,Cyclothymic personality disorder
362771000006119,[X]Affective personality disorder
419841000006116,[X]Persistant anxiety depression
