SNOMEDCTCodes,Description
157311000001104,Dermacort hydrocortisone 0.1% cream - Marlborough Pharmaceuticals Ltd
1567211000001109,Dermacort hydrocortisone 0.1% cream 15 gram - Marlborough Pharmaceuticals Ltd
26708711000001101,Dermacort hydrocortisone 0.1% cream - Waymade Healthcare Plc
26708811000001109,Dermacort hydrocortisone 0.1% cream 15 gram - Waymade Healthcare Plc
645811000001104,Dioderm 0.1% cream - Dermal Laboratories Ltd
1567111000001103,Dioderm 0.1% cream 30 gram - Dermal Laboratories Ltd
331680008,Hydrocortisone 0.1% cream
975811000001104,Hydrocortisone 0.1% cream 15 gram
1102711000001109,Hydrocortisone 0.1% cream 30 gram
38938911000001106,Hydrocortisone 0.5% cream - Medihealth (Northern) Ltd
38939011000001102,Hydrocortisone 0.5% cream 15 gram - Medihealth (Northern) Ltd
912211000001103,Hydrocortisone 0.5% cream - The Boots Company Plc
1558511000001103,Hydrocortisone 0.5% cream 15 gram - The Boots Company Plc
22043111000001103,Hydrocortisone 0.5% cream - Waymade Healthcare Plc
22043211000001109,Hydrocortisone 0.5% cream 15 gram - Waymade Healthcare Plc
2927511000001108,Hydrocortisone 0.5% ointment - A A H Pharmaceuticals Ltd
2927611000001107,Hydrocortisone 0.5% ointment 15 gram - A A H Pharmaceuticals Ltd
14733011000001109,Hydrocortisone 0.5% ointment 30 gram - A A H Pharmaceuticals Ltd
424011000001105,Hydrocortisone 0.5% cream - Accord Healthcare Ltd
1558311000001109,Hydrocortisone 0.5% cream 15 gram - Accord Healthcare Ltd
882311000001100,Hydrocortisone 0.5% cream - Alliance Healthcare (Distribution) Ltd
1558811000001100,Hydrocortisone 0.5% cream 15 gram - Alliance Healthcare (Distribution) Ltd
15248111000001102,Hydrocortisone 0.5% cream 30 gram - Alliance Healthcare (Distribution) Ltd
279511000001103,Hydrocortisone 0.5% cream - Kent Pharmaceuticals Ltd
1558711000001108,Hydrocortisone 0.5% cream 15 gram - Kent Pharmaceuticals Ltd
29871611000001103,Hydrocortisone 0.5% cream - Sigma Pharmaceuticals Plc
29871711000001107,Hydrocortisone 0.5% cream 15 gram - Sigma Pharmaceuticals Plc
14944211000001108,Hydrocortisone 0.5% ointment - Essential Generics Ltd
14944311000001100,Hydrocortisone 0.5% ointment 15 gram - Essential Generics Ltd
14944411000001107,Hydrocortisone 0.5% ointment 30 gram - Essential Generics LtdHydrocortisone 0.5% ointment 15 gram - Essential Generics Ltd
3302011000001109,Hydrocortisone 0.5% ointment - Kent Pharmaceuticals Ltd
2928711000001102,Hydrocortisone 0.5% ointment 15 gram - Kent Pharmaceuticals Ltd
30210011000001101,Hydrocortisone 0.5% ointment - Mawdsley-Brooks & Company Ltd
30210211000001106,Hydrocortisone 0.5% ointment 15 gram - Mawdsley-Brooks & Company Ltd
300411000001105,Hydrocortisone 0.5% cream - A A H Pharmaceuticals Ltd
1558011000001106,Hydrocortisone 0.5% cream 15 gram - A A H Pharmaceuticals Ltd
14731811000001102,Hydrocortisone 0.5% cream 30 gram - A A H Pharmaceuticals Ltd
24150111000001105,Hydrocortisone 0.5% cream - DE Pharmaceuticals
24150211000001104,Hydrocortisone 0.5% cream 15 gram - DE Pharmaceuticals
4193011000001109,Hydrocortisone 0.5% cream - Teva UK Ltd
4193111000001105,Hydrocortisone 0.5% cream 15 gram - Teva UK Ltd
17921511000001103,Hydrocortisone 0.5% cream - Phoenix Healthcare Distribution Ltd
17921711000001108,Hydrocortisone 0.5% cream 15 gram - Phoenix Healthcare Distribution Ltd
3304711000001101,Hydrocortisone 0.5% ointment - Actavis UK Ltd
2927811000001106,Hydrocortisone 0.5% ointment 15 gram - Actavis UK Ltd
29871811000001104,Hydrocortisone 0.5% ointment - Sigma Pharmaceuticals Plc
29871911000001109,Hydrocortisone 0.5% ointment 15 gram - Sigma Pharmaceuticals Plc
22043511000001107,Hydrocortisone 0.5% ointment - Waymade Healthcare Plc
