MedCodeID,Description
8452101000006119,Streamed from emergency department to falls service following initial assessment
12618941000006117,Signposting to falls service
1817091000006116,[D]Tendency to fall
252318014,Falls
405101000000119,Referral to falls service
406941000000112,Referral to elderly falls prevention clinic
5279371000006110,Crumples to floor
5279381000006113,Legs give way - falling
5279401000006113,Falls like log
417481019,Recurrent falls
292031000006110,Geriatric fall
5851711000006111,Elderly fall
5851741000006110,Finding of frequency of falls
5851751000006112,Observation of frequency of falls
5851761000006114,Falls infrequently
5851771000006119,Number of falls
5851781000006116,Falls occurrence
6251091000006114,Observable feature of falls
6251101000006115,Frequency of falls
1480462010,Fall prevention
1485026018,Falls advice
6517351000006110,Falls education
1485028017,Falls advice - hip protectors advised
1485031016,Number of falls in last year
1485056010,Osteoporosis - falls prevention
1485062017,Refer for falls assessment
333041012,Fall in home
6705241000006112,Unexplained recurrent falls
6705251000006114,Unexplained falls
2159987010,Multidisciplinary team falls assessment
2160110011,Primary health care team falls assessment done
2160111010,Falls caused by medication
6918351000006115,Hip protector education
7070591000006116,Post fall assessment
7095921000006114,History of fall
7224961000006115,Fall in nursing home
3211791000006112,Fall in shower
7290131000006110,FRASE - Falls risk assessment score for the elderly
7290121000006112,Falls risk assessment score for the elderly
7318321000006115,Falls behavioural scale for older people score
7318341000006110,FaB (falls behavioural) scale for older people score
7318331000006117,Falls behavioral scale for older people score
11633131000006112,At high risk for fall
7674261000006113,Education about fall prevention
7682701000006115,Demonstration of fall prevention technique
141851000000119,Referral for falls risk assessment
2170131000000112,At high risk of falls
2199141000000116,Falls care pathway
3972561000006111,Fall in bathtub
2364631000000114,Seen by community falls team
8352601000006115,Number of fractures due to falls in last 12 months
8352611000006117,Number of falls in last month
8352621000006113,Number of visits to general practitioner due to falls in past 12 months
8352631000006111,Provision of falls prevention information pack
329380011,Other falls
329383013,Accidental falls NOS
901081000006117,Accidental fall NOS
1222238015,[X]Falls
2160139011,Falls assessment
2159986018,Primary health care team falls assessment
446671000006112,Accidental fall
329287012,Fall - accidental
991201000006117,Accidental fall NOS
