ProdCodeId,Description
6068791000006118,Verapamil hydrochloride 40 mg oral tablet
6068781000006116,Product containing verapamil hydrochloride 40 mg/1 each oral tablet
12227981000006119,Product containing precisely verapamil hydrochloride 40 milligram/1 each conventional release oral tablet
6068771000006119,Verapamil 40mg tablets
11779141000006111,Product containing only verapamil hydrochloride 40 mg/1 each oral tablet
12227991000006116,Product containing precisely verapamil hydrochloride 80 milligram/1 each conventional release oral tablet
6068811000006119,Product containing verapamil hydrochloride 80 mg/1 each oral tablet
6068821000006110,Verapamil hydrochloride 80 mg oral tablet
11779151000006113,Product containing only verapamil hydrochloride 80 mg/1 each oral tablet
6068801000006117,Verapamil 80mg tablets
6068841000006115,Product containing verapamil hydrochloride 120 mg/1 each oral tablet
11778781000006110,Product containing only verapamil hydrochloride 120 mg/1 each oral tablet
6068851000006118,Verapamil hydrochloride 120 mg oral tablet
6068831000006113,Verapamil 120mg tablets
12228001000006114,Product containing precisely verapamil hydrochloride 120 milligram/1 each conventional release oral tablet
6068861000006116,Verapamil 240mg modified-release tablets
6068871000006111,Verapamil hydrochloride 240mg m/r tablet
11811811000006112,Product containing only verapamil hydrochloride 160 mg/1 each oral tablet
6069031000006112,Verapamil 160mg tablets
6069051000006117,Verapamil hydrochloride 160 mg oral tablet
12228011000006112,Product containing precisely verapamil hydrochloride 160 milligram/1 each conventional release oral tablet
6069041000006119,Product containing verapamil hydrochloride 160 mg/1 each oral tablet
6069071000006110,Verapamil hydrochloride 240mg m/r capsule
6069061000006115,Verapamil 240mg modified-release capsules
6075651000006116,Diltiazem 90mg modified-release tablets
6075661000006119,Diltiazem hydrochloride 90mg m/r tablet
6075681000006112,Diltiazem hydrochloride 300mg m/r capsule
6075671000006114,Diltiazem 300mg modified-release capsules
6075691000006110,Diltiazem 90mg modified-release capsules
6075701000006110,Diltiazem hydrochloride 90mg m/r capsule
6075721000006117,Diltiazem hydrochloride 120mg m/r capsule
6075711000006113,Diltiazem 120mg modified-release capsules
6075731000006119,Diltiazem 180mg modified-release capsules
6075741000006112,Diltiazem hydrochloride 180mg m/r capsule
6075751000006114,Diltiazem 60mg modified-release capsules
6075761000006111,Diltiazem hydrochloride 60mg m/r capsule
6075781000006118,Diltiazem hydrochloride 240mg m/r capsule
6075771000006116,Diltiazem 240mg modified-release capsules
6075801000006119,Diltiazem hydrochloride 200mg m/r capsule
6075791000006115,Diltiazem 200mg modified-release capsules
6075821000006112,Diltiazem hydrochloride 360mg m/r capsule
6075811000006116,Diltiazem 360mg modified-release capsules
6075841000006117,Diltiazem hydrochloride 60mg m/r tablet
6075831000006110,Diltiazem 60mg modified-release tablets
6075881000006111,Nicardipine hydrochloride 45mg m/r capsule
6075871000006113,Nicardipine 45mg modified-release capsules
6075901000006113,Nicardipine hydrochloride 30mg m/r capsule
6075891000006114,Nicardipine 30mg modified-release capsules
6075921000006115,Nicardipine hydrochloride 20 mg/1 each oral capsule
11872221000006117,Product containing only nicardipine hydrochloride 20 mg/1 each oral capsule
6075911000006111,Nicardipine 20mg capsules
12230561000006116,Nicardipine hydrochloride 20 mg oral capsule
6075931000006117,Product containing nicardipine hydrochloride 20 mg/1 each oral capsule
12230551000006118,Product containing precisely nicardipine hydrochloride 20 milligram/1 each conventional release oral capsule
12230571000006111,Nicardipine hydrochloride 30 mg oral capsule
6075961000006114,Product containing nicardipine hydrochloride 30 mg/1 each oral capsule
12230581000006114,Product containing precisely nicardipine hydrochloride 30 milligram/1 each conventional release oral capsule
11780231000006112,Product containing only nicardipine hydrochloride 30 mg/1 each oral capsule
6075951000006112,Nicardipine hydrochloride 30 mg/1 each oral capsule
6075941000006110,Nicardipine 30mg capsules
12230591000006112,Product containing precisely nifedipine 5 milligram/1 each conventional release oral capsule
6075971000006119,Nifedipine 5mg capsules
12230601000006116,Nifedipine 5 mg oral capsule
6075981000006116,Nifedipine 5 mg/1 each oral capsule
11812881000006111,Product containing only nifedipine 5 mg/1 each oral capsule
6075991000006118,Product containing nifedipine 5 mg/1 each oral capsule
6076011000006119,Nifedipine 10 mg/1 each oral capsule
12230621000006114,Nifedipine 10 mg oral capsule
12230611000006118,Product containing precisely nifedipine 10 milligram/1 each conventional release oral capsule
6076021000006110,Product containing nifedipine 10 mg/1 each oral capsule
6076001000006117,Nifedipine 10mg capsules
11780241000006119,Product containing only nifedipine 10 mg/1 each oral capsule
6076041000006115,Nifedipine 40mg modified-release tablets
6076051000006118,Nifedipine 40mg m/r tablet
6076061000006116,Nifedipine 30mg modified-release capsules
6076071000006111,Nifedipine 30mg m/r capsule
6076091000006112,Nifedipine 60mg m/r capsule
6076081000006114,Nifedipine 60mg modified-release capsules
6076111000006115,Nifedipine 10mg m/r capsule
