MedCodeID,Description
8032261000006117,Cirrhosis of liver due to hepatitis B
2516171000006116,Chronic aggressive type B viral hepatitis
4200821000006111,Viral hepatitis B without hepatic coma
2710421000006113,Acute fulminating type B viral hepatitis
820791000006114,Hepatitis B surface antigen positive
4596171000006113,HBsAg positive
257841016,Hepatitis e antigen present
4596181000006111,Hepatitis Be antigen present
457391000006117,Acute hepatitis B with delta agent (coinfection) with hepatic coma
286879013,Chronic viral hepatitis B without delta-agent
5086591000006113,Acute hepatitis B with hepatitis D
353575013,Acute delta-(super)infection of hepatitis B carrier
5086601000006117,Hepatitis D superinfection of hepatitis B carrier
5086651000006118,Chronic viral hepatitis B with hepatitis D
353580016,Chronic viral hepatitis B with delta-agent
459860017,Hepatitis B carrier
3122251000006114,Chronic immune tolerant hepatitis B
3122241000006112,Chronic persistent type B viral hepatitis
6723441000006118,HBsAg EIA positive
6723451000006116,HBsAg ELISA positive
6723431000006111,Hepatitis B surface antigen enzyme-linked immunosorbent assay positive
7019791000006110,Acute viral hepatitis B with hepatic coma
7019801000006111,Hepatic coma due to acute hepatitis B
7019781000006112,Acute hepatitis B with hepatic coma
7024451000006117,Chronic viral hepatitis B with hepatic coma
7024461000006115,Hepatic coma due to chronic hepatitis B
7024441000006119,Chronic hepatitis B with hepatic coma
2693857014,History of hepatitis B
7260251000006113,Hepatitis B associated with Human immunodeficiency virus infection
7263471000006113,Hepatitis B and hepatitis C
7328421000006117,Reactivation of hepatitis B viral hepatitis
3312561000006112,Chronic active type B viral hepatitis
3366521000006118,Anicteric type B viral hepatitis
8019341000006114,History of hepatitis B conferring immunity
3482741000006114,Congenital hepatitis B
582851000006119,Congenital viral hepatitis B infection
1232261014,Chronic viral hepatitis B
3507191000006112,Chronic type B viral hepatitis
109733012,Serum hepatitis
3574441000006112,Hepatitis B infection
3574401000006110,Type B viral hepatitis
3574421000006117,Hepatitis B
3574451000006114,Viral hepatitis type B
61061000006116,Serum hepatitis
3574431000006119,SH - Serum hepatitis
7583441000006111,Hepatitis B virus genotype A
7583451000006113,Hepatitis B virus genotype B
7583461000006110,Hepatitis B virus genotype C
7583471000006115,Hepatitis B virus genotype D
7583481000006117,Hepatitis B virus genotype E
7583491000006119,Hepatitis B virus genotype F
7583501000006110,Hepatitis B virus genotype G
7583511000006113,Hepatitis B virus genotype H
7615591000006113,Viral hepatitis D
7615621000006110,Hepatitis D
7615601000006117,Viral hepatitis type D
7615611000006119,Hepatitis D virus infection
7712041000006110,Occult chronic type B viral hepatitis
7712051000006112,Occult hepatitis B infection
3514568015,Chronic infection caused by Hepatitis D virus
3514567013,Chronic viral hepatitis D
1136251000000110,Hepatitis B core antibody positive
3748921000006116,Acute type B viral hepatitis
3748931000006118,Acute hepatitis B
3828021000006119,HBV - Hepatitis B virus
3828001000006112,Hepatitis B virus
3828011000006110,Serum hepatitis virus
3860581000006119,HDV - Hepatitis D virus
3860591000006116,Delta agent
3860561000006112,Hepatitis D virus
3860571000006117,Delta hepatitis viral agent
8368001000006118,Hepatitis B vasculitis
8367991000006111,Hepatitis B virus-associated vasculitis
286862019,Hepatic coma due to viral hepatitis B
457401000006115,Acute hepatitis B with delta-agent (coinfection) without hepatic coma
669601000000113,Hepatitis B screening positive
1680731000006114,Hepatitis B screening positive - enhanced services administration
