SNOMEDCTCodes,Description
10409611000001103,Prednisolone 1mg tablets (Arrow Generics Ltd)
10409811000001104,Prednisolone 1mg tablets (Arrow Generics Ltd) 28 tablet
649711000001109,Prednisolone 1mg tablets (A A H Pharmaceuticals Ltd)
1428811000001107,Prednisolone 1mg tablets (A A H Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets
238511000001107,Prednisolone 1mg tablets (Teva UK Ltd)
1429211000001101,Prednisolone 1mg tablets (Teva UK Ltd) 28 tablet
39172911000001107,Prednisolone 2.5mg tablets (Medihealth (Northern) Ltd)
39173011000001104,Prednisolone 2.5mg tablets (Medihealth (Northern) Ltd) 28 tablet
30991311000001108,Prednisolone 25mg tablets (Accord-UK Ltd)
30991411000001101,Prednisolone 25mg tablets (Accord-UK Ltd) 56 tablet
37778711000001106,Prednisolone 25mg tablets (DE Pharmaceuticals)
37778811000001103,Prednisolone 25mg tablets (DE Pharmaceuticals) 56 tablet
32776711000001105,Prednisolone 30mg tablets (A A H Pharmaceuticals Ltd)
32776811000001102,Prednisolone 30mg tablets (A A H Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets
4752611000001107,Prednisolone 50mg tablets (A A H Pharmaceuticals Ltd)
4752711000001103,Prednisolone 50mg tablets (A A H Pharmaceuticals Ltd) 100 tablet
4752811000001106,Prednisolone 50mg tablets (Approved Prescription Services Ltd)
4752911000001101,Prednisolone 50mg tablets (Approved Prescription Services Ltd) 100 tablet
876911000001107,Prednisolone 5mg tablets (A A H Pharmaceuticals Ltd)
1431411000001100,Prednisolone 5mg tablets (A A H Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets
772111000001107,Prednisolone 5mg tablets (Alliance Healthcare (Distribution) Ltd)
1433511000001102,Prednisolone 5mg tablets (Alliance Healthcare (Distribution) Ltd) 28 tablet 2 x 14 tablets
1433711000001107,Prednisolone 5mg tablets (Alliance Healthcare (Distribution) Ltd) 1000 tablet
32808311000001101,Prednisolone 5mg tablets (Genesis Pharmaceuticals Ltd)
32808411000001108,Prednisolone 5mg tablets (Genesis Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets
110811000001100,Prednisolone 5mg tablets (Teva UK Ltd)
1431911000001108,Prednisolone 5mg tablets (Teva UK Ltd) 28 tablet
34035411000001102,Prednisolone 5mg soluble tablets (Accord-UK Ltd)
34035511000001103,Prednisolone 5mg soluble tablets (Accord-UK Ltd) 30 tablet 3 x 10 tablets
157711000001100,Prednisolone 5mg soluble tablets (Alliance Healthcare (Distribution) Ltd)
1438211000001108,Prednisolone 5mg soluble tablets (Alliance Healthcare (Distribution) Ltd) 30 tablet
30114611000001103,Prednisolone 5mg soluble tablets (DE Pharmaceuticals)
30114711000001107,Prednisolone 5mg soluble tablets (DE Pharmaceuticals) 30 tablet
42848511000001102,Prednisolone 5mg soluble tablets (Novumgen Ltd)
42848611000001103,Prednisolone 5mg soluble tablets (Novumgen Ltd) 30 tablet 3 x 10 tablets
13055311000001107,Prednisolone 15mg/5ml oral suspension (Special Order)
13055511000001101,Prednisolone 15mg/5ml oral suspension (Special Order) 1 ml
32584711000001105,Prednisolone 1mg gastro-resistant tablets (Phoenix Labs Ltd)
32585011000001107,Prednisolone 1mg gastro-resistant tablets (Phoenix Labs Ltd) 30 tablet 2 x 15 tablets
40230811000001101,Prednisolone 1mg gastro-resistant tablets (Phoenix Labs Ltd) 100 tablet
30114011000001105,Prednisolone 2.5mg gastro-resistant tablets (DE Pharmaceuticals)
30114111000001106,Prednisolone 2.5mg gastro-resistant tablets (DE Pharmaceuticals) 28 tablet
30114211000001100,Prednisolone 2.5mg gastro-resistant tablets (DE Pharmaceuticals) 30 tablet
13245711000001100,Prednisolone 2.5mg gastro-resistant tablets (Dowelhurst Ltd)
13245811000001108,Prednisolone 2.5mg gastro-resistant tablets (Dowelhurst Ltd) 28 tablet
13056811000001106,Prednisolone 2.5mg/5ml oral suspension (Special Order)
