SNOMEDCTCodes,Description
34952011000001100,Dupilumab (product)
38018711000001100,Dupilumab 200mg/1.14ml solution for injection pre-filled disposable devices (product)
38012411000001100,Dupixent 200mg/1.14ml solution for injection pre-filled pens (Sanofi) (product)
37454411000001100,Dupilumab 200mg/1.14ml solution for injection pre-filled syringes (product)
37424911000001100,Dupixent 200mg/1.14ml solution for injection pre-filled syringes (Sanofi) (product)
38018811000001100,Dupilumab 300mg/2ml solution for injection pre-filled disposable devices (product)
38013111000001100,Dupixent 300mg/2ml solution for injection pre-filled pens (Sanofi) (product)
34951611000001100,Dupilumab 300mg/2ml solution for injection pre-filled syringes (product)
34951811000001100,Dupixent 300mg/2ml solution for injection pre-filled syringes (Sanofi) (product)
733487000,Dupilumab (substance)
763589007,Product containing dupilumab (medicinal product)
764360004,Product containing dupilumab in parenteral dose form (medicinal product form)
779084001,Product containing only dupilumab in parenteral dose form (medicinal product form)
775714007,Product containing only dupilumab (medicinal product)
