ProdCodeId,Description
1002341000033113,ofloxacin intravenous infusion 2 mg/ml
1002441000033119,ofloxacin 0.3% eye drops
1002541000033118,ofloxacin 200mg tablets
1002641000033117,ofloxacin 400mg tablets
100341000033118,bactrim adult suspension 480 mg/5 ml
1006941000033113,opulets chloramphenicol eye drops 0.5 %
1009941000033116,orbenin capsules 250 mg
1010041000033112,orbenin capsules 500 mg
1012841000033118,orbenin injection 250 mg/vial
1012941000033114,orbenin injection 500 mg/vial
1013441000033113,orbenin injection 1 g/vial
1015141000033118,orelox 40mg/5ml oral suspension paediatric (sanofi)
1015941000033116,orbenin syrup 125 mg/5 ml
1017041000033111,orelox 100mg tablets (sanofi)
1020041000033115,otosporin ear drops (phoenix labs ltd)
1021141000033111,otomize ear spray (teva uk ltd)
10220241000033110,evoxil 500mg tablets (kent pharmaceuticals ltd)
1022841000033114,oxytetracycline hydrochloride capsules 250 mg
10241000033118,achromycin v syrup 125 mg/5 ml
1024641000033115,oxytetracycline mixture 125 mg/5 ml
1025341000033112,oxytetracycline syrup 125 mg/5 ml
1025441000033118,oxytetramix 250 tablets (ashbourne pharmaceuticals ltd)
1026541000033111,oxytetracycline 250mg tablets
1026741000033115,oxymycin 250mg tablets (dr reddy's laboratories (uk) ltd)
1027041000033116,oxytetracycline dihydrate tablets 250 mg
10335141000033115,tedizolid 200mg powder for solution for infusion vials
10335241000033110,sivextro 200mg powder for concentrate for solution for infusion vials (merck sharp & dohme ltd)
10335441000033111,tedizolid 200mg tablets
10335541000033112,sivextro 200mg tablets (merck sharp & dohme ltd)
104041000033114,baxan 500mg capsules (bristol-myers squibb pharmaceuticals ltd)
1044041000033111,penbritin 250mg capsules (chemidex pharma ltd)
10441000033117,achromycin syrup 125 mg/5 ml
1044141000033110,penbritin 500mg capsules (chemidex pharma ltd)
10476441000033111,"clobetasol 500microgram / neomycin 5mg / nystatin 100,000units/g cream"
10476541000033112,"clobetasol 500microgram / neomycin 5mg / nystatin 100,000units/g ointment"
1051741000033114,penbritin injection 250 mg
1051841000033116,penbritin 500mg powder for solution for injection vials (chemidex pharma ltd)
1056641000033111,penbritin paediatric suspension 125 mg/1.25 ml
1056741000033119,penbritin paediatric tablets 125 mg
10599041000033114,klorafect 1% eye ointment (blumont pharma ltd)
1063241000033111,penbritin 125mg/5ml syrup (chemidex pharma ltd)
1063341000033118,penbritin forte 250mg/5ml syrup (chemidex pharma ltd)
10643941000033111,ciprofloxacin 0.3% / dexamethasone 0.1% ear drops
10644441000033116,cilodex ear drops (consilient health ltd)
1068741000033112,phenoxymethylpenicillin potassium capsules 250 mg
1070241000033112,phenethicillin capsules 250 mg
1070441000033113,phenoxymethylpenicillin capsules 250 mg
1071441000033116,phenoxymethylpenicillin potassium elixir 62.5mg/5 ml
1071541000033115,phenoxymethylpenicillin potassium elixir 125mg/5 ml
1071641000033119,phenoxymethylpenicillin potassium elixir 250mg/5 ml
10740741000033114,zerbaxa 1g/0.5g powder for concentrate for solution for infusion vials (merck sharp & dohme ltd)
107541000033114,bactrim drapsules 480 mg
1076141000033115,phenoxymethylpenicillin 125mg/5ml oral solution
1076241000033110,phenoxymethylpenicillin 250mg/5ml oral solution
1076641000033113,phenoxymethylpenicillin paediatric syrup 125 mg/5 ml
1078241000033114,phenoxymethylpenicillin suspension 125 mg/5 ml
1078441000033110,phenethicillin syrup 125 mg/5 ml
1078541000033111,phenoxymethylpenicillin syrup 125 mg/5 ml
1078641000033112,phenoxymethylpenicillin syrup 250 mg/5 ml
1080241000033118,phenoxymethylpenicillin potassium tablets 125 mg
1081841000033112,phenoxymethylpenicillin tablets 125 mg
1081941000033116,phenoxymethylpenicillin 250mg tablets
1082641000033116,phenoxymethylpenicillin potassium tablets 250 mg
1086841000033116,pipril infusion 4 g
1086941000033112,pipril injection 1 g
1087041000033113,pipril injection 2 g
1087141000033112,pipril injection 4 g
1087641000033119,piperacillin infusion 4 g
1087741000033111,piperacillin injection 1 g
1088041000033112,piperacillin injection 2 g
1088141000033111,piperacillin injection 4 g
1089341000033119,pivampicillin sachets 162 mg/sachet
108941000033116,baypen infusion 5 gm
1090241000033117,pivampicillin suspension 175 mg/5 ml
1090341000033110,pivmecillinam hydrochloride suspension 100 mg/sachet
109041000033113,baypen injection 1 gm
109141000033112,baypen injection 2 gm
1091641000033110,pivampicillin tablets 500 mg
1091741000033118,pivmecillinam 200mg tablets
109241000033117,baypen injection 500 mg
109341000033110,bactrim intramuscular injection 320 mg/ml
109441000033116,bactrim intravenous infusion 96 mg/ml
1102241000033110,polyfax ophthalmic ointment (teva uk ltd)
1102341000033117,polytrim eye drops (pliva pharma ltd)
1102541000033112,polytrim ophthalmic ointment (pliva pharma ltd)
11027441000033112,brolene antibiotic 0.5% eye drops (sanofi)
1106041000033118,polyfax ointment (teva uk ltd)
1107141000033117,pondocillin sachets 175 mg/sachet
1108241000033113,pondocillin suspension 175 mg/5 ml
110941000033117,bactrim paediatric tablets 120 mg
1109441000033116,pondocillin tablets 500 mg
1110241000033114,pondocillin plus tablets
111041000033110,bactrim paediatric syrup
1113841000033119,predsol-n ear/eye drops (focus pharmaceuticals ltd)
1118041000033115,primaxin iv 500mg powder for solution for infusion monovials (merck sharp & dohme ltd)
1120541000033117,primaxin injection 500 mg vial
1120641000033116,primaxin intravenous infusion 250 mg
1120741000033113,primaxin iv 500mg powder for solution for infusion vials (merck sharp & dohme ltd)
1145641000033112,pyopen injection 1 g
1145741000033115,pyopen injection 5 g
11524841000033115,levofloxacin 100mg/ml nebuliser liquid ampoules
11525041000033111,quinsair 240mg nebuliser solution ampoules (chiesi ltd)
1153841000033110,raxar tablets 400 mg
1153941000033119,raxar tablets 600 mg
1154041000033117,razoxin tablets 125 mg
115841000033118,baxan 125mg/5ml oral suspension (bristol-myers squibb pharmaceuticals ltd)
115941000033114,baxan 250mg/5ml oral suspension (bristol-myers squibb pharmaceuticals ltd)
11603941000033110,genfura 100mg tablets (genesis pharmaceuticals ltd)
11604041000033112,genfura 50mg tablets (genesis pharmaceuticals ltd)
116041000033116,baxan 500mg/5ml oral suspension (bristol-myers squibb pharmaceuticals ltd)
1166041000033117,retcin tablets 250 mg
117041000033119,bactrim tablets 480 mg
1170941000033110,rifabutin 150mg capsules
1171141000033118,rifadin 150mg capsules (sanofi)
1171241000033113,rifadin 300mg capsules (sanofi)
1171341000033115,rifampicin 150mg capsules
117141000033115,bactrim tablets 960 mg
1171441000033114,rifampicin 300mg capsules
1171541000033110,rimactane 150mg capsules (sandoz ltd)
1171641000033111,rimactane 300mg capsules (sandoz ltd)
11717241000033117,tobramycin 170mg/1.7ml nebuliser liquid ampoules
11717341000033110,vantobra 170mg/1.7ml nebuliser solution 1.7ml ampoules (pari medical ltd)
1173041000033118,rifadin 600mg powder and solvent for solution for infusion vials (sanofi)
117341000033117,bacampicillin hydrochloride tablets 400 mg
1173441000033110,rifampicin intravenous infusion 300 mg/vial
