MedCodeID,Description
4310021000006112,Burkitt's lymphoma - disorder
1215905010,Burkitt's tumour
2663190016,Burkitt's lymphoma
289612010,Burkitt's lymphoma NOS
4310031000006110,Burkitt's type malignant lymphoma - small non-cleaved
4310011000006116,Burkitt's type malignant lymphoma - undifferentiated
4310001000006119,Burkitt's tumor
4310061000006118,Burkitt lymphoma
4310041000006117,BL - Burkitt's lymphoma
289602015,Burkitt's lymphoma of unspecified site
4309981000006116,Burkitt's lymphoma (clinical)
4751531000006116,Burkitt lymphoma of intrathoracic lymph nodes
289604019,Burkitt's lymphoma of intrathoracic lymph nodes
289605018,Burkitt's lymphoma of intra-abdominal lymph nodes
4751551000006111,Burkitt lymphoma of intra-abdominal lymph nodes
4751611000006111,Burkitt lymphoma of intrapelvic lymph nodes
289608016,Burkitt's lymphoma of intrapelvic lymph nodes
289610019,Burkitt's lymphoma of spleen
4751631000006117,Burkitt lymphoma of spleen
289611015,Burkitt's lymphoma of lymph nodes of multiple sites
4751651000006112,Burkitt lymphoma of lymph nodes of multiple sites
5149061000006119,African Burkitt's lymphoma
5149071000006114,African Burkitt lymphoma
6853321000006116,T/NK-cell lymphoma
6853331000006118,"Extranodal natural killer/T-cell lymphoma, nasal type"
6853311000006112,Angiocentric T-cell lymphoma
2534467019,"Extranodal NK/T-cell lymphoma, nasal type"
6942801000006115,Endemic Burkitt lymphoma
6942791000006116,Endemic Burkitt's lymphoma
7752061000006119,Epstein-Barr virus positive diffuse large B-cell lymphoma of elderly
7859001000006110,Diffuse large B-cell lymphoma with chronic inflammation caused by Human herpesvirus 4
7858991000006110,Diffuse large B-cell lymphoma co-occurrent with chronic inflammation caused by Epstein-Barr virus
3758761000006110,Burkitt-like lymphoma
3758771000006115,Burkitt's tumor [obs]
3758791000006119,Burkitt tumour [obs]
3758781000006117,Burkitt tumor [obs]
3758741000006111,"Malignant lymphoma, small noncleaved, Burkitt's, diffuse"
3758751000006113,"Malignant lymphoma, undifferentiated, Burkitt type [obs]"
291981011,[M]Burkitt's tumour NOS
3758721000006116,Burkitt lymphoma
3758801000006118,Burkitt's tumour [obs]
291980012,[M]Burkitt's tumours
1216939019,[M]Burkitt's tumour
3758731000006118,Burkitt's lymphoma
287029018,Burkitt lymphoma co-occurrent with human immunodeficiency virus infection
2168331000000117,HIV disease resulting in Burkitt lymphoma
289603013,"Burkitt's lymphoma of lymph nodes of head, face and neck"
289606017,Burkitt's lymphoma of lymph nodes of axilla and upper limb
527801000006112,Burkitt's lymphoma of lymph nodes of inguinal region and lower limb
207325017,T-cell lymphoma
1815301000006117,Cutaneous/peripheral T-cell lymphoma
1815401000006114,Blastic plasmacytoid dendritic cell neoplasm
2534468012,Angioimmunoblastic T-cell lymphoma
1815431000006118,Other mature T/NK-cell lymphoma
414160018,B-cell acute lymphoblastic leukaemia
2872860018,Mature B-cell leukaemia Burkitt-type
