MedCodeID,Description
9309031000006115,Otitis media caused by H1N1 influenza
9309021000006118,Otitis media due to H1N1 influenza
9309041000006113,Otitis media due to influenza
9309051000006110,Otitis media caused by influenza
9315011000006114,Otitis media due to influenza A
9315021000006118,Otitis media caused by influenza A
8458681000006116,Recurrent acute suppurative otitis media with spontaneous rupture of ear drum
8466621000006112,Otitis media due to scarlet fever
13483781000006112,Otitis media due to disease caused by 2019 novel coronavirus
13483811000006114,Otitis media due to disease caused by 2019-nCoV (novel coronavirus)
13483801000006111,Otitis media due to disease caused by Severe acute respiratory syndrome coronavirus 2
13483791000006110,Otitis media due to COVID-19
12990581000006115,Otitis media caused by 2019 novel coronavirus
13483771000006114,Otitis media due to disease caused by SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2)
13012241000006114,Otitis media caused by SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2)
12990571000006118,Otitis media caused by Wuhan 2019-nCoV (novel coronavirus)
12990561000006113,Otitis media caused by 2019-nCoV (novel coronavirus)
13484001000006115,Otitis media caused by 2019-nCoV (novel coronavirus)
22934019,Postmeasles otitis media
2712661000006118,Post measles otitis media
2712681000006111,Measles complicated by otitis media
2764411000006110,Malignant otitis media
2764421000006119,Otitis media due to Pseudomonas aeruginosa
30177017,Acute allergic sanguinous otitis media
2801921000006113,Haemophilus influenzae otitis media
2807881000006114,Acute exudative otitis media
299014013,Acute non-suppurative otitis media - serous
4774551000006112,Acute serous otitis media
299061014,Acute suppurative otitis media
4774691000006119,ASOM - Acute suppurative otitis media
299066016,Acute suppurative otitis media NOS
4774701000006119,Acute purulent otitis media
299069011,Bilateral suppurative otitis media
299070012,Recurrent acute otitis media
299071011,Acute left otitis media
299073014,Acute bilateral otitis media
2530311000006117,Seromucinous otitis media
2836821000006119,Chronic otitis media
5033801000006119,Recurrent acute suppurative otitis media
5033811000006116,Recurrent acute non-suppurative otitis media
5033821000006112,Chronic non-suppurative otitis media
407501000006114,[X]Other chronic nonsuppurative otitis media
34701000006111,Other chronic nonsuppurative otitis media NOS
5033841000006117,Otitis media with effusion - bloody
5033831000006110,Otitis media with effusion - sanguinous
5033851000006115,Chronic non-suppurative otitis media without effusion
299132010,Unspecified adhesive middle ear disease
58707018,Acute otitis media with effusion
297581000006115,Nonsuppurative otitis media NOS
77591000006116,Non-suppurative otitis media
2962911000006119,Subacute exudative otitis media
299041015,Catarrhal otitis media
2548641000006112,AOM - Acute otitis media
1806411000006119,Acute otitis media
6013861000006113,Infective otitis media
3027631000006113,Exudative otitis media
3066791000006111,Acute middle ear effusion
3066781000006113,Acute transudative otitis media
3066801000006112,Acute MEE - Acute middle ear effusion
