MedCodeID,Description
251636018,H/O: attempted suicide
4540081000006117,History of attempted suicide
4911901000006116,Suicide and selfinflicted poisoning by solid and liquid substances
4911911000006118,"Suicide and selfinflicted poisoning by analgesics, antipyretics and anti-rheumatics"
119591000006114,Suicide + selfinflicted poisoning by analgesic/antipyretic
4911931000006112,Suicide and self inflicted injury by amylobarbital
4911951000006117,Suicide and self inflicted injury by amobarbital
4911941000006119,Suicide and self inflicted injury by amylobarbitone
4911961000006115,Suicide and self inflicted injury by Barbitone
4911971000006110,Suicide and self inflicted injury by Butabarbitone
4911981000006113,Suicide and self inflicted injury by Pentabarbitone
4911991000006111,Suicide and self inflicted injury by phenobarbital
4912001000006113,Suicide and self inflicted injury by phenobarbitone
4912011000006111,Suicide and self inflicted injury by Quinalbarbitone
4912021000006115,Suicide and self inflicted injury by secobarbital
4912031000006117,Suicide and self inflicted injury by barbiturates
119621000006111,Suicide + selfinflicted poisoning by corrosive/caustic subst
4912041000006110,Self poisoning by corrosive or caustic substance
119601000006118,Suicide + selfinflicted poisoning by arsenic + its compounds
4912061000006114,Self poisoning caused by arsenic or its compounds
4912051000006112,Self poisoning by arsenic or its compounds
4912071000006119,Suicide and selfinflicted poisoning by gases in domestic use
331542015,Suicide and selfinflicted poisoning by other utility gas
119631000006114,Suicide + selfinflicted poisoning by domestic gases NOS
902551000006113,Suicide - domestic gas
119671000006112,Suicide + selfinflicted poisoning by gases in domestic use
119651000006119,Suicide and selfinflicted poisoning by gas distributed by pipeline
119681000006110,Suicide and selfinflicted poisoning by liquefied petroleum gas distributed in mobile containers
119691000006113,Suicide + selfinflicted poisoning by motor veh exhaust gas
4912111000006110,Self poisoning caused by motor vehicle exhaust gas
4912101000006112,Self poisoning by motor vehicle exhaust gas
902571000006115,Suicide - car exhaust
4912131000006116,"Suicide and selfinflicted injury by hanging, strangulation and suffocation"
902631000006119,Suicide - drowning
4912151000006111,Suicide and selfinflicted injury by drowning
4912161000006113,Suicide or selfinflicted injury by firearms and explosives
902651000006114,Suicide - firearms
119901000006111,Suicide and selfinflicted injury by cutting and stabbing
902671000006116,Suicide - cut/stab
4912221000006112,Suicide or selfinflicted injury by cutting and stabbing
4912271000006113,Suicide and selfinflicted injury by jumping from residential premises
4912281000006111,Suicide and selfinflicted injury by jumping from natural sites
4912291000006114,Suicide and selfinflicted injury by jumping or lying before moving object
4912301000006110,Suicide and selfinflicted injury by jumping before moving object
4912311000006113,Suicide and selfinflicted injury by lying before moving object
4912331000006119,Suicide or self injury by scalding
4912381000006118,"Suicide and selfinflicted injury by caustic substances, excluding poisoning"
388731000006117,"[X]Hanging, strangulation and suffocation, undetermined intent, occurrence at unspecified place"
388631000006114,"[X]Hanging, strangulation and suffocation, undetermined intent, occurrence at school, other institution and public administrative area"
388681000006110,"[X]Hanging, strangulation and suffocation, undetermined intent, occurrence at sports and athletics area"
388721000006115,"[X]Hanging, strangulation and suffocation, undetermined intent, occurrence at other specified place"
388691000006113,"[X]Hanging, strangulation and suffocation, undetermined intent, occurrence at trade and service area"
388711000006111,"[X]Hanging, strangulation and suffocation, undetermined intent, occurrence on street and highway"
388661000006117,"[X]Hanging, strangulation and suffocation undetermined intent"
388641000006116,"[X]Hanging, strangulation and suffocation, undetermined intent, occurrence at home"
388671000006112,"[X]Hanging, strangulation and suffocation, undetermined intent, occurrence in residential institution"
388701000006113,"[X]Hanging, strangulation and suffocation, undetermined intent, occurrence at industrial and construction area"
4913221000006119,"Hanging, strangulation or suffocation of unknown intent"
776371000006110,"Injury ?accidental, hanging, strangulation and suffocation"
388651000006119,"[X]Hanging, strangulation and suffocation, undetermined intent, occurrence on farm"
4913231000006116,Hanging of unknown intent
776361000006115,"Injury ?accidental, hanging"
746941000006116,"Injury ?accidental, suffocation by plastic bag"
4913241000006114,Suffocation of unknown intent by plastic bag
