SNOMEDCTCodes,Description
225048008,Jumping from height (finding)
225046007,Jumping from bridge (finding)
225047003,Jumping from building (finding)
224950008,Jumping from cliff (finding)
224949008,Throwing self in front of train (finding)
224948000,Throwing self in front of vehicle (finding)
225049000,Hanging self (finding)
428422006,Found hanging self (finding)
161474000,History of attempted suicide (situation)
82313006,Suicide attempt (event)
269808005,Attempt suicide - car exhaust (event)
288311002,Attempt suicide - domestic gas (event)
287185009,Attempted suicide - cut/stab (event)
287183002,Attempted suicide - drowning (event)
287184008,Attempted suicide - firearms (event)
287181000,Attempted suicide - hanging (event)
287186005,Attempted suicide - jumping from a high place (event)
287182007,Attempted suicide - suffocation (event)
36153001,First known suicide attempt (event)
23233009,Previous known suicide attempt (event)
53846008,Suicide attempt by adequate means (event)
55554002,Suicide attempt by inadequate means (event)
219110007,Suicide and self inflicted injury by amylobarbitone (navigational concept)
269725004,Suicide and selfinflicted injury (navigational concept)
219141008,Suicide and selfinflicted injury by drowning (navigational concept)
219111006,Suicide and self inflicted injury by Barbitone (navigational concept)
219115002,Suicide and self inflicted injury by Quinalbarbitone (navigational concept)
219116001,Suicide and self inflicted injury by barbiturates (navigational concept)
219112004,Suicide and self inflicted injury by Butabarbitone (navigational concept)
219114003,Suicide and self inflicted injury by phenobarbitone (navigational concept)
219113009,Suicide and self inflicted injury by Pentabarbitone (navigational concept)
219150005,Suicide or selfinflicted injury by cutting and stabbing (navigational concept)
219142001,Suicide or selfinflicted injury by firearms and explosives (navigational concept)
219125007,Suicide and selfinflicted poisoning by gases in domestic use (disorder)
219126008,Suicide and selfinflicted poisoning by gas distributed by pipeline (disorder)
219127004,Suicide and selfinflicted poisoning by liquefied petroleum gas distributed in mobile containers (disorder)
269726003,Suicide and selfinflicted injury by suffocation by plastic bag (navigational concept)
219158003,Suicide and selfinflicted injury by jumping from natural sites (navigational concept)
219163004,Suicide and selfinflicted injury by lying before moving object (navigational concept)
219162009,Suicide and selfinflicted injury by jumping before moving object (navigational concept)
219156004,Suicide and selfinflicted injury by jumping from residential premises (navigational concept)
219161002,Suicide and selfinflicted injury by jumping or lying before moving object (navigational concept)
219171000,"Suicide and selfinflicted injury by caustic substances, excluding poisoning (navigational concept)"
219108005,"Suicide and selfinflicted poisoning by analgesics, antipyretics and anti-rheumatics (navigational concept)"
219107000,Suicide and selfinflicted poisoning by solid and liquid substances (navigational concept)
219136000,"Suicide and selfinflicted injury by hanging, strangulation and suffocation (navigational concept)"
370908002,"Patient suicide, or attempted suicide resulting in serious disability, while being cared for in a healthcare facility (event)"
271982007,Intentional self poisoning (disorder)
363293009,Self-administered poisoning (disorder)
242839001,Self poisoning by gas (disorder)
242840004,Self poisoning caused by carbon monoxide (disorder)
242841000,Self poisoning caused by coal gas (disorder)
219131005,Self poisoning caused by motor vehicle exhaust gas (disorder)
242836008,Self poisoning by non-drug solid or liquid agents (disorder)
274912004,Self poisoning by agricultural chemical (disorder)
219122005,Self poisoning by corrosive or caustic substance (disorder)
242837004,Self poisoning by paraquat (disorder)
242838009,Self poisoning by plants or parts of plants (disorder)
219123000,Self poisoning caused by arsenic or its compounds (disorder)
284744004,Burning self (finding)
307578000,Cutting own wrists (finding)
225045006,Cutting own throat (finding)
224947005,Shooting self (finding)
284759005,Stabbing self (finding)
219166007,Suicide or self injury by scalding (navigational concept)
225050000,Drowning self (finding)
219333004,Drowning or immersion of unknown intent (event)
418765005,"Exposure to potentially harmful entity, undetermined intent (event)"
219328003,"Hanging, strangulation or suffocation of unknown intent (event)"
219329006,Hanging of unknown intent (event)
219330001,Suffocation of unknown intent by plastic bag (event)
219342006,Injury of unknown intent by sharp instrument (disorder)
