MedCodeID,Description
8465271000006116,Cholesteatoma tympanum
8465281000006118,Eardrum cholesteatoma
12114281000006114,Cholesteatoma of left tympanic membrane
12114291000006112,Cholesteatoma of left eardrum
12114301000006113,Cholesteatoma of right tympanic membrane
12114311000006111,Cholesteatoma of right eardrum
12483961000006114,Cholesteatoma of middle ear AND mastoid
299146010,Cholesteatoma of middle ear and mastoid
4774891000006115,Cholesteatoma of middle ear and mastoid
5033911000006111,Cholesteatoma of mastoid
5033901000006113,Mastoid cholesteatoma
5033931000006117,Congenital cholesteatoma
5034121000006116,Cholesteatoma pearl
5034131000006118,Middle ear squamous epithelium retention cyst
5035021000006118,Nasal cholesteatoma
5035011000006114,Rhinitis caseosa
299147018,Cholesteatoma of middle ear and mastoid NOS
399503019,Cholesteatoma and aural polyp
3068061000006117,Cholesteatoma of external ear
6249581000006119,Cholesteatoma
64408016,Cholesteatoma of attic
2507581000006112,Epidermoid cholesteatoma
299145014,Cholesteatoma
189331000006119,Recurrent cholesteatoma of mastoid cavity
3526876012,Recurrent cholesteatoma of mastoidectomy cavity
145388016,Cholesteatoma of middle ear
883781000006114,Cholesteatoma-polyp.-middle e.
658201000006118,External ear cholesteatoma
3419014,Diffuse cholesteatosis
