MedCodeID,Description
152431000006112,Secondary syphilis of skin or mucus membranes
287228016,Secondary syphilis of skin or mucus membranes NOS
4743541000006112,Secondary syphilis of skin and mucous membrane
5149471000006116,Macular syphilide
5149481000006118,Papular syphilide
5149501000006111,Pustular syphilide
5491561000006116,Rash of secondary syphilis
6672311000006110,Condylomata lata of perianal skin
6672321000006119,Condylomata lata of penis
6672331000006116,Condylomata lata of vulva
6672411000006117,Anetoderma secondary to syphilis
3405891000006119,Syphilitic leukoderma
3405901000006115,Leukoderma colli
3405911000006117,Collar of Venus
3405921000006113,Leucoderma colli
98403012,Secondary syphilis of skin
98520014,Syphilitic alopecia
3987411000006117,Condylomata lata
3987401000006115,CL - Condylomata lata
3987381000006115,Condyloma latum
87226019,Secondary syphilis of vulva
