SNOMEDCTCodes,Description
164711000001103,Celiprolol 200mg tablets (IVAX Pharmaceuticals UK Ltd)
339411000001106,Celiprolol 200mg tablets (Sterwin Medicines)
354811000001105,Celiprolol 200mg tablets (Mylan)
607511000001100,Celiprolol 200mg tablets (Kent Pharmaceuticals Ltd)
735811000001109,Celiprolol 200mg tablets (Alliance Healthcare (Distribution) Ltd)
742311000001105,Celiprolol 200mg tablets (A A H Pharmaceuticals Ltd)
749111000001104,Celiprolol 200mg tablets (Teva UK Ltd)
4566011000001107,Celiprolol 200mg tablets (Actavis UK Ltd)
7457411000001105,Celiprolol 200mg tablets (Ranbaxy (UK) Ltd)
17853311000001102,Celiprolol 200mg tablets (Phoenix Healthcare Distribution Ltd)
21831611000001108,Celiprolol 200mg tablets (Waymade Healthcare Plc)
23788611000001100,Celiprolol 200mg tablets (DE Pharmaceuticals)
30012711000001106,Celiprolol 200mg tablets (Mawdsley-Brooks & Company Ltd)
111000001107,Celiprolol 400mg tablets (Sterwin Medicines)
93711000001109,Celiprolol 400mg tablets (Teva UK Ltd)
141911000001108,Celiprolol 400mg tablets (A A H Pharmaceuticals Ltd)
328311000001107,Celiprolol 400mg tablets (Kent Pharmaceuticals Ltd)
684111000001100,Celiprolol 400mg tablets (Mylan)
881311000001109,Celiprolol 400mg tablets (IVAX Pharmaceuticals UK Ltd)
3702811000001104,Celiprolol 400mg tablets (Alliance Healthcare (Distribution) Ltd)
7457611000001108,Celiprolol 400mg tablets (Ranbaxy (UK) Ltd)
17853511000001108,Celiprolol 400mg tablets (Phoenix Healthcare Distribution Ltd)
18164711000001106,Celiprolol 400mg tablets (Actavis UK Ltd)
21831811000001107,Celiprolol 400mg tablets (Waymade Healthcare Plc)
23789711000001100,Celiprolol 400mg tablets (DE Pharmaceuticals)
29784811000001106,Celiprolol 400mg tablets (Sigma Pharmaceuticals Plc)
29792111000001108,Celiprolol 200mg/5ml oral suspension (Special Order)
864811000001100,Celectol 200mg tablets (Sanofi)
479211000001100,Celectol 400mg tablets (Sanofi)
7332611000001100,Carvedilol 12.5mg tablets (Actavis UK Ltd)
7334111000001100,Carvedilol 12.5mg tablets (Teva UK Ltd)
7338211000001100,Carvedilol 12.5mg tablets (Zentiva)
7377511000001104,Carvedilol 12.5mg tablets (Sandoz Ltd)
7398111000001104,Carvedilol 12.5mg tablets (Alliance Healthcare (Distribution) Ltd)
7402411000001102,Carvedilol 12.5mg tablets (IVAX Pharmaceuticals UK Ltd)
7469811000001109,Carvedilol 12.5mg tablets (Kent Pharmaceuticals Ltd)
7494311000001104,Carvedilol 12.5mg tablets (A A H Pharmaceuticals Ltd)
7974511000001101,Carvedilol 12.5mg tablets (Mylan)
9034211000001104,Carvedilol 12.5mg tablets (Genus Pharmaceuticals Ltd)
10290211000001109,Carvedilol 12.5mg tablets (Focus Pharmaceuticals Ltd)
10388311000001106,Carvedilol 12.5mg tablets (Arrow Generics Ltd)
10438811000001102,Carvedilol 12.5mg tablets (Niche Generics Ltd)
11399311000001109,Carvedilol 12.5mg tablets (PLIVA Pharma Ltd)
11402311000001105,Carvedilol 12.5mg tablets (Almus Pharmaceuticals Ltd)
13742611000001105,Carvedilol 12.5mg tablets (Tillomed Laboratories Ltd)
14115611000001101,Carvedilol 12.5mg tablets (Consilient Health Ltd)
15071911000001104,Carvedilol 12.5mg tablets (Sigma Pharmaceuticals Plc)
17826111000001105,Carvedilol 12.5mg tablets (Phoenix Healthcare Distribution Ltd)
18557311000001101,Carvedilol 12.5mg tablets (Bristol Laboratories Ltd)
19711611000001108,Carvedilol 12.5mg tablets (DE Pharmaceuticals)
21820811000001101,Carvedilol 12.5mg tablets (Waymade Healthcare Plc)
22324911000001100,Carvedilol 12.5mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd)
23958611000001103,Carvedilol 12.5mg tablets (Milpharm Ltd)
30008711000001106,Carvedilol 12.5mg tablets (Mawdsley-Brooks & Company Ltd)
7332811000001101,Carvedilol 25mg tablets (Actavis UK Ltd)
7334311000001103,Carvedilol 25mg tablets (Teva UK Ltd)
7338411000001101,Carvedilol 25mg tablets (Zentiva)
7377711000001109,Carvedilol 25mg tablets (Sandoz Ltd)
7398311000001102,Carvedilol 25mg tablets (Alliance Healthcare (Distribution) Ltd)
7402611000001104,Carvedilol 25mg tablets (IVAX Pharmaceuticals UK Ltd)
7470111000001104,Carvedilol 25mg tablets (Kent Pharmaceuticals Ltd)
7494511000001105,Carvedilol 25mg tablets (A A H Pharmaceuticals Ltd)
7974711000001106,Carvedilol 25mg tablets (Mylan)
9034511000001101,Carvedilol 25mg tablets (Genus Pharmaceuticals Ltd)
10290511000001107,Carvedilol 25mg tablets (Focus Pharmaceuticals Ltd)
10388511000001100,Carvedilol 25mg tablets (Arrow Generics Ltd)
10439511000001106,Carvedilol 25mg tablets (Niche Generics Ltd)
13742811000001109,Carvedilol 25mg tablets (Tillomed Laboratories Ltd)
14115811000001102,Carvedilol 25mg tablets (Consilient Health Ltd)
