SNOMEDCTCodes,Description
2092003,"Malignant melanoma, no International Classification of Diseases for Oncology subtype (morphologic abnormality)"
255012009,Malignant melanoma of iris (disorder)
77986002,Melanoma in situ (morphologic abnormality)
2142002,Nodular melanoma (morphologic abnormality)
372244006,Malignant melanoma (disorder)
726420002,Meningeal melanoma (morphologic abnormality)
276751004,Amelanotic malignant melanoma of skin (disorder)
70594002,Amelanotic melanoma (morphologic abnormality)
177281002,Excision of melanoma (procedure)
68827007,Spindle cell melanoma (morphologic abnormality)
115223002,Nevus AND/OR melanoma (morphologic abnormality)
255015006,Malignant melanoma of ciliary body (disorder)
39274007,Balloon cell melanoma (morphologic abnormality)
21165006,Clark melanoma level 3 (finding)
83284001,Clark melanoma level 1 (finding)
276822007,Malignant melanoma of rectum (disorder)
50542000,Clark melanoma level 2 (finding)
161432005,History of malignant melanoma (situation)
16034002,Clark melanoma level 5 (finding)
1556006,Clark melanoma level 4 (finding)
109272006,Melanoma in situ of lip (disorder)
109278005,Melanoma in situ of ear (disorder)
128731008,Meningeal melanomatosis (morphologic abnormality)
109282007,Melanoma in situ of neck (disorder)
254731001,Nodular malignant melanoma of skin (disorder)
44474009,Malignant melanoma in Hutchinson's melanotic freckle (morphologic abnormality)
109270003,Melanoma in situ of face (disorder)
816204007,Nodular melanoma of mucous membrane (disorder)
109266006,Melanoma in situ of skin (disorder)
274087000,Malignant melanoma of eye (disorder)
37138001,Epithelioid cell melanoma (morphologic abnormality)
707361004,Malignant melanoma of frontal sinus (disorder)
109276009,Melanoma in situ of scalp (disorder)
188030005,Malignant melanoma of lip (disorder)
109284008,Melanoma in situ of trunk (disorder)
188068007,Malignant melanoma of hip (disorder)
698287002,Malignant melanoma of gum (disorder)
188076009,Malignant melanoma of toe (disorder)
396368008,Skin melanoma TNM finding (finding)
310498001,Malignant melanoma of back (disorder)
276821000,Malignant melanoma of anus (disorder)
255012009,Malignant melanoma of iris (disorder)
188063003,Malignant melanoma of hand (disorder)
188075008,Malignant melanoma of foot (disorder)
188070003,Malignant melanoma of knee (disorder)
93655004,Malignant melanoma of skin (disorder)
399705007,Uveal melanoma TNM finding (finding)
188038003,Malignant melanoma of chin (disorder)
399475009,Minimal deviation melanoma (morphologic abnormality)
188074007,Malignant melanoma of heel (disorder)
188046002,Malignant melanoma of neck (disorder)
698285005,Malignant melanoma of ethmoid sinus (disorder)
188052001,Malignant melanoma of groin (disorder)
866072004,ÿMalignant melanoma of orbit (disorder)
403923002,Spindle cell malignant melanoma (disorder)
956331000000107,Malignant melanoma stage IA (finding)
956351000000100,Malignant melanoma stage IB (finding)
188045003,Malignant melanoma of scalp (disorder)
269579005,Malignant melanoma of trunk (disorder)
188069004,ÿMalignant melanoma of thigh (disorder)
707350007,Malignant melanoma of accessory sinus (disorder)
698288007,Malignant melanoma of maxillary sinus (disorder)
399634005,"Choroidal melanoma, diffuse (morphologic abnormality)"
188073001,Malignant melanoma of ankle (disorder)
254896002,Malignant melanoma of vulva (disorder)
188065005,Malignant melanoma of thumb (disorder)
188049009,Malignant melanoma of axilla (disorder)
188050009,Malignant melanoma of breast (disorder)
707362006,Malignant melanoma of sphenoidal sinus (disorder)
956411000000108,Malignant melanoma stage IIC (finding
128732001,Mucosal lentiginous melanoma (morphologic abnormality)
403927001,Malignant melanoma of nail apparatus (disorder)
231834005,Malignant melanoma of eyelid (disorder)
423673009,Malignant melanoma of retina (disorder)
698042007,Malignant melanoma of tongue (disorder)
385347004,Clark melanoma level finding (finding)
188042000,Malignant melanoma of temple (disorder)
698286006,Malignant melanoma of palate (disorder)
956371000000109,Malignant melanoma stage IIA (finding)
109292004,Melanoma in situ of shoulder (disorder)
188064009,Malignant melanoma of finger (disorder)
956391000000108,Malignant melanoma stage IIB (finding)
188051008,Malignant melanoma of buttock (disorder)
956471000000103,Malignant melanoma stage IIIC (finding)
956431000000100,Malignant melanoma stage IIIA (finding)
255021005,Malignant melanoma of choroid (disorder)
403921000,Borderline malignant melanoma (disorder)
402559007,Congenital malignant melanoma (disorder)
372156000,Malignant melanoma - category (morphologic abnormality)
24653009,"Spindle cell melanoma, type A (morphologic abnormality)"
127330008,Melanoma in situ by body site (disorder)
443493003,Metastatic malignant melanoma (disorder)
188062008,Malignant melanoma of forearm (disorder)
40244008,"Spindle cell melanoma, type B (morphologic abnormality)"
385371006,International Federation of Gynecology and Obstetrics stage for vulvar melanoma (observable entity)
51757004,"Desmoplastic melanoma, malignant (morphologic abnormality)"
109290007,Melanoma in situ of upper limb (disorder)
274087000,Malignant melanoma of eye (disorder)
109294003,Melanoma in situ of lower limb (disorder)
188060000,Malignant melanoma of shoulder (disorder)
403925009,Neurotropic malignant melanoma (disorder)
55320002,Superficial spreading melanoma (morphologic abnormality)
188054000,Malignant melanoma of perineum (disorder)
402562005,Malignant melanoma animal-type (disorder)
372158004,"Malignant melanoma, metastatic (morphologic abnormality)"
399644007,"Neurotropic melanoma, malignant (morphologic abnormality)"
277530005,Malignant melanoma of meninges (disorder)
302837001,Lentigo maligna melanoma (disorder)
188040008,Malignant melanoma of forehead (disorder)
39896009,"Malignant melanoma, regressing (morphologic abnormality)"
403922007,Balloon cell malignant melanoma (disorder)
188061001,Malignant melanoma of upper arm (disorder)
721627007,Malignant melanoma of esophagus (disorder)
106246001,International Federation of Gynecology and Obstetrics staging system for vulvar melanoma (tumor staging)
188072006,Malignant melanoma of lower leg (disorder)
403924008,Desmoplastic malignant melanoma (disorder)
188055004,Malignant melanoma of umbilicus (disorder)
956551000000106,Malignant melanoma stage IV M1c (finding)
722689005,Melanoma in situ of conjunctiva (disorder)
956531000000104,Malignant melanoma stage IV M1b (finding)
188077000,Malignant melanoma of great toe (disorder)
18450009,Malignant melanoma in precancerous melanosis (morphologic abnormality)
312941005,Melanoma-associated retinopathy (disorder)
956511000000107,Malignant melanoma stage IV M1a (finding)
315036008,Melanoma in situ of back of hand (disorder)
307603002,Malignant blue nevus of skin (disorder)
313248004,Malignant melanoma of chest wall (disorder)
93640008,Malignant melanoma of skin of lip (disorder)
93637008,Malignant melanoma of skin of hip (disorder)
93650009,Malignant melanoma of skin of toe (disorder)
255004001,Malignant melanoma of conjuctiva (disorder)
109268007,Melanoma in situ of non-skin site (disorder)
271944004,Clear cell sarcoma (morphologic abnormality)
93220006,Malignant melanoma of skin of ear (disorder)
