MedCodeID,Description
8467211000006116,Salmonella pyelonephritis
4163491000006115,KS - Kaposi's sarcoma
4163501000006111,Kaposi's sarcoma
292136014,Kaposi's sarcoma (clinical)
755671000006113,"Kaposi's sarcoma, unspecified"
4163511000006114,Kaposi sarcoma
4163481000006118,Epidemic Kaposi's sarcoma
292128017,"[X]Kaposi's sarcoma, unspecified"
4163531000006115,Kaposi sarcoma of skin
173944012,Kaposi's sarcoma of skin
173946014,Kaposi's sarcoma of palate
4163551000006110,Kaposi sarcoma of palate
4163561000006112,Kaposi's sarcoma of gastrointestinal tract
4163571000006117,Kaposi sarcoma of gastrointestinal tract
4163581000006119,Kaposi's sarcoma of lung
4163591000006116,Kaposi sarcoma of lung
4163611000006110,Kaposi sarcoma of lymph nodes
173950019,Kaposi's sarcoma of lymph nodes
292127010,[X]Kaposi's sarcoma of multiple organs
755631000006110,Kaposi's sarcoma of multiple organs
4163631000006116,Kaposi sarcoma of multiple organs
4208031000006118,Nocardia lutea
4228911000006116,Mycobacterium avium ss avium
4228921000006112,Mycobacterium avium ss paratuberculosis
4228931000006110,Mycobacterium avium ss silvaticum
4455611000006116,Nocardia transvalensis complex
2717421000006112,Disseminated herpes simplex
1221068018,Meningitis due to cryptococcus
24210015,Cryptococcal meningitis
2725491000006113,Meningitis due to Cryptococcus
9753541000006114,Abscess of abdomen caused by Nocardia
9753551000006111,Nocardia abscess of abdomen
2755551000006117,Acute lymphadenopathic toxoplasmosis
2774021000006115,Mucocutaneous cryptococcosis
7970101000006113,Atypical mycobacterial infection of lung
2780581000006113,Hepatitis caused by acquired toxoplasmosis
2780571000006110,Hepatitis due to acquired toxoplasmosis
2784761000006116,Meningoencephalitis due to acquired toxoplasmosis
2784771000006111,Acquired toxoplasmal meningoencephalitis
4741561000006110,Pulmonary Mycobacterium avium complex infection
1229247010,Pulmonary Mycobacterium avium-intracellulare infection
1211907013,Battey disease
2475553015,Hepatitis in cytomegalic inclusion virus
4742801000006116,Cytomegalic inclusion virus hepatitis
4742781000006115,CMV - Cytomegalovirus hepatitis
4742761000006113,Cytomegalovirus hepatitis
286985017,Cytomegaloviral hepatitis
288177018,[X]HIV disease resulting in other viral infections
389021000006114,[X]HIV disease resulting in multiple infections
829221000006112,Human immunodeficiency virus infection with secondary clinical infectious disease
389101000006117,[X]HIV disease resulting/other infectious+parasitic diseases
389111000006119,[X]HIV disease resulting/unspcf infectious+parasitic disease
825861000006116,HIV disease resulting/unspcf infectious+parasitic disease
287027016,HIV disease resulting in multiple infections
287690012,Systemic cryptococcosis
4744431000006115,Hepatic cryptococcosis
287693014,Cryptococcosis liver
287694015,Cerebral cryptococcosis
287862010,Toxoplasma chorioretinitis
4744811000006112,Toxoplasmosis chorioretinitis
287868014,Toxoplasmosis of multiple sites
