MedCodeID,Description
8031771000006112,Dementia due to Parkinson disease
8031751000006119,Dementia due to Parkinson's disease
8031761000006117,Dementia due to Parkinsons disease
5005891000006118,Juvenile Parkinson's disease
5005901000006119,Juvenile Parkinson disease
8109641000006112,Unified Parkinsons disease rating scale score
8109651000006114,UPDRS (unified Parkinson's disease rating scale) score
7043651000006119,Dementia associated with Parkinson's Disease
7043661000006117,Dementia associated with Parkinson Disease
295688010,Dementia in Parkinsons disease
81719014,Paralysis agitans
3293681000006117,Idiopathic Parkinsonism
3293651000006113,PD - Parkinson's disease
3293631000006118,Idiopathic Parkinson's disease
3293611000006112,Paralysis agitans
3293671000006115,Primary Parkinsonism
3293641000006111,Parkinson disease
81717011,Parkinson's disease
297037012,Parkinson's disease NOS
3293661000006110,Parkinsons disease
299314016,[X]Parkinsonism in diseases classified elsewhere
3293621000006116,Shaking palsy
8193781000006112,History of Parkinson disease
1148731000000112,History of Parkinson's disease
7730791000006112,Young onset Parkinson disease
7730821000006115,Early onset Parkinson's disease
7730811000006111,Early onset Parkinson disease
7730801000006113,Young onset Parkinson's disease
7742521000006116,Laxova Opitz syndrome
7742531000006118,Waisman syndrome
7742511000006112,Early onset parkinsonism and intellectual disability syndrome
7750331000006110,Hereditary late onset Parkinson disease
7750321000006112,Autosomal dominant late onset Parkinson disease
297043014,Orthostatic hypotension co-occurrent and due to Parkinson's disease
7860881000006113,Sporadic Parkinson disease
7866021000006118,Atypical juvenile parkinsonism
1925611000006114,Referral to community Parkinson's disease clinical nurse specialist
2332271000000113,Seen by Parkinson's disease service
636681000000117,Cerebral degeneration in Parkinson's disease
