SNOMEDCTCodes,Description
89155008,Systemic sclerosis (disorder)
299276009,Limited systemic sclerosis (disorder)
298285004,Systemic sclerosis with limited cutaneous involvement (disorder)
31848007,"Calcinosis, Raynaud's phenomenon, esophageal dysmotility, sclerodactyly, and telangiectasia syndrome (disorder)"
62382002,"Calcinosis, Raynaud's phenomenon, sclerodactyly, and telangiectasia syndrome (disorder)"
715401008,Primary biliary cirrhosis co-occurrent with systemic scleroderma (disorder)
196133001,Lung disease with systemic sclerosis (disorder)
724603009,Pediatric onset systemic sclerosis (disorder)
1144925008,Diffuse systemic sclerosis of childhood (disorder)
87442008,Pericarditis co-occurrent and due to scleroderma (disorder)
444133002,Progressive systemic sclerosis (disorder)
236502006,Renal involvement in scleroderma (disorder)
236503001,Acute scleroderma renal crisis (disorder)
89681000119101,Glomerulonephritis co-occurrent and due to scleroderma (disorder)
443872005,Systemic sclerosis caused by chemical (disorder)
128461001,Systemic sclerosis sine scleroderma (disorder)
128460000,"Systemic sclerosis, diffuse (disorder)"
1264401001,Disorder of skeletal muscle due to systemic sclerosis (disorder)
1264402008,Hypothyroidism due to systemic sclerosis (disorder)
403520007,Scleroderma-associated nail dystrophy (disorder)
322461000119108,Polyneuropathy due to systemic sclerosis (disorder)
403516008,Scleroderma-associated telangiectasia (disorder)
403515007,Scleroderma-associated hypermelanosis (disorder)
403514006,Scleroderma-associated calcinosis (disorder)
1197016009,Gingival disease due to systemic sclerosis (disorder)
402713007,Cutaneous complication of systemic sclerosis (disorder)
403518009,Scleroderma-associated necrotizing vasculitis (disorder)
35719004,Dilated cardiomyopathy due to systemic sclerosis (disorder)
