SNOMEDCTCodes,Description
45170000,Encephalitis (disorder)
822021000000103,Acute encephalitis (disorder)
72986009,Acute hemorrhagic leukoencephalitis (disorder)
230161000,Acute viral encephalitis (disorder)
35640008,Acute adenoviral encephalitis (disorder)
82547005,Acute meningoencephalitis caused by Adenovirus (disorder)
111897007,Acute necrotizing encephalitis (disorder)
76474001,Herpetic acute necrotizing encephalitis (disorder)
70884002,Allergic encephalitis (disorder)
50776006,Allergic encephalomyelitis (disorder)
27040004,Experimental allergic encephalomyelitis (disorder)
95643007,Autoimmune encephalitis (disorder)
83942000,Acute disseminated encephalomyelitis (disorder)
182961000119101,Acute disseminated encephalomyelitis following infectious disease (disorder)
1259089005,Autoimmune acquired autonomic encephalomyelitis (disorder)
1259087007,Autoimmune encephalitis caused by N-methyl-D-aspartate receptor antibody (disorder)
1300193002,Autoimmune limbic encephalitis (disorder)
771271000,Steroid-responsive encephalopathy associated with autoimmune thyroiditis (disorder)
95644001,Systemic lupus erythematosus encephalitis (disorder)
230190006,Brainstem encephalitis (disorder)
427086003,Bickerstaff's brainstem encephalitis (disorder)
420244003,Encephalitis with acquired immunodeficiency syndrome (disorder)
422089004,Encephalomyelitis with acquired immunodeficiency syndrome (disorder)
421415007,Subacute adenoviral encephalitis with acquired immunodeficiency syndrome (disorder)
62950007,Encephalomyelitis (disorder)
397961002,Encephalomyelitis caused by lymphocytic choriomeningitis virus (disorder)
1177043007,Encephalomyelitis caused by Schistosoma (disorder)
128191000,Encephalomyelitis due to rubella (disorder)
70576008,Enteroviral encephalomyelitis (disorder)
721249007,Infection causing encephalomyelitis (disorder)
860841006,Encephalomyelitis caused by bacterium (disorder)
838315004,Encephalomyelitis caused by Burkholderia (disorder)
860842004,Encephalomyelitis caused by Coxiella burnetii (disorder)
1163546007,Encephalomyelitis caused by Mycobacterium (disorder)
860805006,Encephalomyelitis caused by Neisseria meningitidis (disorder)
424761009,Paraneoplastic encephalomyelitis (disorder)
230199007,Post-infectious encephalomyelitis (disorder)
31367003,Postvaccinal encephalomyelitis (disorder)
302811004,Progressive congenital rubella encephalomyelitis (disorder)
15316002,Simian B encephalomyelitis (disorder)
443153007,Toxic encephalomyelitis (disorder)
230189002,Focal encephalitis (disorder)
230191005,Rasmussen syndrome (disorder)
312215006,Infective encephalitis (disorder)
230181004,Bacterial encephalitis (disorder)
445359003,Bacterial meningoencephalitis (disorder)
24630008,Listeria meningoencephalitis (disorder)
31112008,Tuberculous meningoencephalitis (disorder)
1082451000119102,Encephalitis caused by Actinomyces (disorder)
840496004,Encephalitis caused by Borrelia (disorder)
840440006,Encephalitis caused by Leptospira (disorder)
764993001,Encephalitis caused by Mycoplasma pneumoniae (disorder)
860822008,Encephalitis caused by Nocardia (disorder)
419868009,Encephalitis caused by rickettsia (disorder)
18071005,Meningococcal encephalitis (disorder)
409556004,Q fever encephalitis (disorder)
26135000,Syphilitic encephalitis (disorder)
32735002,Congenital syphilitic encephalitis (disorder)
230182006,Late syphilitic encephalitis (disorder)
