SNOMEDCTCodes,Description
4577311000001104,Terazosin 10mg tablets - IVAX Pharmaceuticals UK Ltd
4577411000001106,Terazosin 10mg tablets 28 tablet - IVAX Pharmaceuticals UK Ltd
3151411000001108,Terazosin 10mg tablets - Teva UK Ltd
3151711000001102,Terazosin 10mg tablets 28 tablet - Teva UK Ltd
15976411000001108,Terazosin 10mg tablets - Zanza Specials International Ltd
15976511000001107,Terazosin 10mg tablets 28 tablet - Zanza Specials International Ltd
20170111000001105,Terazosin 5mg tablets - Accord Healthcare Ltd
20170911000001108,Terazosin 5mg tablets 28 tablet - Accord Healthcare Ltd
10292711000001103,Terazosin 5mg tablets - Focus Pharmaceuticals Ltd
10292911000001101,Terazosin 5mg tablets 28 tablet - Focus Pharmaceuticals Ltd
10294011000001106,Terazosin 10mg tablets - Focus Pharmaceuticals Ltd
10294211000001101,Terazosin 10mg tablets 28 tablet - Focus Pharmaceuticals Ltd
18468911000001100,Terazosin 2mg tablets - Accord Healthcare Ltd
18469011000001109,Terazosin 2mg tablets 28 tablet - Accord Healthcare Ltd
17813411000001103,Terazosin 2mg tablets - Phoenix Healthcare Distribution Ltd
17813611000001100,Terazosin 2mg tablets 28 tablet - Phoenix Healthcare Distribution Ltd
9696911000001102,Terazosin 2mg tablets - Sandoz Ltd
9697111000001102,Terazosin 2mg tablets 28 tablet - Sandoz Ltd
21786411000001108,Terazosin 2mg tablets - Waymade Healthcare Plc
21786511000001107,Terazosin 2mg tablets 28 tablet - Waymade Healthcare Plc
15976011000001104,Terazosin 2mg tablets - Zanza Specials International Ltd
15976111000001103,Terazosin 2mg tablets 28 tablet - Zanza Specials International Ltd
3697011000001101,Terazosin 2mg tablets - Zentiva Pharma UK Ltd
3697111000001100,Terazosin 2mg tablets 28 tablet - Zentiva Pharma UK Ltd
3960911000001102,Terazosin 5mg tablets - Actavis UK Ltd
3961111000001106,Terazosin 5mg tablets 28 tablet - Actavis UK Ltd
4577111000001101,Terazosin 5mg tablets - IVAX Pharmaceuticals UK Ltd
4577211000001107,Terazosin 5mg tablets 28 tablet - IVAX Pharmaceuticals UK Ltd
15229611000001103,Terazosin 5mg tablets - Sigma Pharmaceuticals Plc
15229711000001107,Terazosin 5mg tablets 28 tablet - Sigma Pharmaceuticals Plc
3697211000001106,Terazosin 5mg tablets - Zentiva Pharma UK Ltd
