SNOMEDCTCodes,Description
42963311000001104,Uzpruvo 90mg/1ml solution for injection pre-filled syringes (Genus Pharmaceuticals Holdings Ltd)
42963411000001106,Uzpruvo 90mg/1ml solution for injection pre-filled syringes (Genus Pharmaceuticals Holdings Ltd) 1 pre-filled disposable injection
43114611000001101,Wezenla 90mg/1ml solution for injection pre-filled syringes (Amgen Ltd)
43114711000001105,Wezenla 90mg/1ml solution for injection pre-filled syringes (Amgen Ltd) 1 pre-filled disposable injection
17462711000001106,Stelara 45mg/0.5ml solution for injection pre-filled syringes (Janssen-Cilag Ltd)
17462811000001103,Stelara 45mg/0.5ml solution for injection pre-filled syringes (Janssen-Cilag Ltd) 1 pre-filled disposable injection
42963111000001101,Uzpruvo 45mg/0.5ml solution for injection pre-filled syringes (Genus Pharmaceuticals Holdings Ltd)
42963211000001107,Uzpruvo 45mg/0.5ml solution for injection pre-filled syringes (Genus Pharmaceuticals Holdings Ltd) 1 pre-filled disposable injection
43114411000001104,Wezenla 45mg/0.5ml solution for injection pre-filled syringes (Amgen Ltd)
43114511000001100,Wezenla 45mg/0.5ml solution for injection pre-filled syringes (Amgen Ltd) 1 pre-filled disposable injection
43114811000001102,Wezenla 130mg/26ml concentrate for solution for infusion vials (Amgen Ltd)
43114911000001107,Wezenla 130mg/26ml concentrate for solution for infusion vials (Amgen Ltd) 1 vial
43114211000001103,Wezenla 45mg/0.5ml solution for injection vials (Amgen Ltd)
43114311000001106,Wezenla 45mg/0.5ml solution for injection vials (Amgen Ltd) 1 vial
42963711000001100,Pyzchiva 45mg/0.5ml solution for injection pre-filled syringes (Sandoz Ltd)
42963811000001108,Pyzchiva 45mg/0.5ml solution for injection pre-filled syringes (Sandoz Ltd) 1 pre-filled disposable injection
42414811000001108,Stelara 45mg/0.5ml solution for injection pre-filled pens (Janssen-Cilag Ltd)
42414911000001103,Stelara 45mg/0.5ml solution for injection pre-filled pens (Janssen-Cilag Ltd) 1 pre-filled disposable injection
42963511000001105,Pyzchiva 130mg/26ml concentrate for solution for infusion vials (Sandoz Ltd)
42963611000001109,Pyzchiva 130mg/26ml concentrate for solution for infusion vials (Sandoz Ltd) 1 vial
33749511000001100,Stelara 130mg/26ml concentrate for solution for infusion vials (Janssen-Cilag Ltd)
33749611000001101,Stelara 130mg/26ml concentrate for solution for infusion vials (Janssen-Cilag Ltd) 1 vial
15117011000001105,Stelara 45mg/0.5ml solution for injection vials (Janssen-Cilag Ltd)
15117111000001106,Stelara 45mg/0.5ml solution for injection vials (Janssen-Cilag Ltd) 1 vial
42962911000001105,Pyzchiva 90mg/1ml solution for injection pre-filled syringes (Sandoz Ltd)
42963011000001102,Pyzchiva 90mg/1ml solution for injection pre-filled syringes (Sandoz Ltd) 1 pre-filled disposable injection
30816311000001105,Stelara 90mg/1ml solution for injection pre-filled syringes (Janssen-Cilag Ltd)
30816411000001103,Stelara 90mg/1ml solution for injection pre-filled syringes (Janssen-Cilag Ltd) 1 pre-filled disposable injection
42414511000001105,Stelara 90mg/1ml solution for injection pre-filled pens (Janssen-Cilag Ltd)
42414611000001109,Stelara 90mg/1ml solution for injection pre-filled pens (Janssen-Cilag Ltd) 1 pre-filled disposable injection
33749811000001102,Ustekinumab 130mg/26ml solution for infusion vials
33749411000001104,Ustekinumab 130mg/26ml solution for infusion vials 1 vial
30920411000001100,Ustekinumab 90mg/1ml solution for injection pre-filled syringes
30816211000001102,Ustekinumab 90mg/1ml solution for injection pre-filled syringes 1 pre-filled disposable injection
15125511000001103,Ustekinumab 45mg/0.5ml solution for injection vials
15116911000001106,Ustekinumab 45mg/0.5ml solution for injection vials 1 vial
17484011000001100,Ustekinumab 45mg/0.5ml solution for injection pre-filled syringes
17462511000001101,Ustekinumab 45mg/0.5ml solution for injection pre-filled syringes 1 pre-filled disposable injection
42445311000001107,Ustekinumab 45mg/0.5ml solution for injection pre-filled disposable devices
42414711000001100,Ustekinumab 45mg/0.5ml solution for injection pre-filled disposable devices 1 pre-filled disposable injection
42445411000001100,Ustekinumab 90mg/1ml solution for injection pre-filled disposable devices
42414411000001106,Ustekinumab 90mg/1ml solution for injection pre-filled disposable devices 1 pre-filled disposable injection
