MedCodeID,Description
297580012,Persistent neonatal myasthenia gravis
297581011,Juvenile or adult myasthenia gravis
5010921000006118,Myasthenia gravis associated with thymoma
5010951000006110,Myopathy in myasthenia gravis
3012781000006113,"Myasthenia gravis, adult form"
3393611000006119,"Myasthenia gravis, juvenile form"
8023781000006114,Myasthenia gravis with exacerbation
8023791000006112,Myasthenia gravis without exacerbation
3812351000006117,Myasthenia gravis panel measurement
3817101000006116,Myasthenic crisis
136302010,Neonatal myasthenia gravis
151829017,Myasthenia gravis
297582016,Myasthenia gravis NOS
3988981000006118,Erb-Goldflam disease
3988991000006115,MG - Myasthenia gravis
