SNOMEDCTCodes,Description
15473111000001106,Levocetirizine 5mg tablets (Alliance Healthcare (Distribution) Ltd)
15473211000001100,Levocetirizine 5mg tablets (Alliance Healthcare (Distribution) Ltd) 30 tablet 3 x 10 tablets
22703711000001106,Levocetirizine 5mg tablets (Aspire Pharma Ltd)
22703811000001103,Levocetirizine 5mg tablets (Aspire Pharma Ltd) 30 tablet 3 x 10 tablets
36588511000001108,Levocetirizine 5mg tablets (Bristol Laboratories Ltd)
36588711000001103,Levocetirizine 5mg tablets (Bristol Laboratories Ltd) 60 tablet 6 x 10 tablets
17217511000001103,Levocetirizine 5mg tablets (Consilient Health Ltd)
17217611000001104,Levocetirizine 5mg tablets (Consilient Health Ltd) 30 tablet 3 x 10 tablets
14959311000001101,Levocetirizine 5mg tablets (Teva UK Ltd)
14959411000001108,Levocetirizine 5mg tablets (Teva UK Ltd) 30 tablet 3 x 10 tablets
24366011000001108,Levocetirizine 5mg tablets (DE Pharmaceuticals)
24366111000001109,Levocetirizine 5mg tablets (DE Pharmaceuticals) 30 tablet
17935711000001107,Levocetirizine 5mg tablets (Phoenix Healthcare Distribution Ltd)
17935811000001104,Levocetirizine 5mg tablets (Phoenix Healthcare Distribution Ltd) 30 tablet
24111411000001101,Levocetirizine 5mg tablets (Somex Pharma)
24111511000001102,Levocetirizine 5mg tablets (Somex Pharma) 30 tablet 3 x 10 tablets
30220011000001105,Levocetirizine 5mg tablets (Mawdsley-Brooks & Company Ltd)
30220111000001106,Levocetirizine 5mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet
39015111000001104,Levocetirizine 5mg tablets (Medihealth (Northern) Ltd)
39015211000001105,Levocetirizine 5mg tablets (Medihealth (Northern) Ltd) 30 tablet
22065811000001102,Levocetirizine 5mg tablets (Waymade Healthcare Plc)
22065911000001107,Levocetirizine 5mg tablets (Waymade Healthcare Plc) 30 tablet
42219711000001100,Levocetirizine 5mg tablets (Brown & Burk UK Ltd)
42219811000001108,Levocetirizine 5mg tablets (Brown & Burk UK Ltd) 30 tablet 3 x 10 tablets
32415911000001100,Levocetirizine 5mg tablets (Kent Pharma (UK) Ltd)
32416011000001108,Levocetirizine 5mg tablets (Kent Pharma (UK) Ltd) 30 tablet
29886511000001104,Levocetirizine 5mg tablets (Sigma Pharmaceuticals Plc)
29886611000001100,Levocetirizine 5mg tablets (Sigma Pharmaceuticals Plc) 30 tablet
15150911000001102,Levocetirizine 5mg tablets (A A H Pharmaceuticals Ltd)
15151011000001105,Levocetirizine 5mg tablets (A A H Pharmaceuticals Ltd) 30 tablet 3 x 10 tablets
21288711000001108,Levocetirizine 5mg tablets (Actavis UK Ltd)
21288811000001100,Levocetirizine 5mg tablets (Actavis UK Ltd) 30 tablet 3 x 10 tablets
33041011000001107,Levocetirizine 5mg tablets (Genesis Pharmaceuticals Ltd)
33041111000001108,Levocetirizine 5mg tablets (Genesis Pharmaceuticals Ltd) 30 tablet 3 x 10 tablets
41494311000001102,Levocetirizine 5mg tablets (Glenmark Pharmaceuticals Europe Ltd)
41494411000001109,Levocetirizine 5mg tablets (Glenmark Pharmaceuticals Europe Ltd) 30 tablet
33593211000001106,Levocetirizine 5mg tablets (Viatris UK Healthcare Ltd)
33593411000001105,Levocetirizine 5mg tablets (Viatris UK Healthcare Ltd) 30 tablet
17477611000001105,Xyzal 5mg tablets (Mawdsley-Brooks & Company Ltd)
17477711000001101,Xyzal 5mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet
3603411000001100,Xyzal 5mg tablets (UCB Pharma Ltd)
3603611000001102,Xyzal 5mg tablets (UCB Pharma Ltd) 30 tablet 3 x 10 tablets
13980111000001102,Xyzal 5mg tablets (DE Pharmaceuticals)
13980211000001108,Xyzal 5mg tablets (DE Pharmaceuticals) 30 tablet
10484311000001106,Xyzal 5mg tablets (Waymade Healthcare Plc)
11760111000001104,Xyzal 0.5mg/ml oral solution (UCB Pharma Ltd)
11760211000001105,Xyzal 0.5mg/ml oral solution (UCB Pharma Ltd) 200 ml
42192511000001103,Levocetirizine 5mg tablets
408616003,Levocetirizine 5mg tablets
3604211000001101,Levocetirizine 5mg tablets
3603111000001105,Levocetirizine 5mg tablets 30 tablet
36588611000001107,Levocetirizine 5mg tablets 60 tablet
11763111000001106,Levocetirizine 500micrograms/ml oral solution sugar free
11760011000001100,Levocetirizine 500micrograms/ml oral solution sugar free 200 ml
