MedCodeID,Description
5027591000006117,Sarcoid skin of eyelid
5124931000006111,Acute skin sarcoidosis
5124941000006118,Sarcoidosis-induced erythema nodosum
5124971000006114,Bilateral hilar lymph node sarcoidosis with erythema nodosum
5124991000006110,Loefgrens syndrome
5124951000006116,Lofgrens syndrome
5124981000006112,Erythema nodosum with bilateral hilar lymph node sarcoidosis
5124961000006119,Lofgren's syndrome
5125001000006115,Maculopapular sarcoidosis
5125011000006117,Erythematous sarcoidosis
5125021000006113,Chronic skin sarcoidosis
5125031000006111,Sarcoidosis in scar
5125041000006118,Papular sarcoidosis
5125051000006116,Lichenoid sarcoidosis
3008171000006114,Boeck's sarcoidosis
3008161000006119,Darier-Roussy sarcoid
293742013,[X]Sarcoidosis of other and combined sites
3008111000006117,Boeck's sarcoid
3008121000006113,Besnier-Boeck-Schaumann syndrome
3008141000006118,Lupus pernio of Besnier
3008131000006111,Miliary lupoid of Boeck
52728016,Sarcoidosis
3008151000006116,Benign lymphogranulomatosis of Schaumann
6664311000006113,Ichthyosiform sarcoidosis
6664321000006117,Atrophic sarcoidosis
6664331000006119,Ulcerative sarcoidosis
6664341000006112,Verrucous sarcoidosis
6664351000006114,Subcutaneous nodular sarcoidosis
6664361000006111,Hypomelanotic sarcoidosis
6664371000006116,Hypomelanosis in sarcoidosis
3384551000006116,"Sarcoidosis, plaque type"
3408931000006117,Skin sarcoidosis
1231546012,Sarcoidosis of skin
3408911000006111,Cutaneous sarcoidosis
3456521000006116,"Sarcoidosis, anular type"
3678391000006114,"Sarcoidosis, lupus pernio type"
502127019,Lupus pernio
3816491000006117,Subcutaneous sarcoidosis
2651941000006117,"Sarcoidosis, erythrodermic type"
