MedCodeID,Description
4908991000006119,Incontinentia pigmenti achromicans of Ito
4909001000006119,Hypomelanosis of Ito
4908971000006115,Incontinentia pigmenti achromians syndrome
4908981000006117,HMI - Hypomelanosis of Ito
6298261000006114,Incontinentia pigmenti syndrome
516931000006115,Bloch - Sulzberger syndrome
6298281000006116,Incontinentia pigmenti of Bloch-Sulzberger
781781000006110,IP - Incontinentia pigmenti
6298301000006117,Bloch-Siemens syndrome
6298291000006118,Bloch-Sulzberger syndrome
