MedCodeID,Description
146651000006118,Sezary's disease
4309681000006112,S̩zary disease
289749011,Sezary's disease NOS
4309661000006119,S̩zary's disease
2168831000000110,Sezary disease
289740010,Sezary's disease of unspecified site
4309651000006116,S̩zary's disease (clinical)
4310071000006113,Mycosis fungoides (clinical)
289727017,Mycosis fungoides of unspecified site
2663191017,Mycosis fungoides
4310081000006111,MF - Mycosis fungoides
289739013,Mycosis fungoides NOS
8038291000006110,History of malignant cutaneous T-cell lymphoma
4415741000006116,Primary cutaneous CD30+ large T-cell lymphoma
4415751000006119,Primary cutaneous CD30 antigen positive T-cell lymphoproliferative disorder
4415731000006114,Primary cutaneous CD30+ T-cell lymphoproliferative disorder
1815421000006116,Primary cutaneous CD30+ large T-cell lymphoma
4419021000006111,Primary cutaneous CD30 antigen positive large T-cell lymphoma
289738017,Mycosis fungoides of lymph nodes of multiple sites
289742019,Sezary's disease of intrathoracic lymph nodes
4752601000006115,S̩zary disease of intrathoracic lymph nodes
4752581000006113,S̩zary's disease of intrathoracic lymph nodes
4752611000006117,S̩zary's disease of intra-abdominal lymph nodes
4752631000006111,S̩zary disease of intra-abdominal lymph nodes
289743012,Sezary's disease of intra-abdominal lymph nodes
4752641000006118,"Lymphoma intra abdominal, Sezarys"
4752671000006114,S̩zary's disease of lymph nodes of axilla and upper limb
289744018,Sezary's disease of lymph nodes of axilla and upper limb
4752681000006112,S̩zary disease of lymph nodes of axilla and upper limb
4752651000006116,S̩zary's disease of lymph nodes of axilla AND/OR upper limb
4752711000006113,S̩zary disease of lymph nodes of inguinal region and lower limb
146721000006119,Sezary's disease of lymph nodes of inguinal region and lower limb
4752691000006110,S̩zary's disease of lymph nodes of inguinal region and lower limb
4752741000006112,S̩zary disease of intrapelvic lymph nodes
289746016,Sezary's disease of intrapelvic lymph nodes
4752721000006117,S̩zary's disease of intrapelvic lymph nodes
4752771000006116,S̩zary disease of lymph nodes of multiple sites
289748015,Sezary's disease of lymph nodes of multiple sites
4752751000006114,S̩zary's disease of lymph nodes of multiple sites
5356021000006114,Sezary's disease of skin
5356011000006118,S̩zary disease of skin
5590011000006111,Amelanotic malignant melanoma of skin
5590021000006115,Amelanotic melanoma
1815301000006117,Cutaneous/peripheral T-cell lymphoma
1815431000006118,Other mature T/NK-cell lymphoma
39671000006114,Cutaneous/peripheral T-cell lymphoma
404441000006117,[X]Oth and unspecif peripheral & cutaneous T-cell lymphomas
2950341000006113,"Cutaneous T-cell lymphoma, no ICD-O subtype"
2950351000006110,"Cutaneous T-cell lymphoma, no International Classification of Diseases for Oncology subtype"
1225763012,[M] Cutaneous lymphoma
2950321000006118,Cutaneous lymphoma
2950311000006114,Cutaneous T-cell lymphoma
6585691000006116,"Cutaneous T-cell lymphoma, large cell, CD30-positive"
6585681000006119,"Anaplastic large cell lymphoma, T/Null cell, primary cutaneous type"
6585671000006117,Primary cutaneous anaplastic large cell lymphoma
6585701000006116,"Primary cutaneous anaplastic large T-cell lymphoma, CD30-positive"
6667151000006119,Metastatic malignant melanoma with diffuse hypermelanosis
6667991000006111,Hypomelanosis surrounding melanocytic neoplasm
6671201000006113,Primary cutaneous large T-cell lymphoma
6678731000006119,Hypomelanosis surrounding malignant melanoma
6692651000006114,Lymphomatoid papulosis type B - mycosis fungoides-like
6692671000006116,Lymphomatoid pityriasis lichenoides
6692661000006111,"Pityriasis lichenoides, lymphomatoid"
6692711000006117,Patch/plaque stage mycosis fungoides
6692721000006113,Parapsoriasis en plaques (mycosis fungoides)
6692731000006111,Patch/plaque stage cutaneous T-cell lymphoma
6692741000006118,Poikilodermatous mycosis fungoides
6692751000006116,Poikilodermatous cutaneous T-cell lymphoma
6692761000006119,Follicular mucinosis type mycosis fungoides
6692771000006114,Folliculotropic mycosis fungoides
6692781000006112,Alopecia mucinosa (T cell lymphoma)
6692791000006110,Hypomelanotic mycosis fungoides
6692801000006111,Hypomelanotic cutaneous T-cell lymphoma
6692811000006114,Lymphomatoid papulosis-associated mycosis fungoides
