MedCodeID,Description
9324851000006113,Gallstones in childbirth
9324841000006111,Gallbladder calculus in mother complicating childbirth
12114421000006114,Biliary microlithiasis
2698441000006112,Removal of gallstones from intestine
2727671000006119,Extracorporeal shockwave lithotripsy of the gallbladder and bile duct
4605691000006118,Feces: gallstones present
4605681000006116,Faeces: gallstones present
662491000006118,Faeces: gall stones present
239101000006118,Percutaneous fragmentation of gallbladder stone
4662331000006117,Percutaneous lithotripsy of calculus in gallbladder
239201000006111,Percutaneous lithotripsy of calculus in gall bladder
239001000006117,Percutaneous dissolution therapy to calculus in gallbladder
2806831000006111,Calculus of cystic duct with acute cholecystitis
797961000006111,Gallbladder calculus with acute cholecystitis and no obstruction
4787661000006112,Cholelithiasis AND acute cholecystitis without obstruction
4787681000006119,Cholelithiasis AND acute cholecystitis with obstruction
797951000006114,Gallbladder calculus with acute cholecystitis and obstruction
303568018,Calculus of bile duct with cholangitis
5081421000006119,Gallbladder calculus procedure
5081431000006116,Fragmentation of gallbladder stone
5081671000006115,Burhenne's gallstone extraction
5081681000006117,T-tube track gallstone extraction
5081691000006119,Burhenne gallstone extraction
303548012,Gallbladder calculus without mention of cholecystitis
798051000006112,Gallstone
798011000006111,Gallbladder calculus with other cholecystitis - obstruct NOS
5087361000006114,Gallbladder stones
353659015,Gallbladder calculus
798001000006113,Gallbladder calculus with other cholecystitis +no obstruct
353657018,Gallstones
797991000006115,Gallbladder calculus with other cholecystitis + obstruct
5087381000006116,GS - Gallstone
5087341000006110,Cholecystolithiasis
798021000006115,Gallbladder calculus without cholecystitis and obstruct NOS
353686015,Gallstone acute pancreatitis
5377251000006114,Gallstone
5377271000006116,Biliary calculus
5377261000006111,Cholelith
5377281000006118,Biliary stone
2914891000006112,Cholelithiasis with cholecystitis
2914881000006114,Biliary calculus with cholecystitis
303544014,Calculus of gallbladder with cholecystitis
254181000006113,Open removal of calculus from gall bladder
5486131000006112,Open removal of calculus from gallbladder
519151000006119,Bobb cholelithotomy
2693589010,Open cholelithotomy
864501000006110,Cholecystolithotomy
303789013,[X]Other cholelithiasis
551611000006117,Cholelithiasis NOS
