MedCodeID,Description
5128231000006113,Prebullous pemphigoid
6665331000006115,Eosinophilic spongiosis (prebullous pemphigoid)
6665351000006110,Localized bullous pemphigoid of vulva
6665341000006113,Localised bullous pemphigoid of vulva
6665371000006117,Childhood bullous pemphigoid
6665381000006119,Juvenile bullous pemphigoid
6665391000006116,Oral mucous membrane involvement by bullous pemphigoid
6684211000006118,Drug-induced bullous pemphigoid
127980014,Bullous pemphigoid
3753541000006112,BP - Bullous pemphigoid
