SNOMEDCTCodes,Description
43144011000001100,Imraldi 40mg/0.4ml solution for injection pre-filled syringes (Biogen Idec Ltd)
43144111000001104,Imraldi 40mg/0.4ml solution for injection pre-filled syringes (Biogen Idec Ltd) 2 pre-filled disposable injection
36004911000001107,Amgevita 40mg/0.8ml solution for injection pre-filled syringes (Amgen Ltd)
36005011000001107,Amgevita 40mg/0.8ml solution for injection pre-filled syringes (Amgen Ltd) 2 pre-filled disposable injection
43266311000001102,Amgevita 80mg/0.8ml solution for injection pre-filled pens (Amgen Ltd)
43266411000001109,Amgevita 80mg/0.8ml solution for injection pre-filled pens (Amgen Ltd) 1 pre-filled disposable injection
43266811000001106,Amgevita 80mg/0.8ml solution for injection pre-filled pens (Amgen Ltd) 2 pre-filled disposable injection
19687311000001100,Humira 40mg/0.8ml solution for injection vials (AbbVie Ltd)
19687411000001107,Humira 40mg/0.8ml solution for injection vials (AbbVie Ltd) 2 vial
32882011000001101,Humira 40mg/0.4ml solution for injection pre-filled syringes (AbbVie Ltd)
32882211000001106,Humira 40mg/0.4ml solution for injection pre-filled syringes (AbbVie Ltd) 2 pre-filled disposable injection
36234511000001104,Hyrimoz 40mg/0.8ml solution for injection pre-filled syringes (Sandoz Ltd)
36234611000001100,Hyrimoz 40mg/0.8ml solution for injection pre-filled syringes (Sandoz Ltd) 2 pre-filled disposable injection
36005111000001108,Amgevita 40mg/0.8ml solution for injection pre-filled pens (Amgen Ltd)
36005211000001102,Amgevita 40mg/0.8ml solution for injection pre-filled pens (Amgen Ltd) 2 pre-filled disposable injection
11188011000001105,Humira 40mg/0.8ml solution for injection pre-filled pens (AbbVie Ltd)
11188311000001108,Humira 40mg/0.8ml solution for injection pre-filled pens (AbbVie Ltd) 2 pre-filled disposable injection
38366311000001106,Idacio 40mg/0.8ml solution for injection vials (Fresenius Kabi Ltd)
38366411000001104,Idacio 40mg/0.8ml solution for injection vials (Fresenius Kabi Ltd) 1 vial
35315311000001108,Humira 20mg/0.2ml solution for injection pre-filled syringes (AbbVie Ltd)
35315411000001101,Humira 20mg/0.2ml solution for injection pre-filled syringes (AbbVie Ltd) 2 pre-filled disposable injection
36435611000001103,Amgevita 20mg/0.4ml solution for injection pre-filled syringes (Amgen Ltd)
36435711000001107,Amgevita 20mg/0.4ml solution for injection pre-filled syringes (Amgen Ltd) 1 pre-filled disposable injection
32881711000001106,Humira 40mg/0.4ml solution for injection pre-filled pens (AbbVie Ltd)
32881811000001103,Humira 40mg/0.4ml solution for injection pre-filled pens (AbbVie Ltd) 2 pre-filled disposable injection
42785011000001107,Hyrimoz 40mg/0.4ml solution for injection pre-filled pens (Sandoz Ltd)
42785111000001108,Hyrimoz 40mg/0.4ml solution for injection pre-filled pens (Sandoz Ltd) 2 pre-filled disposable injection
43143811000001108,Imraldi 40mg/0.4ml solution for injection pre-filled pens (Biogen Idec Ltd)
43143911000001103,Imraldi 40mg/0.4ml solution for injection pre-filled pens (Biogen Idec Ltd) 2 pre-filled disposable injection
39583711000001100,Yuflyma 40mg/0.4ml solution for injection pre-filled pens (Celltrion Healthcare UK Ltd)
39583811000001108,Yuflyma 40mg/0.4ml solution for injection pre-filled pens (Celltrion Healthcare UK Ltd) 2 pre-filled disposable injection
41092711000001100,Yuflyma 80mg/0.8ml solution for injection pre-filled pens (Celltrion Healthcare UK Ltd)
41092811000001108,Yuflyma 80mg/0.8ml solution for injection pre-filled pens (Celltrion Healthcare UK Ltd) 1 pre-filled disposable injection
42721911000001100,Yuflyma 20mg/0.2ml solution for injection pre-filled syringes (Celltrion Healthcare UK Ltd)
42722011000001107,Yuflyma 20mg/0.2ml solution for injection pre-filled syringes (Celltrion Healthcare UK Ltd) 2 pre-filled disposable injection
36085111000001107,Hulio 40mg/0.8ml solution for injection pre-filled syringes (Viatris UK Healthcare Ltd)
36085211000001101,Hulio 40mg/0.8ml solution for injection pre-filled syringes (Viatris UK Healthcare Ltd) 2 pre-filled disposable injection
5007511000001108,Humira 40mg/0.8ml solution for injection pre-filled syringes (AbbVie Ltd)
5007611000001107,Humira 40mg/0.8ml solution for injection pre-filled syringes (AbbVie Ltd) 2 pre-filled disposable injection
43541311000001107,Amgevita 80mg/0.8ml solution for injection pre-filled syringes (Amgen Ltd)
43541411000001100,Amgevita 80mg/0.8ml solution for injection pre-filled syringes (Amgen Ltd) 1 pre-filled disposable injection
36243311000001109,Humira 80mg/0.8ml solution for injection pre-filled syringes (AbbVie Ltd)
36243411000001102,Humira 80mg/0.8ml solution for injection pre-filled syringes (AbbVie Ltd) 1 pre-filled disposable injection
41092911000001103,Yuflyma 80mg/0.8ml solution for injection pre-filled syringes (Celltrion Healthcare UK Ltd)
41093011000001106,Yuflyma 80mg/0.8ml solution for injection pre-filled syringes (Celltrion Healthcare UK Ltd) 1 pre-filled disposable injection
36084111000001108,Hulio 40mg/0.8ml solution for injection pre-filled pens (Viatris UK Healthcare Ltd)
36084211000001102,Hulio 40mg/0.8ml solution for injection pre-filled pens (Viatris UK Healthcare Ltd) 2 pre-filled disposable injection
36243611000001104,Humira 80mg/0.8ml solution for injection pre-filled pens (AbbVie Ltd)
36243711000001108,Humira 80mg/0.8ml solution for injection pre-filled pens (AbbVie Ltd) 1 pre-filled disposable injection
42850611000001103,Hyrimoz 40mg/0.4ml solution for injection pre-filled syringes (Sandoz Ltd)
42850711000001107,Hyrimoz 40mg/0.4ml solution for injection pre-filled syringes (Sandoz Ltd) 2 pre-filled disposable injection
39583911000001103,Yuflyma 40mg/0.4ml solution for injection pre-filled syringes (Celltrion Healthcare UK Ltd)
39584011000001100,Yuflyma 40mg/0.4ml solution for injection pre-filled syringes (Celltrion Healthcare UK Ltd) 2 pre-filled disposable injection
38364311000001100,Idacio 40mg/0.8ml solution for injection pre-filled syringes (Fresenius Kabi Ltd)
38364511000001106,Idacio 40mg/0.8ml solution for injection pre-filled syringes (Fresenius Kabi Ltd) 2 pre-filled disposable injection
36460211000001102,Imraldi 40mg/0.8ml solution for injection pre-filled syringes (Biogen Idec Ltd)
36460311000001105,Imraldi 40mg/0.8ml solution for injection pre-filled syringes (Biogen Idec Ltd) 2 pre-filled disposable injection
36234311000001105,Hyrimoz 40mg/0.8ml solution for injection pre-filled pens (Sandoz Ltd)
36234411000001103,Hyrimoz 40mg/0.8ml solution for injection pre-filled pens (Sandoz Ltd) 2 pre-filled disposable injection
38367611000001104,Idacio 40mg/0.8ml solution for injection pre-filled pens (Fresenius Kabi Ltd)
38366911000001107,Idacio 40mg/0.8ml solution for injection pre-filled pens (Fresenius Kabi Ltd) 2 pre-filled disposable injection
36442011000001101,Imraldi 40mg/0.8ml solution for injection pre-filled pens (Biogen Idec Ltd)
36442111000001100,Imraldi 40mg/0.8ml solution for injection pre-filled pens (Biogen Idec Ltd) 2 pre-filled disposable injection
32888211000001108,Adalimumab 40mg/0.4ml solution for injection pre-filled syringes
