MedCodeID,Description
9896121000006112,Hyperparathyroidism due to end stage renal disease on dialysis
2802111000006114,Secondary hyperparathyroidism of renal origin
2802101000006111,Hyperparathyroidism due to renal insufficiency
312190010,Brown tumour of hyperparathyroidism
11926961000006110,Hyperparathyroid bone disease
4821071000006111,Brown tumor of hyperparathyroidism
5110491000006118,Familial hyperparathyroidism
5110501000006114,Familial primary hyperparathyroidism
5112941000006119,PTHrP - Ectopic parathyroid hormone-related protein secretion
5112931000006112,Ectopic parathyroid hormone-related protein secretion
5143311000006117,Myopathy in hyperparathyroidism
5337981000006114,Neonatal hyperparathyroidism
2971571000006119,Ectopic parathormone production
49080014,Ectopic hyperparathyroidism
3022851000006119,Primary water-clear cell hyperplasia
6219811000006118,Hyperparathyroidism caused by lithium therapy
6219801000006116,Hyperparathyroidism due to lithium therapy
60663012,Primary hyperparathyroidism
6248971000006116,Parathyromatosis
6513311000006116,Transient neonatal hyperparathyroidism
6680781000006112,Calcifying panniculitis due to hyperparathyroidism
6680791000006110,Calcifying panniculitis due to hyperparathyroidism in renal disease
3267161000006113,"Hyperparathyroidism due to 1,25(0H)>2<D>3<"
3267151000006111,Hyperparathyroidism due to vitamin D deficiency
293766019,[X]Other hyperparathyroidism
3589411000006119,HPTH - Hyperparathyroidism
111289013,Hyperparathyroidism
7559301000006113,Hyperparathyroidism 2
7559291000006112,Hyperparathyroidism-jaw tumour syndrome
7559331000006117,Familial cystic parathyroid adenomatosis
7559311000006111,Hyperparathyroidism-jaw tumor syndrome
7559321000006115,Familial primary hyperparathyroidism with multiple ossifying jaw fibromas
7728791000006111,Neonatal severe primary hyperparathyroidism
7851541000006116,Edwards Patton Dilly syndrome
7851531000006114,"Nephropathy, deafness, hyperparathyroidism syndrome"
129770011,Tertiary hyperparathyroidism
3778861000006115,Hyperparathyroidism due to intestinal malabsorption
8026941000006114,Secondary hyperparathyroidism of nonrenal origin
2645091000006114,Parathyroid hyperplasia
151534010,Secondary hyperparathyroidism
41211000006118,Osteitis fibrosa cystica
63791000006110,Von Recklinghausen's bone disease
830981000006111,Osteitis fibrosa cystica generalisata
1234973018,von Recklinghausen's bone disease
140466019,Osteitis fibrosa cystica
