MedCodeID,Description
9868461000006110,Unstable angina co-occurrent and due to coronary arteriosclerosis
12125981000006112,Arteriosclerosis of coronary artery bypass graft with unstable angina
12125971000006114,Unstable angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft
931961000006117,Acute coronary syndrome
299745015,Acute coronary insufficiency
7845011,Unstable angina
2571531000006110,Intermediate coronary syndrome
2571561000006118,Pre-infarction syndrome
494261017,Worsening angina
7844010,Preinfarction syndrome
72571000006115,Unstable angina
2571571000006113,Preinfarction angina
299741012,Preinfarction syndrome
7847015,Crescendo angina
498328016,Angina at rest
