SNOMEDCTCodes,Description
60700002,Sensorineural hearing loss (disorder)
860851000000105,Mild sensorineural hearing loss (disorder)
609125008,Acquired sensorineural hearing loss (disorder)
428470000,Autoimmune sensorineural hearing loss (disorder)
722054007,Ocular albinism with late-onset sensorineural deafness (disorder)
267677007,Ototoxicity - deafness (disorder)
275482009,Drug ototoxicity - deafness (disorder)
232332004,Postnatal acquired sensorineural hearing loss (disorder)
277424008,Postoperative profound sensorineural hearing loss (disorder)
49526009,Presbycusis (disorder)
129630009,Mechanical presbycusis (disorder)
129629004,Metabolic presbycusis (disorder)
1299152003,"Adult-onset progressive leukoencephalopathy, early-onset deafness (disorder)"
770414008,Alport syndrome (disorder)
717766000,Alport syndrome autosomal dominant (disorder)
717767009,Alport syndrome autosomal recessive (disorder)
717768004,Alport syndrome X-linked (disorder)
726106004,X-linked diffuse leiomyomatosis with Alport syndrome (disorder)
63702009,Alstrom syndrome (disorder)
428887009,Asymmetrical sensorineural hearing loss (disorder)
720519003,"Atherosclerosis, deafness, diabetes, epilepsy, nephropathy syndrome (disorder)"
788873009,Auditory synaptopathy (disorder)
722293005,"Autosomal dominant cerebellar ataxia, deafness and narcolepsy syndrome (disorder)"
1229999001,"Autosomal dominant myopia, midfacial retrusion, sensorineural hearing loss, rhizomelic dysplasia syndrome (disorder)"
733029008,Autosomal dominant spastic paraplegia type 29 (disorder)
1220595008,"Cataract, growth hormone deficiency, sensory neuropathy, sensorineural hearing loss, skeletal dysplasia syndrome (disorder)"
68467004,Central hearing loss (disorder)
427644005,Bilateral central hearing loss (disorder)
715666007,Charcot-Marie-Tooth disease type IE (disorder)
773610007,Chudley McCullough syndrome (disorder)
1173035001,Combined oxidative phosphorylation defect type 25 (disorder)
194426007,Combined perceptive hearing loss (disorder)
719102004,Congenital cataract with ataxia and deafness syndrome (disorder)
720749004,Congenital hereditary endothelial dystrophy and perceptive deafness syndrome (disorder)
722389002,Congenital hereditary facial paralysis with variable hearing loss syndrome (disorder)
1197059004,"Congenital ichthyosis, microcephalus, tetraplegia syndrome (disorder)"
700453005,Congenital sensorineural hearing loss (disorder)
711409002,"3-methylglutaconic aciduria type IV with sensorineural deafness, encephalopathy and Leigh-like syndrome (disorder)"
722285005,Albinism with deafness syndrome (disorder)
403805009,Albinism-deafness syndrome of Tietz (disorder)
700112007,Bartter syndrome type 4 (disorder)
717791000,Bartter syndrome type 4a (disorder)
10170007,"Black locks, oculocutaneous albinism, AND deafness of the sensorineural type (disorder)"
720567008,Bosley Salih Alorainy syndrome (disorder)
763136000,"Charcot-Marie-Tooth disease, deafness, intellectual disability syndrome (disorder)"
716007007,Cleft palate and cleft lip with deafness and sacral lipoma syndrome (disorder)
722378009,Congenital cataract with deafness and hypogonadism syndrome (disorder)
773648002,"Congenital cataract, hearing loss, severe developmental delay syndrome (disorder)"
773398005,"Congenital cataract, progressive muscular hypotonia, hearing loss, developmental delay syndrome (disorder)"
1234911006,Congenital cochleovestibular malformation (disorder)
737377004,Congenital mixed conductive and sensorineural hearing loss (disorder)
717761005,Choroideremia with deafness and obesity syndrome (disorder)
718574003,Cleft palate with coloboma of eye and deafness syndrome (disorder)
722019000,Oculootoradial syndrome (disorder)
702362004,Craniofacial deafness hand syndrome (disorder)
721087008,Deafness and intellectual disability Martin Probst type syndrome (disorder)
715527006,Deafness and oligodontia syndrome (disorder)
716238003,Deafness with epiphyseal dysplasia and short stature syndrome (disorder)
773735007,Deafness with onychodystrophy syndrome (disorder)
719800009,"Deafness, onychodystrophy, osteodystrophy, intellectual disability syndrome (disorder)"
1208614008,Autosomal dominant deafness with onychodystrophy syndrome (disorder)
720957007,Deafness with skeletal dysplasia and lip granuloma syndrome (disorder)
