MedCodeID,Description
2663661000006116,Epidermoid carcinoma - spindle cell
2663671000006111,Squamous cell carcinoma - spindle cell
2663631000006113,"Squamous cell carcinoma, spindle cell"
2663651000006118,"Squamous cell carcinoma, sarcomatoid"
316971000006119,"[M]Squamous cell carcinoma, spindle cell type"
2663641000006115,"Epidermoid carcinoma, spindle cell"
8458151000006118,Primary squamous cell carcinoma of right ear
2698611000006110,"Squamous cell carcinoma, microinvasive"
316951000006112,Microinvasive squamous cell carcinoma
4412141000006111,Squamous cell carcinoma with horn formation
4412151000006113,Basaloid squamous cell carcinoma
4412161000006110,"Squamous cell carcinoma, clear cell type"
4412401000006115,Papillary squamous cell carcinoma in situ
4412391000006117,"Papillary squamous cell carcinoma, non-invasive"
7969771000006116,Metastasis to lymph node from squamous cell carcinoma
2786361000006112,"Squamous cell carcinoma, keratinizing"
308121000006117,"[M]Epidermoid carcinoma, keratinising type"
2786371000006117,"Squamous cell carcinoma, large cell, keratinizing"
2786401000006119,"Squamous cell carcinoma, large cell, keratinising"
2786381000006119,"Epidermoid carcinoma, keratinizing"
2786451000006115,Keratinizing epidermoid carcinoma
2786441000006117,Keratinizing squamous cell carcinoma - large cell
2786391000006116,"Epidermoid carcinoma, keratinising"
2786431000006110,Keratinising epidermoid carcinoma
2786351000006110,"Squamous cell carcinoma, keratinising"
2786421000006112,Keratinising squamous cell carcinoma - large cell
1216064018,"[M]Squamous cell carcinoma, keratinising type NOS"
4756971000006115,Squamous cell carcinoma in situ
5028101000006118,Squamous cell carcinoma of eyelid
8011921000006117,Primary squamous cell carcinoma of upper limb
8076911000006114,Primary squamous cell carcinoma of vermilion border of lip
5347641000006111,Clear cell squamous cell carcinoma of skin
5347651000006113,SCC - Clear cell squamous cell carcinoma of skin
5347771000006113,Intraepidermal carcinoma of skin
140927016,Bowen's disease of skin
5347761000006118,SCC - Squamous cell carcinoma in situ of skin
5347731000006110,Squamous cell carcinoma in situ of skin
5347751000006115,IEC - Intraepidermal carcinoma of skin
5347781000006111,"Cancer in situ skin, squamous cell"
118574012,Erythroplasia
5352461000006113,CA - Squamous cell carcinoma of vulva
5352451000006111,SCC - Squamous cell carcinoma of vulva
5352431000006116,Squamous cell carcinoma of vulva
5354361000006113,Squamous cell carcinoma of conjunctiva
5354431000006111,Squamous cell carcinoma of cornea
5355621000006112,SCC - Squamous cell carcinoma of lip
5355611000006116,Squamous cell carcinoma of lip
5355851000006119,Anal squamous cell carcinoma
5355841000006116,SCC - Squamous cell carcinoma of anal margin
5355831000006114,Carcinoma of anal margin
5355821000006111,Squamous cell carcinoma of anal margin
5591551000006113,Squamous cell carcinoma of scrotum
5592921000006117,SCC - Squamous cell carcinoma of gum
5592911000006113,Squamous cell carcinoma of gum
5592931000006119,Squamous cell carcinoma of gingiva
5699691000006110,Squamous cell carcinoma of skin of upper lip
5699701000006110,Squamous cell carcinoma of skin of lower lip
5699711000006113,Squamous cell carcinoma of skin of cheek
2964691000006114,Squamous cell carcinoma
2964701000006114,Squamous carcinoma
2964751000006113,"Squamous cell carcinoma, no International Classification of Diseases for Oncology subtype"
308111000006113,Epidermoid carcinoma
2964741000006111,"Squamous cell carcinoma, no ICD-O subtype"
2964711000006112,Squamous cell epithelioma
2964731000006118,SCC - Squamous cell carcinoma
5887531000006112,Disseminated squamous cell carcinoma
5969251000006115,Squamous cell carcinoma of mouth
3075111000006119,"Squamous cell carcinoma, small cell, nonkeratinizing"
3075171000006111,Non-keratinizing epidermoid carcinoma - small cell
3075101000006117,"Squamous cell carcinoma, small cell, nonkeratinising"
3075131000006113,"Epidermoid carcinoma, small cell, nonkeratinising"
3075161000006116,Non-keratinizing squamous cell carcinoma - small cell
3075141000006115,Non-keratinising epidermoid carcinoma - small cell
316961000006114,"[M]Squamous cell carcinoma, small cell, non-keratinising"
3075151000006118,Non-keratinising squamous cell carcinoma - small cell
3075121000006110,"Epidermoid carcinoma, small cell, nonkeratinizing"
3101101000006116,Mixed basal-squamous cell carcinoma
3101111000006118,Mixed basal - squamous cell carcinoma
305901000006119,Basosquamous carcinoma
3101121000006114,Basisquamous cell carcinoma
315011000006119,Papillary squamous cell carcinoma
3128681000006119,Papillary epidermoid carcinoma
314891000006116,[M]Papillary epidermoid carcinoma
6623731000006114,Squamous cell carcinoma in post-traumatic skin lesion
6625121000006111,"Squamous cell carcinoma, nonkeratinising, differentiated"
6625131000006114,"Squamous cell carcinoma, nonkeratinizing, differentiated"
6626911000006111,"Squamous cell carcinoma, nonkeratinizing, mixed differentiated and undifferentiated"
6626901000006113,"Squamous cell carcinoma, nonkeratinising, mixed differentiated and undifferentiated"
6627551000006119,Carcinosarcomatous squamous cell carcinoma
6627541000006116,Metaplastic squamous cell carcinoma
6634081000006112,Intraepithelial squamous cell carcinoma
316831000006110,[M]Spinous cell carcinoma
6635791000006111,Squamous cell carcinoma - category
556511000000119,[M]Squamous cell carcinoma of skin NOS
291347011,Squamous cell carcinoma - category
6670331000006115,Squamous cell carcinoma
6670341000006113,Squamous cell carcinoma of anogenital area
6670351000006110,Squamous cell carcinoma of nail apparatus
6681531000006113,Squamous cell carcinoma of penis
6681541000006115,Penile squamous cell carcinoma
6681551000006118,"Cancer of the penis, squamous cell"
6685671000006113,PUVA therapy-associated squamous cell carcinoma
6685681000006111,Psoralen and long-wave ultraviolet radiation (PUVA) therapy-associated squamous cell carcinoma
6685691000006114,Psoralen and long-wave ultraviolet radiation therapy-associated squamous cell carcinoma
6689161000006114,Squamous cell carcinoma of vulva due to lichen sclerosus
6689181000006116,"Cancer of the scalp, squamous cell"
6689171000006119,Squamous cell carcinoma of scalp
6689201000006115,Squamous cell cancer of skin of face
6689191000006118,Squamous cell carcinoma of skin of face
6689221000006113,"Cancer of the forehead, squamous cell"
6689211000006117,Squamous cell carcinoma of forehead
6689231000006111,Squamous cell carcinoma of skin of ear
6689241000006118,Squamous cell cancer of skin of ear
6689251000006116,Squamous cell carcinoma of foot
6689261000006119,Squamous cell carcinoma of hand
6689271000006114,Squamous cell carcinoma of upper extremity
6689281000006112,Squamous cell carcinoma of skin of lower extremity
6689291000006110,Squamous cell cancer of skin of lower limb
6689301000006111,Squamous cell carcinoma of skin of trunk
6689311000006114,Spindle cell squamous cell carcinoma
6689321000006118,Pseudosarcoma of the skin
6689331000006115,Acantholytic squamous cell carcinoma
6689361000006112,Signet ring squamous cell carcinoma
6689391000006116,Multiple squamous cell carcinomata
6920241000006118,Squamous cell carcinoma of mucous membrane of lower lip
6934201000006113,Squamous cell carcinoma of mucous membrane of upper lip
6988641000006113,"Cancer of the bridge of nose, squamous cell"
6988631000006115,Squamous cell carcinoma of bridge of nose
6992091000006112,Squamous cell carcinoma of chin
6992591000006118,"Cancer of the back, squamous cell"
6992581000006116,Squamous cell carcinoma of back
6994031000006119,Squamous cell carcinoma of ala nasi
7004841000006110,Squamous cell carcinoma of skin of neck
7004851000006112,"Cancer of skin of neck, squamous cell"
7008751000006112,Squamous cell carcinoma of external auditory canal
7012221000006114,Squamous cell carcinoma of auricle of ear
7012231000006112,Squamous cell carcinoma of pinna
7012241000006119,Squamous cell carcinoma of auricle
7016121000006117,"Cancer of tip of nose, squamous cell"
7016111000006113,Squamous cell carcinoma of tip of nose
7022951000006118,Squamous cell carcinoma of nasolabial fold
7022961000006116,"Cancer of nasolabial fold, squamous cell"
7039431000006114,"Cancer of temple, squamous cell"
7039421000006111,Squamous cell carcinoma of temple
7042111000006118,Squamous cell carcinomatosis
7097221000006113,History of squamous cell carcinoma of skin
7238711000006110,Primary squamous cell carcinoma of naris
7350801000006110,Squamous cell carcinoma arising in chronic ulcer
7350791000006114,Marjolin's ulcer
7354511000006115,Grade III squamous intraepithelial neoplasia with microinvasive squamous cell carcinoma
7354521000006111,CIN III with early stromal invasion
7362061000006114,Squamous cell carcinoma of nose
7362071000006119,Squamous cell carcinoma of shoulder
7374731000006118,Undifferentiated nonkeratinizing squamous cell carcinoma
7378671000006119,Excision of squamous cell carcinoma
3234101000006114,Non-keratinising squamous cell carcinoma - large cell
3234091000006115,Non-keratinising epidermoid carcinoma - large cell
3234131000006118,Non-keratinizing epidermoid carcinoma - large cell
3234021000006117,"Squamous cell carcinoma, large cell, nonkeratinising"
3234121000006116,Non-keratinizing squamous cell carcinoma
3234111000006112,Non-keratinizing squamous cell carcinoma - large cell
3234051000006114,"Squamous cell carcinoma, nonkeratinizing"
3234041000006112,"Epidermoid carcinoma, large cell, nonkeratinizing"
3234061000006111,"Epidermoid carcinoma, large cell, nonkeratinising"
3234031000006119,"Squamous cell carcinoma, large cell, nonkeratinizing"
316931000006117,"[M]Squamous cell carcinoma, large cell, non-keratinising"
3234081000006118,Non-keratinising squamous cell carcinoma
3234071000006116,"Squamous cell carcinoma, nonkeratinising"
2590251000006117,Squamous cell carcinoma in situ with questionable stromal invasion
316891000006114,"[M]Squamous cell ca-in-situ, questionable stromal invasion"
2590261000006115,Epidermoid carcinoma in situ with questionable stromal invasion
1231967018,[M]Squamous cell carcinoma in situ NOS
308101000006110,[M]Epidermoid carcinoma in situ
3466891000006114,"Squamous cell carcinoma in situ, no International Classification of Diseases for Oncology subtype"
310541000006117,Intraepithelial squamous cell carcinoma
310491000006110,Intraepidermal carcinoma
3466881000006111,"Squamous cell carcinoma in situ, no ICD-O subtype"
3466871000006113,IEC - Intraepidermal carcinoma
3466841000006117,Epidermoid carcinoma in situ
3466821000006112,Squamous cell carcinoma in situ
291348018,"Squamous cell carcinoma, metastatic"
3544201000006113,Metastatic squamous cell carcinoma
3544191000006110,"Squamous cell carcinoma, metastatic"
316761000006111,Spindle cell carcinoma
3568251000006114,Polypoid squamous cell carcinoma
8021891000006117,History of squamous cell carcinoma
7750251000006114,Squamous cell carcinoma of head and neck
7781001000006119,Recurrent SCC (squamous cell carcinoma)
7780991000006115,Recurrent squamous cell carcinoma
7820111000006118,Primary squamous cell carcinoma of overlapping lesion of male genital organ
7827491000006116,Primary squamous cell carcinoma of ear
7834991000006116,Primary squamous cell carcinoma of lacrimal apparatus
7842091000006111,Primary squamous cell carcinoma of anus
7956941000006111,Primary squamous cell carcinoma of lip
7961781000006117,Pseudovascular squamous cell carcinoma
12057641000006110,Intraepithelial squamous cell carcinoma of anogenital region
3882461000006112,Bowen disease
291356015,Bowen's disease
3882431000006115,"Intraepidermal squamous cell carcinoma, Bowen's type"
3882451000006110,SCC - Intraepidermal squamous cell carcinoma - Bowen's type
3882441000006113,BD - Bowen's disease
3897081000006111,Adenoid squamous cell carcinoma
3897101000006115,"Squamous cell carcinoma, acantholytic"
304711000006115,[M]Adenoid squamous cell carcinoma
3897091000006114,Pseudoglandular squamous cell carcinoma
3897111000006117,Acantholytic squamous cell carcinoma
3961581000006117,Verrucous epidermoid carcinoma
291344016,Verrucous carcinoma
3961601000006110,Condylomatous carcinoma
3961611000006113,SCC - Verrucous squamous cell carcinoma
318051000006112,[M]Verrucous epidermoid carcinoma
318081000006116,[M]Verrucous squamous cell carcinoma
3961571000006115,Verrucous squamous cell carcinoma
3961591000006119,Warty carcinoma
8027731000006115,Primary squamous cell carcinoma of chest wall
556501000000116,Squamous cell carcinoma of skin NOS
379223011,Squamous cell carcinoma of skin
