SNOMEDCTCodes,Description
402815007,Squamous cell carcinoma (disorder)
28899001,"Squamous cell carcinoma, no International Classification of Diseases for Oncology subtype (morphologic abnormality)"
255084004,Squamous cell carcinoma of anal margin (disorder)
425303004,Squamous cell carcinomatosis (disorder)
403468003,Squamous cell carcinoma of penis (disorder)
276953005,Squamous cell carcinoma of gum (disorder)
255071008,Squamous cell carcinoma of lip (disorder)
422599000,Squamous cell carcinoma of back (disorder)
403896003,Squamous cell carcinoma of hand (disorder)
403895004,Squamous cell carcinoma of foot (disorder)
422572002,Squamous cell carcinoma of chin (disorder)
448930008,Squamous cell carcinoma of nose (disorder)
59529006,"Squamous cell carcinoma in situ, no International Classification of Diseases for Oncology subtype (morphologic abnormality)"
85956000,Adenoid squamous cell carcinoma (morphologic abnormality)
189565007,Squamous cell carcinoma in situ (disorder)
307502000,Squamous cell carcinoma of mouth (disorder)
65692009,Spindle cell carcinoma (morphologic abnormality)
128634009,Basaloid squamous cell carcinoma (morphologic abnormality)
423700001,Squamous cell carcinoma of auricle of ear (disorder)
403891008,Squamous cell carcinoma of scalp (disorder)
254895003,Squamous cell carcinoma of vulva (disorder)
255008003,Squamous cell carcinoma of cornea (disorder)
89906000,Verrucous carcinoma (morphologic abnormality)
719052006,Recurrent squamous cell carcinoma (disorder)
425148008,Squamous cell carcinoma of temple (disorder)
39056008,Papillary squamous cell carcinoma (morphologic abnormality)
231831002,Squamous cell carcinoma of eyelid (disorder)
69551000119109,History of squamous cell carcinoma (situation)
64204000,"Squamous cell carcinoma, metastatic (morphologic abnormality)"
276860003,Squamous cell carcinoma of scrotum (disorder)
403905005,Multiple squamous cell carcinomata (disorder)
403903003,Signet ring squamous cell carcinoma (disorder) |
403893006,Squamous cell carcinoma of forehead (disorder)
399739006,Metaplastic squamous cell carcinoma (morphologic abnormality)
448931007,Squamous cell carcinoma of shoulder (disorder)
450434000,Excision of squamous cell carcinoma (procedure)
37304002,Basosquamous carcinoma (morphologic abnormality)
422676009,Squamous cell carcinoma of ala nasi (disorder)
403901001,Acantholytic squamous cell carcinoma (disorder)
10288008,"Squamous cell carcinoma, spindle cell (morphologic abnormality)"
300987004,Disseminated squamous cell carcinoma (morphologic abnormality)
403900000,Spindle cell squamous cell carcinoma (disorder)
18048008,"Squamous cell carcinoma, keratinizing (morphologic abnormality)"
12478003,"Squamous cell carcinoma, microinvasive (morphologic abnormality)"
733344004,Primary squamous cell carcinoma of lip (disorder
403894000,Squamous cell carcinoma of skin of ear (disorder)
722112006,Primary squamous cell carcinoma of ear (disorder)
733897002,Pseudovascular squamous cell carcinoma (morphologic abnormality)
255003007,Squamous cell carcinoma of conjunctiva (disorder)
423896007,Squamous cell carcinoma of tip of nose (disorder)
423284006,Squamous cell carcinoma of skin of neck (disorder)
400066006,Intraepithelial squamous cell carcinoma (disorder)
254656002,Squamous cell carcinoma in situ of skin (disorder)
723265000,Primary squamous cell carcinoma of anus (disorder)
403892001,Squamous cell carcinoma of skin of face (disorder)
716659002,Squamous cell carcinoma of head and neck (disorder)
440527006,Primary squamous cell carcinoma of naris (disorder)
128635005,"Squamous cell carcinoma, clear cell type (morphologic abnormality)"
45490001,"Squamous cell carcinoma, large cell, nonkeratinizing (morphologic abnormality)"
403899005,Squamous cell carcinoma of skin of trunk (disorder)
402817004,Squamous cell carcinoma of nail apparatus (disorder)
422378004,Squamous cell carcinoma of bridge of nose (disorder)
128647004,"Papillary squamous cell carcinoma, non-invasive (morphologic abnormality)"
429024007,History of squamous cell carcinoma of skin (situation)
254652000,Clear cell squamous cell carcinoma of skin (disorder)
424260006,Squamous cell carcinoma of nasolabial fold (disorder)
403897007,Squamous cell carcinoma of upper extremity (disorder)
