MedCodeID,Description
8032301000006114,Gastric ulcer caused by Helicobacter pylori
8032291000006113,Gastric ulcer due to Helicobacter pylori
2665261000006118,Acute gastrojejunal ulcer without haemorrhage AND without perforation but with obstruction
2665271000006113,Acute gastrojejunal ulcer without hemorrhage AND without perforation but with obstruction
2670071000006119,Esophagogastric ulcer
2670061000006114,Oesophagogastric ulcer
8465561000006113,Erosive gastritis
2673301000006117,Chronic gastrojejunal ulcer with perforation AND with obstruction
4170161000006116,Drug-induced peptic ulcer
4170171000006111,Acute ulcerative gastroenteritis complicating pneumonia
4194441000006111,Acute gastric erosion associated with drug ingestion
4194481000006117,Acute peptic ulcer with hemorrhage and perforation
885961000006119,PU - acute + h'ge + perf.
361430016,Acute peptic ulcer with haemorrhage and perforation
2688231000006117,Gastrojejunal ulcer with perforation but without obstruction
2695521000006113,Acute peptic ulcer with hemorrhage
885941000006118,PU - acute + haemorrhage
470365013,Acute peptic ulcer with haemorrhage
2696661000006114,"Duodenal ulcer with haemorrhage, with perforation AND with obstruction"
2696671000006119,"Duodenal ulcer with hemorrhage, with perforation AND with obstruction"
2697111000006117,Chronic peptic ulcer without haemorrhage AND without perforation but with obstruction
2697121000006113,Chronic peptic ulcer without hemorrhage AND without perforation but with obstruction
2700851000006116,Peptic ulcer with perforation but without obstruction
302514016,Chronic duodenal ulcer without mention of complication
302527017,Chronic duodenal ulcer NOS
990731000006114,DU - chronic NOS
302526014,Chronic duodenal ulcer unspecified
206556016,Chronic duodenal ulcer
302564011,Chronic peptic ulcer NOS
206557013,Chronic peptic ulcer
302563017,Chronic peptic ulcer unspecified
302556017,Chronic peptic ulcer without mention of complication
302595016,Chronic gastrojejunal ulcer without mention of complication
206558015,Chronic gastrojejunal ulcer
302603010,Chronic gastrojejunal ulcer NOS
302602017,Chronic gastrojejunal ulcer unspecified
885851000006113,DU - acute + haemorrhage
474430017,Acute duodenal ulcer with haemorrhage
2704011000006118,Acute duodenal ulcer with hemorrhage
8040651000006116,Gastric ulcer caused by non-steroidal anti-inflammatory drug in therapeutic use
302575010,Unspecified peptic ulcer NOS
302576011,Peptic ulcer NOS
302565012,Unspecified peptic ulcer
2709531000006117,PU - Peptic ulcer
302566013,Unspecified peptic ulcer without mention of complication
302568014,Unspecified peptic ulcer with haemorrhage
2709521000006115,PUD - Peptic ulcer disease
885931000006111,Peptic ulcer NOS = PU
121891000006117,Stress ulcer NOS
2709511000006111,Peptic ulceration
2709501000006113,Peptic ulcer disease
302569018,Unspecified peptic ulcer with perforation
81501000006111,Unspec peptic ulcer; unspec haemorrhage and/or perforation
396346019,Peptic ulcer
2709491000006117,Gastroduodenal ulcer
302571018,Unspecified peptic ulcer with haemorrhage and perforation
2739541000006116,Duodenal ulcer with haemorrhage AND with perforation but without obstruction
2739551000006119,Duodenal ulcer with hemorrhage AND with perforation but without obstruction
2523571000006111,"Chronic gastric ulcer without haemorrhage, without perforation AND without obstruction"
2523581000006114,"Chronic gastric ulcer without hemorrhage, without perforation AND without obstruction"
2752311000006118,Gastric ulcer with hemorrhage
302487018,Gastric ulcer with haemorrhage
2752321000006114,Bleeding gastric ulcer
9882211000006110,History of esophageal ulcer
9882201000006112,History of oesophageal ulcer
9882231000006116,History of pyloric channel ulcer
76511000006111,Unspecified gastrojejunal ulcer without mention complication
302615014,Gastrojejunal ulcer NOS
81321000006111,Unspec gastrojejunal ulcer with haemorrhage and perforation
302604016,Unspecified gastrojejunal ulcer
302606019,Unspecified gastrojejunal ulcer with haemorrhage
81331000006114,Unspec gastrojejunal ulcer; unspec haemorrhage/perforation
302608018,Unspecified gastrojejunal ulcer with perforation
2755641000006118,GJU - Gastrojejunal ulcer
221011000000113,Gastrojejunal ulcer
477650018,Anastomotic ulcer
302614013,Unspecified gastrojejunal ulcer NOS
27285014,Stomal ulcer
2761831000006116,Familial duodenal ulcer associated with rapid gastric emptying
2764911000006118,Gastric ulcer with haemorrhage but without obstruction
2764921000006114,Gastric ulcer with hemorrhage but without obstruction
2770961000006119,Acute gastric ulcer with hemorrhage AND with perforation but without obstruction
2770951000006116,Acute gastric ulcer with haemorrhage AND with perforation but without obstruction
863201000006111,Perf. peptic ulcer closure
269310018,Closure of perforated gastric ulcer
269377012,Operation on duodenal ulcer NOS
269371013,Operations on duodenal ulcer
269376015,Duodenal ulcer operation
269374017,Closure of perforated duodenal ulcer
2779161000006112,"Gastric ulcer with hemorrhage, with perforation AND with obstruction"
2779151000006110,"Gastric ulcer with haemorrhage, with perforation AND with obstruction"
2788691000006113,Duodenal ulcer without hemorrhage AND without perforation but with obstruction
2788681000006110,Duodenal ulcer without haemorrhage AND without perforation but with obstruction
2791901000006115,Duodenal ulcer with haemorrhage AND obstruction
2791911000006117,Duodenal ulcer with hemorrhage AND obstruction
2796201000006119,Acute gastric mucosal erosion
2796211000006116,Acute erosion of stomach
302384014,Oesophageal ulcer due to aspirin
4784251000006117,Oesophageal ulcer caused by aspirin
4784261000006115,Esophageal ulcer caused by aspirin
4784241000006119,Esophageal ulcer due to aspirin
302470015,Acute gastric ulcer with obstruction
302481017,Chronic gastric ulcer with obstruction
302502012,Acute duodenal ulcer
990721000006111,DU - acute NOS
302504013,Acute duodenal ulcer without mention of complication
4784381000006115,ADU - Acute duodenal ulcer
302512017,Acute duodenal ulcer unspecified
302513010,Acute duodenal ulcer NOS
302511012,Acute duodenal ulcer with obstruction
302525013,Chronic duodenal ulcer with obstruction
302530012,Recurrent duodenal ulcer
302555018,Acute peptic ulcer NOS
302547013,Acute peptic ulcer without mention of complication
302554019,Acute peptic ulcer unspecified
302546016,Acute peptic ulcer
302553013,Acute peptic ulcer with obstruction
302562010,Chronic peptic ulcer with obstruction
302586012,Acute gastrojejunal ulcer without mention of complication
302594017,Acute gastrojejunal ulcer NOS
302585011,Acute gastrojejunal ulcer
302593011,Acute gastrojejunal ulcer unspecified
302592018,Acute gastrojejunal ulcer with obstruction
302601012,Chronic gastrojejunal ulcer with obstruction
302675019,Healed gastric ulcer leaving a scar
33419017,Acute gastric ulcer with perforation
885781000006110,GU - acute + perforation
2531561000006115,Gastric ulcer with haemorrhage AND perforation but without obstruction
2531571000006110,Gastric ulcer with hemorrhage AND perforation but without obstruction
2846221000006119,Gastrojejunal ulcer with perforation AND obstruction
8068011000006119,Gastric hemorrhage due to idiopathic erosive gastritis
8068031000006113,Gastric haemorrhage co-occurrent with and due to idiopathic erosive gastritis
8068021000006110,Gastric hemorrhage co-occurrent with and due to idiopathic erosive gastritis
8068001000006117,Gastric haemorrhage due to idiopathic erosive gastritis
2852941000006118,Acute peptic ulcer with hemorrhage but without obstruction
2852931000006111,Acute peptic ulcer with haemorrhage but without obstruction
2858711000006118,Acute duodenal ulcer with perforation but without obstruction
37964010,Prepyloric ulcer
2860511000006118,Pyloric channel ulcer
2860501000006116,Prepyloric gastric ulcer
362951000000115,Oversew of blood vessel of duodenal ulcer
5077461000006113,Oversewing perforated gastric ulcer
5082871000006114,Eosinophilic ulcer of esophagus
5082861000006119,Eosinophilic ulcer of oesophagus
5082891000006110,Infective ulcer of esophagus
5082881000006112,Infective ulcer of oesophagus
5082911000006112,Bacterial ulcer of esophagus
5082901000006114,Bacterial ulcer of oesophagus
5082931000006118,Viral ulcer of esophagus
5082921000006116,Viral ulcer of oesophagus
5082951000006113,Protozoal ulcer of esophagus
5082941000006111,Protozoal ulcer of oesophagus
5082971000006115,Radiation ulcer of esophagus
5082961000006110,Radiation ulcer of oesophagus
5083011000006115,Cushing's ulcer of oesophagus
5082991000006119,Stress ulceration of esophagus
5082981000006117,Stress ulceration of oesophagus
5083001000006118,Cushing's ulcer of esophagus
5083771000006114,Acute drug-induced ulcer of stomach
5083791000006110,Chronic drug-induced ulcer of stomach
5083801000006111,Gastric erosion
5083811000006114,Multiple gastric erosions
353273019,Gastric erosions
5084311000006115,Stress ulcer of duodenum
5084321000006111,Cushing's ulcer of duodenum
5084331000006114,Cushing ulcer of duodenum
5084351000006119,Curling ulcer of duodenum
5084341000006116,Curling's ulcer of duodenum
5084471000006116,Healed gastric ulcer
11823411000006117,Acute upper gastrointestinal erosion due to raised intracranial pressure
2877431000006119,Cushing's ulcer of stomach
2877421000006117,Acute gastric erosion associated with central nervous system trauma
2877411000006113,Cushing's ulcers
11823401000006115,Cushing ulcer
2877441000006112,Cushing ulcers
2878181000006114,"Acute duodenal ulcer without hemorrhage, without perforation AND without obstruction"
2878171000006111,"Acute duodenal ulcer without haemorrhage, without perforation AND without obstruction"
2879911000006114,Duodenal ulcer with haemorrhage AND perforation
2879921000006118,Duodenal ulcer with hemorrhage AND perforation
2882871000006112,"Chronic gastrojejunal ulcer with haemorrhage, with perforation AND with obstruction"
2882881000006110,"Chronic gastrojejunal ulcer with hemorrhage, with perforation AND with obstruction"
5222601000006119,Gastro-esophageal reflux disease with ulceration
5222611000006116,Gastroesophageal reflux disease with ulceration
5222591000006110,Gastro-oesophageal reflux disease with ulceration
1562921000006116,Non-steroidal anti-inflammatory drug induced gastric ulcer
