SNOMEDCTCodes,Description
626511000001106,Cetirizine 10mg tablets (Actavis UK Ltd)
4690411000001109,Cetirizine 10mg tablets (Actavis UK Ltd) 7 tablet
1883711000001109,Cetirizine 10mg tablets (Actavis UK Ltd) 30 tablet 3 x 10 tablets
24421011000001100,"Cetirizine 10mg tablets (Bell,Sons & Co (Druggists) Ltd)"
24421111000001104,"Cetirizine 10mg tablets (Bell,Sons & Co (Druggists) Ltd) 14 tablet"
32652911000001102,Cetirizine 10mg tablets (Crescent Pharma Ltd)
32653011000001105,Cetirizine 10mg tablets (Crescent Pharma Ltd) 30 tablet 2 x 15 tablets
320911000001106,Cetirizine 10mg tablets (Kent Pharma (UK) Ltd)
1907911000001106,Cetirizine 10mg tablets (Kent Pharma (UK) Ltd) 7 tablet
1893911000001105,Cetirizine 10mg tablets (Kent Pharma (UK) Ltd) 30 tablet 3 x 10 tablets
15473111000001106,Levocetirizine 5mg tablets (Alliance Healthcare (Distribution) Ltd)
15473211000001100,Levocetirizine 5mg tablets (Alliance Healthcare (Distribution) Ltd) 30 tablet 3 x 10 tablets
36588511000001108,Levocetirizine 5mg tablets (Bristol Laboratories Ltd)
36588711000001103,Levocetirizine 5mg tablets (Bristol Laboratories Ltd) 60 tablet 6 x 10 tablets
17217511000001103,Levocetirizine 5mg tablets (Consilient Health Ltd)
17217611000001104,Levocetirizine 5mg tablets (Consilient Health Ltd) 30 tablet 3 x 10 tablets
14959311000001101,Levocetirizine 5mg tablets (Teva UK Ltd)
14959411000001108,Levocetirizine 5mg tablets (Teva UK Ltd) 30 tablet 3 x 10 tablets
10450611000001100,Cetirizine 10mg tablets (Arrow Generics Ltd)
10450711000001109,Cetirizine 10mg tablets (Arrow Generics Ltd) 30 tablet
334511000001106,Cetirizine 10mg tablets (A A H Pharmaceuticals Ltd)
1883311000001105,Cetirizine 10mg tablets (A A H Pharmaceuticals Ltd) 7 tablet
1883211000001102,Cetirizine 10mg tablets (A A H Pharmaceuticals Ltd) 30 tablet 3 x 10 tablets
102111000001108,Cetirizine 10mg tablets (C P Pharmaceuticals Ltd)
1884911000001108,Cetirizine 10mg tablets (C P Pharmaceuticals Ltd) 30 tablet 3 x 10 tablets
19712911000001108,Cetirizine 10mg tablets (DE Pharmaceuticals)
19713111000001104,Cetirizine 10mg tablets (DE Pharmaceuticals) 7 tablet
19713011000001100,Cetirizine 10mg tablets (DE Pharmaceuticals) 30 tablet
11588011000001100,Cetirizine 10mg tablets (Dexcel-Pharma Ltd)
11588111000001104,Cetirizine 10mg tablets (Dexcel-Pharma Ltd) 30 tablet 3 x 10 tablets
4379711000001106,Cetirizine 10mg tablets (IVAX Pharmaceuticals UK Ltd)
4379811000001103,Cetirizine 10mg tablets (IVAX Pharmaceuticals UK Ltd) 30 tablet 3 x 10 tablets
717211000001106,Cetirizine 10mg tablets (Ranbaxy (UK) Ltd)
1894811000001102,Cetirizine 10mg tablets (Ranbaxy (UK) Ltd) 30 tablet 3 x 10 tablets
21832411000001100,Cetirizine 10mg tablets (Waymade Healthcare Plc)
21832511000001101,Cetirizine 10mg tablets (Waymade Healthcare Plc) 30 tablet
533411000001107,Cetirizine 10mg tablets (Alliance Healthcare (Distribution) Ltd)
1897711000001103,Cetirizine 10mg tablets (Alliance Healthcare (Distribution) Ltd) 7 tablet
1897611000001107,Cetirizine 10mg tablets (Alliance Healthcare (Distribution) Ltd) 30 tablet 3 x 10 tablets
15988411000001103,Cetirizine 10mg tablets (Bristol Laboratories Ltd)
15988511000001104,Cetirizine 10mg tablets (Bristol Laboratories Ltd) 7 tablet
15988611000001100,Cetirizine 10mg tablets (Bristol Laboratories Ltd) 30 tablet 3 x 10 tablets
15150911000001102,Levocetirizine 5mg tablets (A A H Pharmaceuticals Ltd)
15151011000001105,Levocetirizine 5mg tablets (A A H Pharmaceuticals Ltd) 30 tablet 3 x 10 tablets
21288711000001108,Levocetirizine 5mg tablets (Actavis UK Ltd)
21288811000001100,Levocetirizine 5mg tablets (Actavis UK Ltd) 30 tablet 3 x 10 tablets
33041011000001107,Levocetirizine 5mg tablets (Genesis Pharmaceuticals Ltd)
33041111000001108,Levocetirizine 5mg tablets (Genesis Pharmaceuticals Ltd) 30 tablet 3 x 10 tablets
11011911000001106,Cetirizine 10mg tablets (Dr Reddy's Laboratories (UK) Ltd)
11012211000001109,Cetirizine 10mg tablets (Dr Reddy's Laboratories (UK) Ltd) 7 tablet
11012011000001104,Cetirizine 10mg tablets (Dr Reddy's Laboratories (UK) Ltd) 30 tablet
41139611000001101,Cetirizine 10mg tablets (Milpharm Ltd)
41139711000001105,Cetirizine 10mg tablets (Milpharm Ltd) 30 tablet 3 x 10 tablets
41494311000001102,Levocetirizine 5mg tablets (Glenmark Pharmaceuticals Europe Ltd)
41494411000001109,Levocetirizine 5mg tablets (Glenmark Pharmaceuticals Europe Ltd) 30 tablet
15157811000001106,Cetirizine 10mg tablets (Wockhardt UK Ltd)
15157911000001101,Cetirizine 10mg tablets (Wockhardt UK Ltd) 30 tablet
33593211000001106,Levocetirizine 5mg tablets (Viatris UK Healthcare Ltd)
33593411000001105,Levocetirizine 5mg tablets (Viatris UK Healthcare Ltd) 30 tablet
4117511000001105,Cetirizine 1mg/ml oral solution sugar free (Teva UK Ltd)
4117611000001109,Cetirizine 1mg/ml oral solution sugar free (Teva UK Ltd) 200 ml
42219711000001100,Levocetirizine 5mg tablets (Brown & Burk UK Ltd)
