MedCodeID,Description
17818010,Herpetic infection of penis
8032481000006114,Genital herpes simplex in mother complicating pregnancy
8032491000006112,Genital herpes simplex in pregnancy
9324821000006116,Genital herpes in childbirth
9324811000006112,Genital herpes simplex in mother complicating childbirth
8466051000006110,Herpes simplex hepatitis
9357541000006115,Recurrent herpes simplex infection of buttock
9363071000006119,Herpes simplex infection of buttock
822181000006114,Herpes simplex- otitis externa
365556016,Infective otitis externa due to herpes simplex
179027016,Herpes simplex otitis externa
4429291000006111,Herpetic cervicitis
23218017,Herpes simplex iridocyclitis
2717421000006112,Disseminated herpes simplex
222861000000113,Cold sore (herpetic)
2521861000006115,Cold sores
2521881000006113,Herpes simplex labialis
2521871000006110,Fever blister
879171000006119,Herpes simplex - other
358971000006114,[X] Herpes labialis
3570019,Herpes labialis
2521891000006111,Cold sore
821961000006114,Herpes labialis
9871661000006113,Interstitial keratitis of left eye caused by herpes simplex virus
3514088014,History of herpes simplex keratitis
3514093012,History of herpes simplex of eye
28067012,Visceral herpes simplex
286733013,Herpesviral infection of perianal skin and rectum
288088014,"[X]Anogenital herpes viral infection, unspecified"
286734019,Anogenital herpesviral infection
4742331000006115,Anogenital herpes simplex virus infection
4742321000006118,HSV - Anogenital herpes simplex virus infection
4742351000006110,Herpes simplex ophthalmicus
822081000006113,Herpes simplex ophthalmicus
286746015,Ophthalmic herpes simplex
406259010,Unspecified ophthalmic herpes
286752019,Ophthalmic herpes simplex NOS
4742381000006119,Herpesviral blepharitis
286749010,Herpes simplex eyelid dermatitis
4742371000006117,Herpes simplex dermatitis of eyelid
2826721000006111,Herpes simplex iritis
5035771000006115,Acute herpes simplex pharyngitis
5035781000006117,Acute pharyngeal cold sores
1223061016,Meningitis due to herpes simplex virus
822051000006117,Herpes simplex meningitis
39094012,Herpes simplex meningitis
350073012,Herpes simplex pneumonia
5074491000006113,Oral herpes simplex infection
5074501000006117,Primary oral herpes simplex infection
5074511000006119,Primary oral herpes simplex
5074521000006110,Recurrent oral herpes simplex infection
5074541000006115,Intraoral herpes simplex infection
5074531000006113,Oral mucosal herpes
5148251000006116,Cutaneous herpes simplex infection
360213013,Scrum pox
5148231000006111,Herpes simplex infection of skin
5148261000006119,Chronic mucocutaneous herpes simplex infection
5148291000006110,Herpes simplex esophagitis
5148281000006112,Herpes simplex oesophagitis
5148301000006111,Esophageal herpes simplex infection
5148271000006114,Oesophageal herpes simplex infection
5148321000006118,Primary anogenital herpetic ulcer
5148311000006114,Primary anogenital herpes
12221511000006110,Recurrent anogenital herpes simplex infection
5148331000006115,Recurrent anogenital herpes
5148341000006113,Recurrent anogenital herpetic ulcer
5148351000006110,Chronic herpes simplex
45851012,Herpetic vulvovaginitis
5608321000006112,Herpetic vesicle in vagina
5626871000006110,Kaposi varicelliform eruption caused by herpes simplex virus
5626861000006115,Kaposi varicelliform eruption due to herpes simplex virus
5626881000006113,Kaposi's varicelliform eruption caused by herpes simplex virus
5626851000006117,Kaposi's varicelliform eruption due to herpes simplex virus
50111015,Herpes simplex dendritic keratitis
2982041000006118,HSV dendritic keratitis
6056611000006110,Necrotising herpetic retinopathy
6056621000006119,Necrotizing herpetic retinopathy
56485016,Genital herpes simplex
3044561000006113,Herpes genitalis
406258019,Genital herpes unspecified
286737014,Genital herpes simplex NOS
3101441000006112,Recurrent herpes simplex
6386381000006116,Cellular changes consistent with Herpes simplex
6589081000006113,Herpes simplex stromal keratitis
6589101000006117,Herpes simplex necrotizing stromal keratitis
6589091000006111,Herpes simplex necrotising stromal keratitis
6589121000006110,HSV keratouveitis
6589111000006119,Herpes simplex keratouveitis
6660191000006112,Disseminated cutaneous herpes simplex infection
6671281000006116,Primary herpes simplex keratoconjunctivitis
6671291000006118,Primary herpes simplex infection of eye
6671301000006117,Primary herpes simplex infection of lips
6671311000006119,Primary herpes labialis
6671321000006110,Primary perianal herpes simplex infection
6671331000006113,Primary herpes simplex infection of genitalia
6671341000006115,Primary herpes genitalis
6671351000006118,Primary herpes simplex infection of penis
6671361000006116,Primary herpetic vulvovaginitis
6671381000006114,Recurrent herpetic keratitis
6671371000006111,Recurrent herpes simplex infection of eye
6671401000006114,Recurrent herpes labialis
6671391000006112,Recurrent herpes simplex labialis
6671411000006112,Recurrent herpes simplex infection of perianal area
6671431000006118,Recurrent herpes genitalis
6671421000006116,Recurrent genital herpes simplex
6671441000006111,Recurrent herpes simplex of penis
6671451000006113,Recurrent herpetic vulvovaginitis
6747321000006110,Herpes simplex type 2 infection
6747331000006113,Herpes simplex 2 infection
6747341000006115,Herpes simplex 2
6747361000006116,Herpes simplex 1
6747351000006118,Herpes simplex type 1 infection
6747371000006111,Herpes simplex 1 infection
6747381000006114,Combined Herpes simplex 1 and Herpes simplex 2 infection
3160131000006119,Primary herpes simplex
6798481000006112,Herpes ophthalmia neonatorum
6798491000006110,HSV ophthalmia neonatorum
6798501000006119,Neonatal HSV conjunctivitis
6798471000006114,Neonatal herpes simplex virus conjunctivitis
6798521000006112,HSV conjunctivitis
6798511000006116,Herpes simplex conjunctivitis
6902021000006113,Herpes simplex virus epithelial keratitis
6992051000006118,Vesicular herpes simplex eyelid dermatitis
2645763011,Genital herpes simplex type 2
7006651000006118,Herpes simplex type 2 genital infection
7006891000006111,Herpes simplex subepithelial infiltrates
7037741000006118,Herpes simplex retinal pigment epithelial detachment
7052101000006118,Corneal haze caused by herpes simplex
7052091000006112,Corneal haze due to herpes simplex
7061591000006119,Myelitis due to herpes simplex
7061601000006110,Myelitis caused by herpes simplex
7069191000006113,Herpes simplex corneal endotheliitis
