SNOMEDCTCodes,Description
3650911000001108,Tavegil 500micrograms/5ml elixir (Novartis Consumer Health UK Ltd)
3651011000001100,Tavegil 500micrograms/5ml elixir (Novartis Consumer Health UK Ltd) 150 ml
3650211000001104,Tavegil 1mg tablets (Thornton & Ross Ltd)
3650411000001100,Tavegil 1mg tablets (Thornton & Ross Ltd) 60 tablet 6 x 10 tablets
39699811000001103,Clemastine 500micrograms/5ml oral solution sugar free
320714003,Clemastine 500micrograms/5ml oral solution sugar free
3650711000001106,Clemastine 500micrograms/5ml oral solution sugar free 150 ml
39688911000001101,Clemastine 1mg tablets
320713009,Clemastine 1mg tablets
3650011000001109,Clemastine 1mg tablets 60 tablet
