MedCodeID,Description
2661941000006113,"Black locks, oculocutaneous albinism, AND deafness of the sensorineural type"
2661951000006110,BADS syndrome
178636012,Chediak-Higashi syndrome
4195281000006115,Granulation anomaly of leukocytes
4195351000006117,Hereditary leukomelanopathy
545661000006115,Chediak-Higashi syndrome
4195331000006112,Ch̩diak anomaly
4195361000006115,Steinbrinck anomaly
4195271000006118,Hereditary gigantism of cytoplasmic organelles
4195311000006118,Chediak anomaly
4195391000006111,Chediak-Steinbrinck-Higashi syndrome
4195291000006117,Congenital gigantism of peroxidase granules
4195401000006113,Chediak Higashi syndrome
4195371000006110,B̩guez C̩sar disease
4195341000006119,Ch̩diak-Steinbrinck anomaly
4195251000006111,Ch̩diak-Higashi syndrome
223571000000114,Chediak - Steinbrinck anomaly
4195321000006114,Chediak-Steinbrinck anomaly
4195301000006116,Beguez Cesar disease
4195381000006113,Granulation anomaly of leucocytes
2677671000006114,Brown albinism
2677661000006119,Brown oculocutaneous albinism
476231000006113,Albino
2752021000006111,Albinismus
26917012,Albinism
476201000006117,Albinism
26920016,Albinismus
2782791000006116,Hypopigmentation AND microphthalmia
2782771000006117,Oculocerebral-hypopigmentation syndrome
5114361000006113,Platinum oculocutaneous albinism
5114351000006111,Minimal pigment oculocutaneous albinism
5114371000006118,Temperature-sensitive oculocutaneous albinism
5238361000006113,Albino iris
5238351000006111,Iris hypopigmentation
2921671000006116,Tyrosinase-positive oculocutaneous albinism
2921681000006118,OCA2 - Tyrosinase-positive oculocutaneous albinism
2922691000006112,OA - Ocular albinism
44215017,Ocular albinism
5487061000006117,Aland eye disease and ocular albinism
5487071000006112,Aland eye disease AND ocular albinism
8117831000006113,Albinism co-occurrent with hematologic disorder
8117821000006110,Albinism co-occurrent with haematologic disorder
6687491000006119,Albinism-deafness syndrome of Tietz
6687501000006110,Ziprkowski-Margolis syndrome
3406651000006115,Albinotic fundus
3509611000006116,Punctate oculocutaneous albinoidism
3532001000006111,Rufous albinism
3532011000006114,Red-skin albinism
3532021000006118,Rufous oculocutaneous albinism
3538331000006119,Total albinism
3538301000006110,Complete perfect albinism
3538291000006114,Oculocutaneous albinism
3538351000006114,OCA - Oculocutaneous albinism
3538321000006117,Albinismus universalis
3538341000006112,Complete universal albinism
3538311000006113,Albinismus totalis
11747017,Partial albinism
2603451000006116,Tyrosinase-related oculocutaneous albinism
2603441000006118,OCA1 - Tyrosinase-negative oculocutaneous albinism
2603431000006111,Tyrosinase-negative oculocutaneous albinism
7735111000006110,Oculocutaneous albinism type 4
7785891000006119,Castro Gago Pombo Novo syndrome
7785871000006115,Microcephalus with albinism and digital anomaly syndrome
7785881000006117,Microcephaly with albinism and digital anomaly syndrome
7804891000006119,Atypical Ch̩diak-Higashi syndrome
7804881000006117,Attenuated Ch̩diak-Higashi syndrome
7826661000006111,Ocular albinism with late-onset sensorineural deafness
7826721000006113,Oculocutaneous albinism type 5
7826731000006111,Oculocutaneous albinism type 6
7826741000006118,Oculocutaneous albinism type 7
7829491000006111,Albinism with deafness syndrome
12027141000006116,Oculocutaneous albinism type 1
3779111000006118,OA1 - X-linked ocular albinism
3779101000006116,Nettleship-Falls type ocular albinism
3779141000006119,X linked ocular albinism
3779121000006114,X-linked ocular albinism
3779131000006112,X-linked recessive ocular albinism
3779091000006110,"X-linked ocular albinism, Nettleship type"
3779081000006112,"Ocular albinism, type I"
3783651000006118,Autosomal recessive ocular albinism
3783661000006116,AROA - Autosomal recessive ocular albinism
3839581000006119,Yellow oculocutaneous albinism
3839571000006117,Yellow-type albinism
3839591000006116,Xanthous albinism
3839551000006110,Yellow mutant oculocutaneous albinism
3839561000006112,Amish albinism
2648591000006114,Albinism with hemorrhagic diathesis
16343015,Hermansky-Pudlak syndrome
2648611000006115,Albinism with haemorrhagic diathesis
2648621000006111,Hermansky Pudlak syndrome
2648601000006118,Alpha storage pool disease
