MedCodeID,Description
7968421000006115,Forces sickness on leave certificate
11761000000114,Forces sickness on leave cert.
4731311000006117,Forces sickness on leave certification - fee not paid
764841000006111,Forces sick cert-fee not paid
764851000006113,Forces sick cert-receipt given
4731321000006113,Forces sickness on leave certification - receipt given
4928211000006111,On sick leave from work
4928221000006115,On sickness absence from work
412067018,Excess sick leave
284752017,Forces sick on leave cert NOS
5973421000006118,Forces sickness on leave certification status
397784017,Medical problems at work
