MedCodeID,Description
2789201000006110,Autosomal recessive isolated somatotropin deficiency
2789211000006113,Isolated growth hormone deficiency type I
2789221000006117,Pituitary dwarfism type I
5065951000006116,Fleisher syndrome
5065941000006118,X-linked agammaglobulinemia with growth hormone deficiency
5065931000006111,X-linked agammaglobulinaemia with growth hormone deficiency
5111071000006119,Autosomal dominant isolated somatotropin deficiency
5111081000006116,Isolated growth hormone deficiency - autosomal dominant
2936881000006111,Pituitary dwarfism with large sella turcica
6297851000006110,Prepuberal dwarfism
6297801000006111,Hypopituitary dwarfism
492180012,Pituitary dwarfism
1785234012,Lorain - Levi dwarfism
6297821000006118,Hyposomatotropic dwarfism
6297831000006115,Prepubertal dwarfism
3115011000006116,Laron-type pituitary dwarfism
3115001000006119,Laron dwarfism
3114981000006111,Laron-type isolated somatotropin defect
3114991000006114,Laron-type dwarfism
3332391000006116,Pituitary dwarfism with normal somatotropin level AND low somatomedin
3654751000006111,Sexual ateleiotic dwarfism
356230019,Ateliotic dwarf
3654791000006117,Hypopituitary dwarfism with normal sexual characteristics
3654761000006113,Sexual ateliotic dwarfism
3654741000006114,Ateliotic dwarfism
3654731000006116,Ateleiotic dwarfism
3654771000006118,Sexual dwarfism
12048511000006114,Short stature due to GHSR (growth hormone secretagogue receptor) deficiency
12048531000006115,Ghrelin receptor deficiency
12048521000006118,Short stature due to GHSR deficiency
12048501000006111,Short stature due to growth hormone secretagogue receptor deficiency
3981811000006112,Primary empty sella syndrome
3981841000006111,Familial panhypopituitarism with abnormal sella turcica
3981851000006113,Familial absence of sella turcica
3981831000006118,Abnormal sella turcica syndrome
3981821000006116,Ferrier-Stone syndrome
3981801000006114,Pituitary dwarfism with small sella turcica
788361000006112,Hypophyseal dwarfism
