MedCodeID,Description
80931000006115,Unilateral salpingo-oophorectomy
4266911000006113,TO - Tubo-oophorectomy
4266901000006110,Tubo-oophorectomy
160581000006119,Salpingo-oophorectomy
160591000006116,Salpingoophorectomy remaining solitary fallop tube and ovary
4266921000006117,SO - Salpingo-oophorectomy
436631000006113,Total abdominal hysterectomy with bilateral salpingo-oophorectomy
436651000006118,Abdominal hysterectomy and bilateral salpingoophorectomy
114571000006114,TAH - Tot abdom hysterectomy and BSO - bilat salpingophorect
114581000006112,TAH - Total abdominal hysterectomy and bilateral salpingo-oophorectomy
4268581000006111,TAH BSO - Total abdominal hysterectomy and bilateral salpingo-oophorectomy
4351801000006113,Specimen from left ovary obtained by oophorectomy
4351821000006115,Specimen from left ovary obtained by salpingo-oophorectomy
163231000006111,Right salpingo-oophorectomy
4675241000006119,RSO - Right salpingo-oophorectomy
2861611000006112,Partial salpingo-oophorectomy
2974731000006113,Supracervical hysterectomy with removal of both tubes and ovaries
274064012,Other specified partial excision of ovary
49633019,Partial excision of ovary
49632012,Partial oophorectomy
274065013,Partial excision of ovary NOS
2980071000006110,BSO - Bilateral salpingo-oophorectomy
511471000006119,Bilateral salpingo-oophorectomy
870341000006119,Bilat. salpingo-oophorectomy
2980051000006117,Complete salpingo-oophorectomy
2980041000006119,Bilateral salpingectomy with oophorectomy
436681000006114,Abdominal hysterectomy and right salpingo-oophorectomy
273912012,Right oophorectomy
273899015,Oophorectomy of remaining solitary ovary
273913019,Left oophorectomy
5986971000006110,Hysterectomy and bilateral salpingo-oophorectomy sample
5986981000006113,"Excised uterus, fallopian tubes and ovaries sample"
6518631000006112,History of bilateral oophorectomy
1485111017,H/O: bilateral oophorectomy
978071000006115,Laparoscopic total abdominal hysterectomy and bilateral salpingo-oophorectomy
7079781000006117,History of bilateral salpingo-oophorectomy (BSO)
7079771000006115,History of bilateral salpingo-oophorectomy
7108311000006116,History of total hysterectomy with bilateral salpingo-oophorectomy
7108321000006112,History of total hysterectomy with bilateral salpingo-oophorectomy (BSO)
1701941000006119,Laparoscopy assisted vaginal hysterectomy with bilateral salpingo-oophorectomy
7326941000006118,Laparoscopic salpingo-oophorectomy
7332641000006114,Laparoscopic salpingo-oophorectomy with conversion to laparotomy
7379581000006111,Laparoscopic excision of ovary
7379571000006113,Laparoscopic oophorectomy
7484931000006118,Bilateral oophorectomy for malignant tumour of ovary
7484921000006116,Bilateral oophorectomy for malignant tumor of ovary
7484901000006114,Bilateral oophorectomy for malignant neoplasm of ovary
7484911000006112,Bilateral oophorectomy for ovarian malignancy
7490061000006116,Laparoscopic left oophorectomy
7490121000006111,Laparoscopic right oophorectomy
7490131000006114,Laparoscopic left salpingo-oophorectomy
7490141000006116,Laparoscopic right salpingo-oophorectomy
7495101000006114,Laparoscopic bilateral salpingo-oophorectomy
7495651000006119,Laparoscopic bilateral salpingo-oophorectomy with conversion to laparotomy
7495661000006117,Laparoscopic bilateral oophorectomy
7495991000006116,Laparoscopic left oophorectomy after prior right oophorectomy
7496001000006115,Laparoscopic right oophorectomy after prior left oophorectomy
7496011000006117,Laparoscopic left salpingo-oophorectomy after prior right salpingo-oophorectomy
7496021000006113,Laparoscopic right salpingo-oophorectomy after prior left salpingo-oophorectomy
3505851000006116,Laparoscopic treatment of ectopic pregnancy with oophorectomy
7640051000006113,Robot assisted laparoscopic bilateral salpingo-oophorectomy
7640061000006110,Laparoscopic bilateral salpingo-oophorectomy using robotic assistance
7702011000006114,Prophylactic oophorectomy
3537346011,Total hysterectomy with left oophorectomy
3537349016,Total hysterectomy with right oophorectomy
3537350016,Total hysterectomy with left salpingo-oophorectomy
3537352012,Total hysterectomy with right salpingo-oophorectomy
3749981000006110,Spay operation
3749971000006112,Female castration
273888017,Bilateral oophorectomy
3853281000006118,Excision of ovary
273911017,Oophorectomy
3906201000006115,Total hysterectomy with removal of both tubes and ovaries
3906211000006117,Bilateral hysterosalpingo-ovariectomy
1924981000006111,Subtotal abdominal hysterectomy and bilateral salpingo-oophorectomy
1924991000006114,Subtotal abdominal hysterectomy and right salpingo-oophorectomy
2358521000000110,Vaginal hysterectomy and right salpingo-oophorectomy
2358641000000116,Radical hysterectomy with bilateral salpingo-oophorectomy
1925001000006119,Subtotal abdominal hysterectomy and left salpingo-oophorectomy
