MedCodeID,Description
2664851000006115,Right main coronary artery thrombosis
4196371000006116,Arterial thrombosis of spinal cord
4214701000006118,Thrombectomy with catheter of aortoiliac artery by leg incision
2737311000006119,Multiple AND bilateral precerebral artery thrombosis
2737751000006117,Thrombectomy of arterial graft
2737941000006116,Thromboendarterectomy with graft of carotid artery by neck incision
2751451000006115,Thromboendarterectomy with graft of femoral and popliteal arteries
12126091000006116,Thrombosis of left iliac artery
12126101000006110,Left iliac artery thrombosis
12126111000006113,Thrombosis of right iliac artery
12126121000006117,Right iliac artery thrombosis
12126141000006112,Bilateral iliac artery thrombosis
12126131000006119,Thrombosis of bilateral iliac arteries
12126161000006111,Splenic artery thrombosis
12126151000006114,Thrombosis of splenic artery
3511086012,Thrombosis of right vertebral artery
3511084010,Thrombosis of left vertebral artery
3508962013,Stroke due to thrombus of right middle cerebral artery
3508961018,Cerebrovascular accident due to thrombus of right middle cerebral artery
3508964014,Cerebrovascular accident due to thrombus of left middle cerebral artery
3508965010,Stroke due to thrombus of left middle cerebral artery
12126491000006111,Thrombosis of artery of right upper limb
12126481000006113,Thrombosis of artery of right upper extremity
12126501000006115,Thrombosis of artery of left upper extremity
12126511000006117,Thrombosis of artery of left upper limb
12126731000006118,Thrombosis of left popliteal artery
12126741000006111,Left popliteal artery thrombosis
12126761000006110,Right popliteal artery thrombosis
12126751000006113,Thrombosis of right popliteal artery
12126771000006115,Thrombosis of left femoral artery
12126781000006117,Left femoral artery thrombosis
12126801000006118,Right femoral artery thrombosis
12126791000006119,Thrombosis of right femoral artery
12126821000006111,Right common femoral artery thrombosis
12126811000006115,Thrombosis of right common femoral artery
12126831000006114,Thrombosis of left common femoral artery
12126841000006116,Left common femoral artery thrombosis
12127291000006114,Thrombosis of aorta
2768391000006119,"Thromboendarterectomy with graft, combined aortoiliofemoral"
299742017,Coronary thrombosis not resulting in myocardial infarction
300533017,Embolism and thrombosis of the thoracic aorta
300535012,Embolism and thrombosis of the brachial artery
300536013,Embolism and thrombosis of the radial artery
300537016,Embolism and thrombosis of the ulnar artery
300539018,Embolism and thrombosis of the femoral artery
300540016,Embolism and thrombosis of the popliteal artery
300541017,Embolism and thrombosis of the anterior tibial artery
300542012,Embolism and thrombosis of the dorsalis pedis artery
300543019,Embolism and thrombosis of the posterior tibial artery
300557017,Embolism and thrombosis of the subclavian artery
300558010,Embolism and thrombosis of the splenic artery
300559019,Embolism and thrombosis of the axillary artery
300561011,Embolism and thrombosis of the coeliac artery
4778981000006116,Embolism and thrombosis of the celiac artery
300562016,Embolism and thrombosis of the hepatic artery
4778991000006118,Embolism and thrombosis of hepatic artery
100811000006112,Superior mesenteric artery thrombosis
2825701000006114,Thrombectomy with catheter of femoropopliteal artery by leg incision
2845491000006113,Intracranial thrombectomy
2845481000006110,Removal of thrombus from intracranial artery
2845501000006117,Thrombectomy of intracranial artery
2847411000006114,Thrombectomy with catheter of mesenteric artery by abdominal incision
345723011,Anterior spinal artery thrombosis
5014421000006115,Percutaneous thrombolysis of intracranial artery
238601000006119,Percut translum inject therap subst to coronary artery NEC
5040351000006116,Percutaneous thrombolysis of coronary artery
5049421000006111,Thrombolysis of artery
5049441000006116,CIA - Thrombolysis of the common iliac artery
5049431000006114,Percutaneous thrombolysis of common iliac artery
5049451000006119,Percutaneous thrombolysis of external iliac artery
5049461000006117,EIA - Thrombolysis of the external iliac artery
5049471000006112,Percutaneous thrombolysis of common femoral artery
5049481000006110,CFA - Thrombolysis of the common femoral artery
5049501000006117,SFA - Thrombolysis of the superficial femoral artery
5049491000006113,Percutaneous thrombolysis of superficial femoral artery
5049511000006119,Percutaneous thrombolysis of profunda femoris
5049521000006110,PFA - Thrombolysis of the profunda femoris artery
5049541000006115,AK - Thrombolysis of the above knee popliteal artery
5049531000006113,Percutaneous thrombolysis of popliteal artery
5049551000006118,Percutaneous thrombolysis of crural artery
5049581000006114,Thrombolysis of crural artery
5049571000006111,Thrombolysis of the infrapopliteal artery
5049561000006116,Thrombolysis of infrapopliteal artery
5049591000006112,Percutaneous thrombolysis of arterial graft
5058331000006110,Aortic bifurcation thrombosis
2879011000006113,Removal of thrombus of ascending aorta
2879001000006110,Thrombectomy of ascending aorta
5132081000006119,Arterial thrombosis of flap
5153851000006112,Percutaneous thrombolysis of subclavian artery
5153861000006114,Percutaneous thrombolysis of brachial artery
5153881000006116,Percutaneous thrombolysis of celiac artery
5153871000006119,Percutaneous thrombolysis of coeliac artery
5153891000006118,Percutaneous thrombolysis of superior mesenteric artery
5153901000006119,Percutaneous thrombolysis of renal artery
5153911000006116,Percutaneous thrombolysis of hepatic artery
5153921000006112,Percutaneous thrombolysis of internal iliac artery
2887161000006114,Thrombectomy with catheter of radial artery by arm incision
5186711000006118,Thrombosis of mesenteric artery
2888631000006112,Open coronary artery endarterectomy
2888601000006116,Thromboendarterectomy of coronary artery by open chest approach
2888611000006118,Endarterectomy of coronary artery by open chest approach
2888621000006114,Removal of coronary artery obstruction by open chest approach
2908801000006110,Removal of thrombus from thoracic artery
2908811000006113,Thrombectomy of thoracic artery
2917171000006114,Thromboendarterectomy of thoracic artery
2919601000006117,Thrombosis of retinal artery
395795012,Arterial embolus and thrombosis
300964011,[X]Embolism and thrombosis of other arteries
300552011,Embolism and thrombosis of other specified artery
300556014,Embolism and thrombosis of the iliac artery unspecified
300564015,Arterial embolism and thrombosis NOS
300563014,Embolism and thrombosis of other arteries NOS
884631000006118,Arterial embolism/thrombosis
395794011,Arterial embolic and thrombotic occlusion
491241000006118,Arterial embolism and thrombosis
395796013,Embolism and thrombosis of the abdominal aorta
884641000006111,Embolus/thrombosis abd. aorta
638871000006114,Embolism and thrombosis of other and unspec parts aorta
5560171000006116,Aortic thromboembolism
5593331000006113,Percutaneous thrombolysis of artery
2953391000006113,Left anterior descending coronary artery thrombosis
5836801000006110,Brachial artery thrombosis
5836821000006117,Coeliac artery thrombosis
5836831000006119,Celiac artery thrombosis
5836841000006112,Common femoral artery thrombosis
5836851000006114,CFA - Common femoral artery thrombosis
5836871000006116,CIA - Common iliac artery thrombosis
5836861000006111,Common iliac artery thrombosis
5836911000006118,Profunda femoris artery thrombosis
5836921000006114,Subclavian artery thrombosis
5836931000006112,Superficial femoral artery thrombosis
5837021000006113,Crural artery thrombosis
5886741000006110,Digital arterial thrombosis
238621000006112,Percutaneous transluminal thrombolysis of femoral graft using streptokinase
8100341000006113,Thrombolysis aortofemoral
8100331000006115,Fluoroscopy guided percutaneous thrombolysis of aorta and femoral artery
6018611000006116,Head and neck arterial thrombosis
3007901000006117,Thrombosis of arteries of upper extremity
3007911000006119,Upper limb arterial thrombosis
6057161000006118,Percutaneous thrombolysis of lower limb artery
6057171000006113,Percutaneous thrombolysis of iliac artery
3029901000006118,Thrombolysis of coronary artery by intravenous infusion
3508955016,Cerebrovascular accident due to thrombus of basilar artery
3508956015,Stroke due to basilar artery thrombus
