SNOMEDCTCodes,Description
34494911000001106,Alkapamid XL 1.5mg tablets - HBS Healthcare Ltd
36594211000001103,Alkapamid XL 1.5mg tablets - Rivopharm (UK) Ltd
34495011000001106,Alkapamid XL 1.5mg tablets 30 tablet - HBS Healthcare Ltd
36594311000001106,Alkapamid XL 1.5mg tablets 30 tablet - Rivopharm (UK) Ltd
24331611000001104,Cardide SR 1.5mg tablets - Teva UK Ltd
24331811000001100,Cardide SR 1.5mg tablets 30 tablet - Teva UK Ltd
39565011000001104,Chlortalidone 12.5mg tablets
39534011000001109,Chlortalidone 12.5mg tablets 30 tablet
376346007,Chlortalidone 25mg tablets
26589411000001102,Chlortalidone 25mg tablets - Imported (United States)
26589211000001101,Chlortalidone 25mg tablets 100 tablet
26589611000001104,Chlortalidone 25mg tablets 100 tablet - Imported (United States)
317935006,Chlortalidone 50mg tablets
23983011000001107,Chlortalidone 50mg tablets - A A H Pharmaceuticals Ltd
23996811000001109,Chlortalidone 50mg tablets - Alliance Healthcare (Distribution) Ltd
37705111000001107,Chlortalidone 50mg tablets - CST Pharma Ltd
38124811000001109,Chlortalidone 50mg tablets - DE Pharmaceuticals
31989011000001101,Chlortalidone 50mg tablets - Ennogen Healthcare Ltd
38831911000001108,Chlortalidone 50mg tablets - Medihealth (Northern) Ltd
23667611000001109,Chlortalidone 50mg tablets - Sovereign Medical Ltd
1079211000001106,Chlortalidone 50mg tablets 28 tablet
23667511000001105,Chlortalidone 50mg tablets 30 tablet
23983111000001108,Chlortalidone 50mg tablets 30 tablet - A A H Pharmaceuticals Ltd
23996911000001104,Chlortalidone 50mg tablets 30 tablet - Alliance Healthcare (Distribution) Ltd
37705311000001109,Chlortalidone 50mg tablets 30 tablet - CST Pharma Ltd
38124911000001104,Chlortalidone 50mg tablets 30 tablet - DE Pharmaceuticals
31989211000001106,Chlortalidone 50mg tablets 30 tablet - Ennogen Healthcare Ltd
38832011000001101,Chlortalidone 50mg tablets 30 tablet - Medihealth (Northern) Ltd
23667711000001100,Chlortalidone 50mg tablets 30 tablet - Sovereign Medical Ltd
8359911000001106,Chlortalidone 50mg/5ml oral suspension
8342111000001101,Chlortalidone 50mg/5ml oral suspension - Special Order
8341911000001109,Chlortalidone 50mg/5ml oral suspension 1 ml
8342211000001107,Chlortalidone 50mg/5ml oral suspension 1 ml - Special Order
13444311000001104,Coversyl Arginine Plus 5mg/1.25mg tablets - Servier Laboratories Ltd
13444411000001106,Coversyl Arginine Plus 5mg/1.25mg tablets 30 tablet - Servier Laboratories Ltd
18571111000001108,Coversyl Arginine Plus 5mg/1.25mg tablets - DE Pharmaceuticals
18571211000001102,Coversyl Arginine Plus 5mg/1.25mg tablets 30 tablet - DE Pharmaceuticals
18743311000001109,Coversyl Arginine Plus 5mg/1.25mg tablets - Sigma Pharmaceuticals Plc
18743411000001102,Coversyl Arginine Plus 5mg/1.25mg tablets 30 tablet - Sigma Pharmaceuticals Plc
13939711000001103,Coversyl Arginine Plus 5mg/1.25mg tablets - Waymade Healthcare Plc
13939811000001106,Coversyl Arginine Plus 5mg/1.25mg tablets 30 tablet - Waymade Healthcare Plc
12198011000001107,Coversyl Plus tablets - Waymade Healthcare Plc
12198111000001108,Coversyl Plus tablets 30 tablet - Waymade Healthcare Plc
13454311000001101,Perindopril arginine 5mg / Indapamide 1.25mg tablets
13444211000001107,Perindopril arginine 5mg / Indapamide 1.25mg tablets 30 tablet
16521811000001108,Coversyl Arginine Plus 5mg/1.25mg tablets - Mawdsley-Brooks & Company Ltd
348911000001105,Diurexan 20mg tablets - Mylan
1616211000001103,Diurexan 20mg tablets 140 tablet - Mylan
317970008,Xipamide 20mg tablets
1207611000001104,Xipamide 20mg tablets 140 tablet
16522011000001105,Coversyl Arginine Plus 5mg/1.25mg tablets 30 tablet - Mawdsley-Brooks & Company Ltd
18225711000001102,Coversyl Arginine Plus 5mg/1.25mg tablets - Necessity Supplies Ltd
18225811000001105,Coversyl Arginine Plus 5mg/1.25mg tablets 30 tablet - Necessity Supplies Ltd
562511000001109,Coversyl Plus tablets - Servier Laboratories Ltd
2646711000001100,Coversyl Plus tablets 30 tablet - Servier Laboratories Ltd
13824811000001102,Ethibide XL 1.5mg tablets - Genus Pharmaceuticals Ltd
13825011000001107,Ethibide XL 1.5mg tablets 30 tablet - Genus Pharmaceuticals Ltd
285911000001101,Hygroton 50mg tablets - Alliance Pharmaceuticals Ltd
1395311000001108,Hygroton 50mg tablets 28 tablet - Alliance Pharmaceuticals Ltd
39533411000001103,Hylaton 12.5mg tablets - Morningside Healthcare Ltd
39533611000001100,Hylaton 12.5mg tablets 30 tablet - Morningside Healthcare Ltd
39534311000001107,Hylaton 50mg tablets - Morningside Healthcare Ltd
39534411000001100,Hylaton 50mg tablets 30 tablet - Morningside Healthcare Ltd
39020711000001100,Indapamide 1.5mg modified-release tablets
317954006,Indapamide 1.5mg modified-release tablets
14170611000001100,Indapamide 1.5mg modified-release tablets - Kent Pharma (UK) Ltd
16569411000001100,Indapamide 1.5mg modified-release tablets - Niche Generics Ltd
14598711000001105,Indapamide 1.5mg modified-release tablets - Sandoz Ltd
15436011000001100,Indapamide 1.5mg modified-release tablets 28 tablet
1144411000001103,Indapamide 1.5mg modified-release tablets 30 tablet
14170811000001101,Indapamide 1.5mg modified-release tablets 30 tablet - Kent Pharma (UK) Ltd
16569511000001101,Indapamide 1.5mg modified-release tablets 30 tablet - Niche Generics Ltd
14598811000001102,Indapamide 1.5mg modified-release tablets 30 tablet - Sandoz Ltd
39696211000001108,Indapamide 2.5mg tablets
317956008,Indapamide 2.5mg tablets
56211000001102,Indapamide 2.5mg tablets - A A H Pharmaceuticals Ltd
397311000001100,Indapamide 2.5mg tablets - Actavis UK Ltd
598411000001109,Indapamide 2.5mg tablets - Alliance Healthcare (Distribution) Ltd
10380011000001106,Indapamide 2.5mg tablets - Arrow Generics Ltd
14784911000001103,Indapamide 2.5mg tablets - Boston Healthcare Ltd
13579511000001104,Indapamide 2.5mg tablets - DE Pharmaceuticals
8139411000001107,Indapamide 2.5mg tablets - Genus Pharmaceuticals Ltd
