MedCodeID,Description
8036821000006113,Long term current use of drug therapy for attention deficit hyperactivity disorder
8036831000006111,Long term ADHD medication therapy
295618015,Child attention deficit disorder
295621018,Child attention deficit disorder NOS
914491000006114,Deficits in attention motor control and perception
4998391000006118,DAMP - Deficits in attention motor control and perception
2869091000006111,Undifferentiated attention deficit disorder
3002681000006116,"Attention deficit hyperactivity disorder, combined type"
3002691000006118,Attention deficit hyperactivity disorder combined type
3002701000006118,Attention deficit hyperactivity disorder combined
3068151000006115,"Attention deficit hyperactivity disorder, predominantly inattentive type"
3068171000006113,ADD - Attention deficit disorder without hyperactivity
486109010,Attention deficit without hyperactivity
3068181000006111,Attention deficit disorder without hyperactivity
486106015,Attention deficit disorder
3068161000006118,ADD - Attention deficit disorder
389281000006118,[X]Hyperkinetic disorders
389301000006119,[X]Hyperkinetic syndrome NOS
6728591000006119,Hyperkinetic syndrome
295625010,Hyperkinetic syndrome NOS
550441000006114,Childhood hyperkinetic syndrome
498881000006117,Attention deficit with hyperactivity
2163264017,Overactive child syndrome
296689012,[X]Other hyperkinetic disorders
6728621000006117,Attention deficit hyperkinetic disorder
6728631000006119,MBD - Minimal brain dysfunction
6728571000006115,ADHD - Attention deficit disorder with hyperactivity
6728601000006110,Minimal brain dysfunction
6728581000006117,Hyperkinetic disorder
295624014,Other hyperkinetic manifestation
389291000006115,[X]Hyperkinetic reaction of childhood or adolescence NOS
296690015,"[X]Hyperkinetic disorder, unspecified"
366481000006113,Attention deficit hyperactivity disorder
7295231000006113,Adult attention deficit hyperactivity disorder
7295241000006115,Adult attention deficit disorder
1742541000006113,Attention deficit hyperactivity disorder monitoring invitation first letter
8194021000006113,ADHD (attention deficit hyperactivity disorder) monitoring invitation first letter
1742551000006110,Attention deficit hyperactivity disorder monitoring invitation second letter
1742561000006112,Attention deficit hyperactivity disorder monitoring invitation third letter
7511451000006110,"Attention deficit hyperactivity disorder, predominantly inattentive type in remission"
7511481000006119,"Attention deficit hyperactivity disorder, predominantly hyperactive impulsive type in remission"
7562641000006117,Stimulant drug therapy for attention deficit hyperactivity disorder
1885231000006119,Stimulant drug therapy for ADHD (attention deficit hyperactivity disorder)
7562671000006113,Drug therapy for attention deficit hyperactivity disorder
1885221000006117,Drug therapy for ADHD (attention deficit hyperactivity disorder)
7566971000006119,"Attention deficit hyperactivity disorder, inattentive presentation (restrictive)"
1885241000006112,Non-stimulant drug therapy for ADHD (attention deficit hyperactivity disorder)
7573831000006114,Non-stimulant drug therapy for attention deficit hyperactivity disorder
8213881000006116,ADHD (attention deficit hyperactivity disorder) annual review
1551611000000112,Attention deficit hyperactivity disorder annual review
2618651000006112,"Attention deficit hyperactivity disorder, hyperactive impulsive type"
2618641000006110,"Attention deficit hyperactivity disorder, predominantly hyperactive impulsive type"
1886751000006113,On drug therapy for ADHD (attention deficit hyperactivity disorder)
1886761000006110,On stimulant drug therapy for ADHD (attention deficit hyperactivity disorder)
1886771000006115,On non-stimulant drug therapy for ADHD (attention deficit hyperactivity disorder)
296687014,[X]Disturbance of activity and attention
