SNOMEDCTCodes,Description
19964711000001106,Sodium valproate 100mg suppositories (Special Order)
19964811000001103,Sodium valproate 100mg suppositories (Special Order) 1 suppository
119011000001103,Sodium valproate 100mg tablets (Viatris UK Healthcare Ltd)
2221911000001108,Sodium valproate 100mg tablets (Viatris UK Healthcare Ltd) 100 tablet 10 x 10 tablets
8810111000001106,Sodium valproate 300mg suppositories (Special Order)
8810211000001100,Sodium valproate 300mg suppositories (Special Order) 1 suppository
13294511000001102,Sodium valproate 10mg/5ml oral solution (Special Order)
13294611000001103,Sodium valproate 10mg/5ml oral solution (Special Order) 1 ml
13295111000001105,Sodium valproate 125mg/5ml oral solution (Special Order)
13295311000001107,Sodium valproate 125mg/5ml oral solution (Special Order) 1 ml
462911000001106,Sodium valproate 200mg gastro-resistant tablets (A A H Pharmaceuticals Ltd)
2222111000001100,Sodium valproate 200mg gastro-resistant tablets (A A H Pharmaceuticals Ltd) 100 tablet 10 x 10 tablets
114811000001105,Sodium valproate 200mg gastro-resistant tablets (Actavis UK Ltd)
2222211000001106,Sodium valproate 200mg gastro-resistant tablets (Actavis UK Ltd) 100 tablet 10 x 10 tablets
186311000001105,Sodium valproate 200mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd)
2223911000001109,Sodium valproate 200mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd) 100 tablet 10 x 10 tablets
10415411000001101,Sodium valproate 200mg gastro-resistant tablets (Arrow Generics Ltd)
10415511000001102,Sodium valproate 200mg gastro-resistant tablets (Arrow Generics Ltd) 100 tablet
40371011000001109,Sodium valproate 200mg gastro-resistant tablets (DE Pharmaceuticals)
40371211000001104,Sodium valproate 200mg gastro-resistant tablets (DE Pharmaceuticals) 100 tablet
926511000001105,Sodium valproate 200mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd)
2223311000001108,Sodium valproate 200mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd) 100 tablet
757711000001108,Sodium valproate 200mg gastro-resistant tablets (Kent Pharma (UK) Ltd)
2223511000001102,Sodium valproate 200mg gastro-resistant tablets (Kent Pharma (UK) Ltd) 100 tablet
30915811000001100,Sodium valproate 200mg gastro-resistant tablets (Mawdsley-Brooks & Company Ltd)
30915911000001105,Sodium valproate 200mg gastro-resistant tablets (Mawdsley-Brooks & Company Ltd) 100 tablet
591311000001109,Sodium valproate 200mg gastro-resistant tablets (Teva UK Ltd)
2222311000001103,Sodium valproate 200mg gastro-resistant tablets (Teva UK Ltd) 100 tablet 10 x 10 tablets
880211000001107,Sodium valproate 200mg gastro-resistant tablets (Viatris UK Healthcare Ltd)
